name,question,response
Today's Teaching Tips,"""Alexa, what's my Flash Briefing?""",Here's your news.
Today's Teaching Tips,quit,
Today's Teaching Tips,"""Alexa, what's in the news?""",Here's your news.
Today's Teaching Tips,quit,
Today's Teaching Tips,"""Alexa, what's my Flash Briefing?""",Here's your news.
Today's Teaching Tips,quit,
SAT Word of the Day,"""Alexa, ask SAT Word of the Day what is the word of the day.""",<Audio only response>
SAT Word of the Day,quit,
SAT Word of the Day,"""Alexa, launch SAT Word of the Day.""",<Short audio>
SAT Word of the Day,quit,
SAT Word of the Day,"""Alexa, start SAT Word of the Day.""",You have SAT Word of the Day enabled. Do you want to open it?
SAT Word of the Day,Yes,<Short audio>
SAT Word of the Day,"""Alexa, start SAT Word of the Day.""",You have SAT Word of the Day enabled. Do you want to open it?
SAT Word of the Day,quit,
Car Trivia,"""Alexa, open car trivia""","Welcome to Car Trivia. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What was the first car to come equipped with anti-lock brakes? 1. Lincoln Continental Mark 3. 2. BMW 1600. 3. Shelby Cobra. 4. Jensen FF."
Car Trivia,quit,
Car Trivia,"""Alexa, play car trivia""","Welcome to Car Trivia. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. How much horse power did the first Porsche 911 have? 1. 180 Horsepower. 2. 35 Horsepower. 3. 90 Horsepower. 4. 130 Horsepower."
Car Trivia,quit,
Car Trivia,"""Alexa, open classic car trivia""","Welcome to Car Trivia. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What was the first Japanese car to be produced in the United States? 1. Toyota Camry. 2. Mazda Miata. 3. Nissan Maxima. 4. Honda Accord."
Car Trivia,quit,
SayHi Language Learning,"""Alexa, open SayHi.""",You have SayHi Language Learning enabled. Do you want to open it?
SayHi Language Learning,Yes,Welcome to the Say Hi Language Learning Skill.Would you like to learn a language?
SayHi Language Learning,"""Alexa, open SayHi.""","Okay, great!I can help you learn frenchdanishgermanorspanishJust say which language you'd like to learn.For example: I want to learn french"
SayHi Language Learning,quit,
SayHi Language Learning,"""Alexa, ask SayHi to learn Spanish.""",You have SayHi Language Learning enabled. Do you want to open it?
SayHi Language Learning,Yes,Welcome to the Say Hi Language Learning Skill.Would you like to learn a language?
SayHi Language Learning,"""Alexa, ask SayHi to learn Spanish.""","Okay, great!I can help you learn frenchdanishgermanorspanishJust say which language you'd like to learn.For example: I want to learn spanish"
SayHi Language Learning,quit,
SayHi Language Learning,"""Alexa, tell SayHi to resume my lesson.""",You have SayHi Language Learning enabled. Do you want to open it?
SayHi Language Learning,Yes,Welcome to the Say Hi Language Learning Skill.Would you like to learn a language?
SayHi Language Learning,"""Alexa, tell SayHi to resume my lesson.""","Okay, great!I can help you learn frenchdanishgermanorspanishJust say which language you'd like to learn.For example: I want to learn spanish"
SayHi Language Learning,quit,
Aircraft Radar,"""Alexa, ask Aircraft Radar what airplanes are around.""","Ok, Here's Aircraft Radar"
Aircraft Radar,quit,
Aircraft Radar,"""Alexa, ask Aircraft Radar what helicopters are nearby.""","Ok, Here's Aircraft Radar"
Aircraft Radar,quit,
Aircraft Radar,"""Alexa, ask Aircraft Radar what jets are overhead.""","Ok, Here's Aircraft Radar"
Aircraft Radar,quit,
Calendar Bird,"""Alexa, tell Calendar Bird to display the month of July.""",It's currently April.
Calendar Bird,quit,
Calendar Bird,"""Alexa, tell Calendar Bird to display the month of July.""",It's currently April.
Calendar Bird,"""get the year 2019""","Sorry, I'm not sure."
Calendar Bird,quit,
Calendar Bird,"""Alexa, tell Calendar Bird to display the month of July.""",It's currently April.
Calendar Bird,"""show the month of August, 2020""",I couldn't find that on your calendar.
Calendar Bird,quit,
My Air Quality,"""Alexa, ask My Air Quality for my air quality""",Welcome to Air Quality Ask me for a forecast by saying: get me the forecast for 07753
My Air Quality,quit,
My Air Quality,"""Alexa, ask My Air Quality for air quality""",Welcome to Air Quality Ask me for a forecast by saying: get me the forecast for 07753
My Air Quality,quit,
My Air Quality,"""Alexa, open My Air Quality""",Welcome to Air Quality Ask me for a forecast by saying: get me the forecast for 07753
My Air Quality,quit,
Spanish Numbers,"""Alexa Start Spanish Numbers""","It looks like you are really enjoying Spanish Guitar. Want us to add more sounds and keep it free? Please show your support by leaving us a 5-star review using alexa app on your smartphone. Don't worry I will remind you about this only one more time. Thanks. See you soon! Playing, Spanish Guitar"
Spanish Numbers,quit,
Spanish Numbers,"""Alexa Start Spanish Numbers""","Welcome to Spanish Guitar. Playing, Spanish Guitar"
Spanish Numbers,"""Launch Spanish Numbers""","Hope you are enjoying Spanish Guitar. Try our new skill, Fact or Fib. It's a brain teasing trivia quiz game for family. Say, Alexa, Open Fact or Fib, when you are ready. Playing, Spanish Guitar"
Spanish Numbers,quit,
Spanish Numbers,"""Alexa Start Spanish Numbers""","It looks like you are really enjoying Spanish Guitar. Want us to add more sounds and keep it free? Please show your support by leaving us a 5-star review using alexa app on your smartphone. Don't worry, this was the last reminder. And I will not remind you again. Thanks. See you soon! Playing, Spanish Guitar"
Spanish Numbers,"""Open Spanish Numbers""","Welcome to Spanish Guitar. Playing, Spanish Guitar"
Spanish Numbers,quit,
Wikipedia Online Encyclopedia (Unofficial),"""Alexa, ask Know-it-all, what is a bird?""",You have Bird Song enabled. Do you want to open it?
Wikipedia Online Encyclopedia (Unofficial),Yes,"Welcome to Bird Song. Give me the name of a bird, or say, help, to hear about all the fun things you can do with this skill."
Wikipedia Online Encyclopedia (Unofficial),"""Alexa, ask Know-it-all, what is a bird?""",This is a ruby throated hummingbird:
Wikipedia Online Encyclopedia (Unofficial),quit,
Wikipedia Online Encyclopedia (Unofficial),"""Alexa, ask Know-it-all, who is steve jobs?""","Hmm, I don't know that."
Wikipedia Online Encyclopedia (Unofficial),quit,
Wikipedia Online Encyclopedia (Unofficial),"""Alexa, ask Know-it-all, what is a computer?""","Hmm, I'm not sure."
Wikipedia Online Encyclopedia (Unofficial),quit,
Learn Italian,"""Alexa, learn Italian""",You have Guru Devs enabled. Do you want to open it?
Learn Italian,Yes,"Welcome to Guru Devs, you can say play episode and then say the episode number! I currently have 6 episodes."
Learn Italian,"""Alexa, learn Italian""",Please pick an episode number between 1 and 6
Learn Italian,quit,
Learn Italian,"""Alexa, ask learn Italian for Italian lessons""",You have Daily Dose by Innovative Language enabled. Do you want to open it?
Learn Italian,Yes,Choose a language to learn
Learn Italian,"""Alexa, ask learn Italian for Italian lessons""",Choose a language to learn
Learn Italian,quit,
Learn Italian,"""Alexa, ask learn Italian to tell me something in Italian""","alexa ask learn italian to tell me something, in Italian is"
Learn Italian,quit,
Vocabulary Word,"""Alexa, ask vocabulary word of the day""",Today's vocabulary word of the day is: bareboned. adjective: Lean; spare; gaunt. bareboned is spelled: b. a. r. e. b. o. n. e. d.
Vocabulary Word,quit,
Vocabulary Word,"""Alexa, ask vocabulary word of the day week""",Today's vocabulary word of the day is: bareboned. adjective: Lean; spare; gaunt. bareboned is spelled: b. a. r. e. b. o. n. e. d.
Vocabulary Word,quit,
Vocabulary Word,"""Alexa, ask vocabulary word of the day yesterday""",Today's vocabulary word of the day is: bareboned. adjective: Lean; spare; gaunt. bareboned is spelled: b. a. r. e. b. o. n. e. d.
Vocabulary Word,quit,
Call Sign,"""Alexa ask Call Sign W1AW""","I heard you request w1aw, but I could not translate that into a valid call sign. Please try again and consider using the phonetic alphabet. What US call sign should I check?"
Call Sign,quit,
Call Sign,"""Alexa ask Call Sign look up Whiskey 1 Alpha Whiskey""","I heard you request w1aw which is assigned to a CLUB named ARRL HQ OPERATORS CLUB. The address is ATTN: JOSEPH P CARCIA III, 225 MAIN ST, NEWINGTON, CT 06111."
Call Sign,quit,
Call Sign,"""Alexa ask Call Sign tell me everything about W1AW""","I heard you request w1aw, but I could not translate that into a valid call sign. Please try again and consider using the phonetic alphabet. What US call sign should I check?"
Call Sign,quit,
HAM Radio Propagation Forecast,"""Alexa, ask propagation report for band status""","Ok, Here's HAM Radio Propagation Forecast"
HAM Radio Propagation Forecast,quit,
HAM Radio Propagation Forecast,"""Alexa, ask Ham Lookup to look up W1AW""",<Audio only response>
HAM Radio Propagation Forecast,quit,
HAM Radio Propagation Forecast,"""Alexa ask Call Sign W1AW""","I heard you request w1aw, but I could not translate that into a valid call sign. Please try again and consider using the phonetic alphabet. What US call sign should I check?"
HAM Radio Propagation Forecast,quit,
JW.ORG What's New,"""Alexa, what's my Flash Briefing?""",Here's your news.
JW.ORG What's New,quit,
JW.ORG What's New,"""Alexa, what's in the news?""",Here's your news.
JW.ORG What's New,quit,
JW.ORG What's New,"""Alexa, open this weeks bible reading""",You have YouVersion Bible enabled. Do you want to open it?
JW.ORG What's New,Yes,Welcome to YouVersion Bible. What would you like to hear?
JW.ORG What's New,"""Alexa, open this weeks bible reading""","Hmm‰Û_ I'm not sure what you want me to do. I can read a book, chapter, or verse from the Bible. Read your plan. Or the Verse of the Day. What can I read for you?"
JW.ORG What's New,quit,
Canvas,"""Alexa open canvas""",You need to login with Canvas to use this skill.
Canvas,quit,
Canvas,"""Alexa open canvas""",You need to login with Canvas to use this skill.
Canvas,"""Do I have any missing assignments?""",You have Canvas enabled. Do you want to open it?
Canvas,quit,
Canvas,"""Alexa open canvas""",You need to login with Canvas to use this skill.
Canvas,"""List Grades""","Grades include 0, Kelvin boiling point, melting point, Curie temperature and Absolute hot."
Canvas,quit,
Glamazon Pride Facts,"""Alexa, ask glamazon for a pride fact.""","This might answer your question: Here's a fact about Pride. Some of the actual people depicted in the movie make cameo appearances in the Westminster Bridge scene: Reggie Blennerhassett and Ray Aller (played by Chris Overton and Joshua Hill), Gethin Roberts (played by Andrew Scott), Gethin's Mum (played by Olwen Medi), Mike Jackson (played by Joseph Gilgun) and Ray Goodspeed (not directly portrayed in the movie but a leading light in LGSM)."
Glamazon Pride Facts,quit,
Glamazon Pride Facts,"""Alexa, ask glamazon for a pride fact from the year 2012.""","This might answer your question: Here's a fact about Pride. In interviews to promote the film, Bill Nighy said that the emancipation of gay men and women in the UK in the post-Thatcher years was one of the greatest things to have happened in his lifetime."
Glamazon Pride Facts,quit,
Glamazon Pride Facts,"""Alexa, ask glamazon for a pride fact from the 80s.""","This might answer your question: Here's a fact about Pride. Both Imelda Staunton and Bill Nighy were in the Harry Potter franchise as members of the government/ruling body, while in ""Pride"" they played characters on the outside."
Glamazon Pride Facts,quit,
language teacher,"""Alexa, ask Language Teacher to set the language to Spanish""","Sorry, what device?^"
language teacher,quit,"I didn't find any Smart Home devices under Yichen's account. To get started, go to the Smart Home section of the Alexa App."
language teacher,"""Alexa, ask Language Teacher how to say what time is it now?""",<Audio only response>
language teacher,quit,
language teacher,"""Alexa, ask Language Teacher to repeat""","Sorry, there is nothing to repeat."
language teacher,quit,
Donkey Kong Facts,"""Alexa, open Donkey Kong Facts""",Donkey Kong appeared in his own TV show in 1998 titled Donkey Kong Country.
Donkey Kong Facts,quit,
Donkey Kong Facts,"""Alexa, launch Donkey Kong Facts""","In Donkey Kong 3, Mario does not make an appearance. Instead, the player controls Stanley, a bug man who must stop Donkey Kong from riling up bugs in a greenhouse."
Donkey Kong Facts,quit,
Donkey Kong Facts,"""Alexa, ask Donkey Kong Facts for a fact""",During World War One donkeys were used to rescue wounded soldiers from the battlefield at Gallipoli.
Donkey Kong Facts,quit,
Donkey Kong Facts,"""Alexa, open Donkey Kong Facts""","In one arcade game, players control Donkey Kong Jr. as he attempts to save his father from Mario."
Donkey Kong Facts,quit,
Donkey Kong Facts,"""Alexa, launch Donkey Kong Facts""","Donkey Kong was re-released on the Game Boy in 1994, adding 96 new levels to the original!"
Donkey Kong Facts,quit,
Donkey Kong Facts,"""Alexa, ask Donkey Kong Facts for a fact""",There around 40 million donkeys in the world.
Donkey Kong Facts,quit,
Bible Readings,"""Alexa, ask bible reading what's todays reading""",You have YouVersion Bible enabled. Do you want to open it?
Bible Readings,Yes,Welcome to YouVersion Bible. What would you like to hear?
Bible Readings,"""Alexa, ask bible reading what's todays reading""","Hmm‰Û_ I'm not sure what you want me to do. I can read a book, chapter, or verse from the Bible. Read your plan. Or the Verse of the Day. What can I read for you?"
Bible Readings,quit,
Bible Readings,"""Alexa, ask bible reading what's todays reading""",You have YouVersion Bible enabled. Do you want to open it?
Bible Readings,Yes,Reading Plans require access to your YouVersion account. I've sent some information to your Alexa app to help you.
Bible Readings,quit,
Bible Readings,"""Alexa, ask bible reading what's todays reading""",You have YouVersion Bible enabled. Do you want to open it?
Bible Readings,Yes,Reading Plans require access to your YouVersion account. I've sent some information to your Alexa app to help you.
Bible Readings,quit,
Phone Locator,"""Alexa, open phone locator.""",You have Life360 enabled. Do you want to open it?
Phone Locator,Yes,"Welcome to Life360. You can ask me to tell you where your whole family is, or ask for a family member by name. You can say help at anytime."
Phone Locator,"""Alexa, open phone locator.""",", La does not have a current location available"
Phone Locator,quit,
Phone Locator,"""Alexa, start phone locator.""","This might answer your question: Alexa Internet was founded in April 1996, Alexa Internet was founded by Bruce Gilliat, and Alexa Internet is 23 years old. ""Locator"" by Wilco was released on July 15, 2016. I know about 6,700 smartphones including the Samsung Galaxy Fold which was announced in February 2019, the Samsung Galaxy S10 5G which was announced in February 2019, and the Samsung Galaxy S10 Plus which was announced in February 2019."
Phone Locator,quit,
Phone Locator,"""Alexa, run phone locator.""",You have Life360 enabled. Do you want to open it?
Phone Locator,Yes,"Welcome to Life360. You can ask me to tell you where your whole family is, or ask for a family member by name. You can say help at anytime."
Phone Locator,"""Alexa, run phone locator.""",", La does not have a current location available"
Phone Locator,quit,
Bob Ross Quote of the Day,"""Alexa, open Bob Ross Quote of the Day""",<Audio only response>
Bob Ross Quote of the Day,quit,
Bob Ross Quote of the Day,"""Alexa, ask Bob Ross Quote of the Day to give me a quote""","I don't know any quote from alexa, ask bob ross"
Bob Ross Quote of the Day,quit,
Bob Ross Quote of the Day,"""Alexa, ask Bob Ross Quote of the day to tell me a quote""","I don't know any quote from alexa, ask bob ross"
Bob Ross Quote of the Day,quit,
Bored kids,"""Alexa, ask Bored Kids for something to do.""","Hmm. Maybe the skill, Bored kids, can help. Do you want to try it?"
Bored kids,quit,
Bored kids,"""Alexa, ask Bored Kids for ideas.""","Hmm. Maybe the skill, Bored kids, can help. Do you want to try it?"
Bored kids,quit,
Bored kids,"""Alexa, ask Bored Kids for a project.""","Hmm. Maybe the skill, Bored kids, can help. Do you want to try it?"
Bored kids,quit,
Bamboo Math,"""Alexa, start Bamboo Math""",This might answer your question: Amazon Alexa started in 2014.
Bamboo Math,quit,
Bamboo Math,"""Alexa, open Bamboo Math""",Welcome back to Bamboo Math. You are on addition level 1. Ready?
Bamboo Math,quit,
Bamboo Math,"""Alexa, Bamboo Math""",You have Bamboo Math enabled. Do you want to open it?
Bamboo Math,Yes,Welcome back to Bamboo Math. You are on addition level 1. Ready?
Bamboo Math,"""Alexa, Bamboo Math""","What would you like to do, skip or repeat?"
Bamboo Math,quit,
Word of the Day - Daily Vocabulary Flash Briefing,"""Alexa, what's my Flash Briefing?""",Here's your news.
Word of the Day - Daily Vocabulary Flash Briefing,quit,
Word of the Day - Daily Vocabulary Flash Briefing,"""Alexa, what's in the news?""",Here's your news.
Word of the Day - Daily Vocabulary Flash Briefing,quit,
Word of the Day - Daily Vocabulary Flash Briefing,"""Alexa, what's my Flash Briefing?""",Here's your news.
Word of the Day - Daily Vocabulary Flash Briefing,quit,
Read the Book of Mormon This Year,"""Alexa, open the Book of Mormon""","Here's a sample of The Book of Mormon from Audible. To get this book using one Audible credit, say buy this. You have one Audible credit."
Read the Book of Mormon This Year,quit,
Read the Book of Mormon This Year,"""Alexa, ask Book of Mormon for today's verses""",You have Gospel Library Reader enabled. Do you want to open it?
Read the Book of Mormon This Year,Yes,"Welcome to the Gospel Library Reader. Please ask me to tell you a verse by saying, Read 1st Nephi 3 verse 7"
Read the Book of Mormon This Year,"""Alexa, ask Book of Mormon for today's verses""",I was unable to find your verse. This is a work in progress please try again
Read the Book of Mormon This Year,quit,
Read the Book of Mormon This Year,"""Alexa, ask Book of Mormon to read""","I couldn't find alexa, ask book of mormon."
Read the Book of Mormon This Year,quit,
Animal Sounds,"""Alexa, open Animal Sounds""","hey there, what animal sound would you like to hear?"
Animal Sounds,quit,
Animal Sounds,"""Alexa, launch Animal Sounds""","aloha, what animal sound would you like to hear?"
Animal Sounds,quit,
Animal Sounds,"""Alexa, ask Animal Sounds to visit the elephant""","hey, what animal sound would you like to hear?"
Animal Sounds,quit,
Kids Animal Sounds,"""Alexa, open Kids Animal Sounds""","ahoy there, what animal sound would you like to hear?"
Kids Animal Sounds,quit,
Kids Animal Sounds,"""Alexa, start Kids Animal Sounds""","hey there, what animal sound would you like to hear?"
Kids Animal Sounds,quit,
Kids Animal Sounds,"""Alexa, ask Kids Animal Sounds to visit the elephant""",
Kids Animal Sounds,quit,
English to Spanish Translator,"""Alexa open Spanish translator""",You have Spanish Word of the Day enabled. Do you want to open it?
English to Spanish Translator,Yes,
English to Spanish Translator,"""Alexa open Spanish translator""",You have Spanish Word of the Day enabled. Do you want to open it?
English to Spanish Translator,quit,
English to Spanish Translator,"""Alexa start Spanish translator""",You have Spanish Word of the Day enabled. Do you want to open it?
English to Spanish Translator,Yes,<Short audio>
English to Spanish Translator,"""Alexa start Spanish translator""",You have Spanish Word of the Day enabled. Do you want to open it?
English to Spanish Translator,quit,
English to Spanish Translator,"""Alexa ask Spanish translator for what is your name""",You have Spanish Word of the Day enabled. Do you want to open it?
English to Spanish Translator,Yes,
English to Spanish Translator,"""Alexa ask Spanish translator for what is your name""",You have Spanish Word of the Day enabled. Do you want to open it?
English to Spanish Translator,quit,
Do Nothing,"""Alexa, open Do Nothing""",<Audio only response>
Do Nothing,quit,
Do Nothing,"""Alexa, start Do Nothing""",This might answer your question: Amazon Alexa started in 2014.
Do Nothing,quit,
Do Nothing,"""Alexa, launch Do Nothing""",
Do Nothing,quit,
Catholic Daily,"""Alexa, ask Catholic Daily for the readings for today""","Welcome to Catholic Daily. Today is Sunday, April 14, 2019, Palm Sunday of the Lord‰Ûªs Passion. To get started you can say, daily readings. Or, daily gospel."
Catholic Daily,quit,
Catholic Daily,"""Alexa, ask Catholic Daily for the gospel for today""","Welcome to Catholic Daily. Today is Sunday, April 14, 2019, Palm Sunday of the Lord‰Ûªs Passion. To get started you can say, daily readings. Or, daily gospel."
Catholic Daily,quit,
Catholic Daily,"""Alexa, tell Catholic Daily I want the readings for July 26, 2016""","Ok, Here's Catholic Daily"
Catholic Daily,quit,
Language Tutor,"""Alexa, open Language Tutor""","Greetings! You can ask Language Teacher to say something in different languages, or you can say ""Help"" to learn more."
Language Tutor,quit,
Language Tutor,"""Alexa, open Language Tutor""","Greetings! You can ask Language Teacher to say something in different languages, or you can say ""Help"" to learn more."
Language Tutor,"""What's my progress?""","I don't know that but I'm learning. Say ""help"" to hear the options, or ask something else."
Language Tutor,quit,
Language Tutor,"""Alexa, open Language Tutor""","Greetings! You can ask Language Teacher to say something in different languages, or you can say ""Help"" to learn more."
Language Tutor,"""Go to Setup""","I don't know this language but I'm learning. Please choose the language from Italian, Spanish, Japanese, German, Russian, Portuguese or French"
Language Tutor,quit,
My ABC,"""Alexa, start my a. b. c.""","This might answer your question: The Australian Broadcasting Corporation, also called ABC, was founded in 1932. It's 87 years old."
My ABC,quit,
My ABC,"""Alexa, open my a. b. c.""",You have My ABC enabled. Do you want to open it?
My ABC,Yes,<Audio only response>
My ABC,"""Alexa, open my a. b. c.""",You have My ABC enabled. Do you want to open it?
My ABC,quit,
My ABC,"""Alexa, launch my a. b. c.""","Welcome Back, I'm ABC. I'm with my friends Alphabet, Song and Word . To know more, just say, Alexa Help. Who do you like to call?"
My ABC,quit,
Stephen King Library,"""Alexa, Open Stephen King Library""",Starting your most recently added audiobook.
Stephen King Library,quit,
Stephen King Library,"""Alexa, Ask Stephen King Library for my last reading list""",You have Gospel Library Reader enabled. Do you want to open it?
Stephen King Library,Yes,"Welcome to the Gospel Library Reader. Please ask me to tell you a verse by saying, Read 1st Nephi 3 verse 7"
Stephen King Library,"""Alexa, Ask Stephen King Library for my last reading list""",I was unable to find your book and chapter. This is a work in progress please try again
Stephen King Library,quit,
Stephen King Library,"""Alexa, Ask Stephen King Library for extras""",
Stephen King Library,quit,
Daily Dose by Innovative Language,"""Alexa, open Daily Dose""",Choose a language to learn
Daily Dose by Innovative Language,quit,
Daily Dose by Innovative Language,"""Alexa, Japanese Lesson from Daily Dose""",This lesson is brought to you by japanesepod101.com
Daily Dose by Innovative Language,quit,
Daily Dose by Innovative Language,"""Alexa, Spanish Word by Daily Dose""",This content is brought to you by spanishpod101.com
Daily Dose by Innovative Language,quit,
Read the New Testament This Year,"""Alexa, open New Testament.""","Sorry, I don't know that."
Read the New Testament This Year,quit,
Read the New Testament This Year,"""Alexa, get today's reading from the New Testament.""","Sorry, I don't know that one."
Read the New Testament This Year,quit,
Read the New Testament This Year,"""Alexa, ask the New Testament for today's reading.""",<Audio only response>
Read the New Testament This Year,quit,
Wikipedia,"""Alexa, Wikipedia La La Land""",
Wikipedia,quit,
Wikipedia,"""Alexa, Wikipedia The Louisiana Purchase""","Sorry, I'm not sure."
Wikipedia,quit,
Wikipedia,"""Alexa, Wikipedia Nelson Mandela""","Sorry, I'm not sure."
Wikipedia,quit,
Lottery Jackpot,"""Alexa, ask Lottery Jackpot what is the powerball at?""","This might answer your question: The Powerball jackpot is $118,000,000. The last lottery drawing was the Powerball and it took place on Saturday, April 13, 2019."
Lottery Jackpot,quit,
Lottery Jackpot,"""Alexa, ask Lottery Jackpot what is the powerball at?""","This might answer your question: The Powerball jackpot is $118,000,000. The last lottery drawing was the Powerball and it took place on Saturday, April 13, 2019."
Lottery Jackpot,"""What is the powerball jackpot at?""","This might answer your question: The Powerball jackpot is $118,000,000."
Lottery Jackpot,quit,
Lottery Jackpot,"""Alexa, ask Lottery Jackpot what is the powerball at?""","This might answer your question: The Powerball jackpot is $118,000,000. The last lottery drawing was the Powerball and it took place on Saturday, April 13, 2019."
Lottery Jackpot,"""What is the mega millions?""","Mega Millions is an American multi-jurisdictional lottery game; it is offered in 44 states, the District of Columbia, and the U.S. Virgin Islands."
Lottery Jackpot,quit,
Quran,"""Alexa, open Holy Quran""",Welcome to Holy Qura'an Voice App Now you can create a playlist select additional reciters or a translation language you may request to play a Chapter by telling me the Chapter's reference number. try saying play chapter one for Chapter The opening or say Help for more details
Quran,quit,
Quran,"""Alexa, ask Holy Quran to play chapter 3 verse 7""","Ok, Here's Holy Quraan"
Quran,quit,
Quran,"""Alexa, ask Holy Quran when the next prayer is""","Ok, Here's Holy Quraan"
Quran,quit,
Fortnite Buddy,"""Alexa, open fort night""","Sorry, I don't know that."
Fortnite Buddy,quit,
Fortnite Buddy,"""Alexa, ask fort night for a challenge""","Hmm. Maybe the skill, Fortnite Buddy, can help. Do you want to try it?"
Fortnite Buddy,quit,
Fortnite Buddy,"""Alexa, ask Fortnite Dropper where we dropping boys.""","Hmm. Maybe the skill, Updated Fortnite Dropper, can help. Do you want to try it?"
Fortnite Buddy,quit,
Ham Lookup,"""Alexa, ask Ham Lookup to look up W1AW""",You have Ham Lookup enabled. Do you want to open it?
Ham Lookup,Yes,Ask me to lookup a US call sign
Ham Lookup,"""Alexa, ask Ham Lookup to look up W1AW""","Sorry, something went wrong"
Ham Lookup,quit,
Ham Lookup,"""Alexa, open Ham Lookup and look up W1AW""",You have Ham Lookup enabled. Do you want to open it?
Ham Lookup,Yes,Ask me to lookup a US call sign
Ham Lookup,"""Alexa, open Ham Lookup and look up W1AW""","Sorry, something went wrong"
Ham Lookup,quit,
Ham Lookup,"""Alexa, ask Ham Lookup to look up W1AW, please""",
Ham Lookup,quit,
Daily Quotes,"""Alexa, Give me a quote from Daily Quotes""",
Daily Quotes,quit,
Daily Quotes,"""Alexa, Tell me a quote from Daily Quotes""",
Daily Quotes,quit,
Daily Quotes,"""Alexa, Open Daily Quotes""",Here's a quote by Serena Williams
Daily Quotes,quit,
JOHNSON'S Bedtime,"""Alexa, ask bedtime to play the lullaby playlist""",You have Unofficial YouTube Playlist Creator enabled. Do you want to open it?
JOHNSON'S Bedtime,Yes,"Welcome to YouTube playlist creator. Please tell me what topic you want by saying, find videos about, and a topic."
JOHNSON'S Bedtime,"""Alexa, ask bedtime to play the lullaby playlist""","Welcome to YouTube playlist creator. Please tell me what topic you want by saying, find videos about, and a topic."
JOHNSON'S Bedtime,quit,
JOHNSON'S Bedtime,"""Alexa, ask bedtime to play ambient sound""","Hmm. Maybe the skill, JOHNSON'S Bedtime, can help. Do you want to try it?"
JOHNSON'S Bedtime,quit,
JOHNSON'S Bedtime,"""Alexa, play instrumental lullabies using Bedtime""",I don‰Ûªt see the playlist instrumental lullabies. PlaylistNotFoundPromptMusic.PlayMusicIntenten_USdefaulteeee926d-d18c-4adc-85ee-748001107b441Adm-20180212_202339-1
JOHNSON'S Bedtime,quit,
School Leadership Series,"""Alexa, what's my Flash Briefing?""",Here's your news.
School Leadership Series,quit,
School Leadership Series,"""Alexa, what's in the news?""",Here's your news.
School Leadership Series,quit,
School Leadership Series,"""Alexa, what's my Flash Briefing?""",Here's your news.
School Leadership Series,quit,
Daily Zen: A little moment of clarity,"""Alexa, what's my Flash Briefing?""",Here's your news.
Daily Zen: A little moment of clarity,quit,
Daily Zen: A little moment of clarity,"""Alexa, what's in the news?""",Here's your news.
Daily Zen: A little moment of clarity,quit,
Daily Zen: A little moment of clarity,"""Alexa, what's my Flash Briefing?""",Here's your news.
Daily Zen: A little moment of clarity,quit,
Life Hacks,"""Alexa, open life hacks""",Here's your tip: Use a pre-paid credit card to sign up for free trials online. You won't be charged for the next month if there is no money on the card.
Life Hacks,quit,
Life Hacks,"""Alexa, open Curiosity.""",You have Curiosity enabled. Do you want to open it?
Life Hacks,Yes,Hi.Are you curious about water? or psychology.
Life Hacks,"""Alexa, open Curiosity.""",I didn't catch that. Are you curious about water? or psychology.
Life Hacks,quit,
Life Hacks,"""Alexa, I'm bored""","'As I get older, I just prefer to knit.' - Tracey Ullman."
Life Hacks,quit,
wikiHow,"""Alexa, open wiki How.""",Hi! Ask me how to do anything.
wikiHow,quit,
wikiHow,"""Alexa, ask wiki How how to tie a tie?""",You have wikiHow enabled. Do you want to open it?
wikiHow,Yes,Hi! Ask me how to do anything.
wikiHow,"""Alexa, ask wiki How how to tie a tie?""","How to Tie a Tie. Hang the tie so the wider end is on your right side. Arrange the narrow end until it hangs about a hands length above your belt. Cross the wide end over the narrow end. Loop the wide end under the narrow end towards your right side. Cross the wide end over the narrow end again. Pull the wide end up through the neck loop, then down through the front knot. Tighten and straighten the knot. Say ‰ÛÏREAD STEPS‰Ûù, if you want me to read each step in detail."
wikiHow,quit,
wikiHow,"""Alexa, ask wiki How how to crack your back.""",You have wikiHow enabled. Do you want to open it?
wikiHow,Yes,Hi! Ask me how to do anything.
wikiHow,"""Alexa, ask wiki How how to crack your back.""","How to Crack Your Back. If you need to crack your back, stand up and place both of your hands on your back wherever you feel the most tension, then arch your back and hold that position for 10-20 seconds. If you don‰Ûªt feel your back pop, stand with your feet shoulder-width apart with your arms in front of you, bent at the elbows, and rotate your body as far as you can in one direction, then the other. Another safe way to crack your back is to lay on your back with a foam roller beneath your shoulders, then push up with your feet so the roller travels downwards along your back. Say ‰ÛÏREAD STEPS‰Ûù, if you want me to read each step in detail."
wikiHow,quit,
Catholic Prayers,"""Alexa, open Catholic Prayers""","Welcome to Catholic Daily. Today is Sunday, April 14, 2019, Palm Sunday of the Lord‰Ûªs Passion. To get started you can say, daily readings. Or, daily gospel."
Catholic Prayers,quit,
