name,question,response
Silly Things,"Alexa, open Silly Things","Welcome to Silly Things, ask me for a silly thing to do!"
Silly Things,help,"""You can ask Silly Things to tell you something silly, or you can say stop. What can I help you with?"""
Silly Things,stop,Thanks for playing Silly Things. I'll see you again soon!
Silly Things,quit,
The Tickle Monster Game!,"Alexa, open The Tickle Monster Game!",
The Tickle Monster Game!,help,Please view the message from Tickle Monster in your Alexa app and choose 'Link Account' to set up participant names.
The Tickle Monster Game!,stop,Please view the message from Tickle Monster in your Alexa app and choose 'Link Account' to set up participant names.
The Tickle Monster Game!,quit,
Word Mine,"Alexa, open Word Mine","Hmm, I have a few skills that can help."
Word Mine,help,"For Help, please visit the help pages on the Amazon web site."
Word Mine,stop,
Word Mine,quit,
Basketball quiz,"Alexa, open Basketball quiz","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What's the size of the basketball hoop in inches? 1. 17. 2. 18. 3. 19. 4. 16."
Basketball quiz,help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Basketball quiz,stop,Good bye!
Basketball quiz,quit,
My Farm,"Alexa, open My Farm","Welcome back to My Farm! What do you want to do? Ask Emily to feed the chickens, ask her to collect eggs, sell eggs, or check your inventory? You can also search for your cat. Say help if you need help."
My Farm,help,"This is a game about farming and raising chickens, the goal is to make as many coins as possible. Some of the things you can do include the following actions: feed the chickens, collect eggs, sell eggs, buy chickens, buy pigs, buy cows, goto the market, goto the farm, goto the auction, or check my inventory. What would you like to do?"
My Farm,stop,See you later!.
My Farm,quit,
Knock Knock Jokes,"Alexa, open Knock Knock Jokes",
Knock Knock Jokes,help,"You want help with a knock-knock joke? That's funny in and of itself. Let's review basic kindergarden skills. I say ""knock knock"". You say ""Who's there?"" I say some name. You say ""some name who?"" Then I tell you the punch line. Got it?"
Knock Knock Jokes,stop,"Stopping joke, as requested."
Knock Knock Jokes,quit,
6 Swords,"Alexa, open 6 Swords",<Audio only response>
6 Swords,help,"For Help, please visit the help pages on the Amazon web site."
6 Swords,stop,
6 Swords,quit,
True Or False? (For Buttons),"Alexa, open True Or False? (For Buttons)",<Audio only response>
True Or False? (For Buttons),help,"For Help, please visit the help pages on the Amazon web site."
True Or False? (For Buttons),stop,
True Or False? (For Buttons),quit,
BrainPickers! Guess The Movie,"Alexa, open BrainPickers! Guess The Movie",You have Movie Picker enabled. Do you want to open it?
BrainPickers! Guess The Movie,Yes,Here's a good movie to watch: One Flew Over the Cuckoo's Nest
BrainPickers! Guess The Movie,help,"For Help, please visit the help pages on the Amazon web site."
BrainPickers! Guess The Movie,stop,
BrainPickers! Guess The Movie,quit,
Quick Math,"Alexa, open Quick Math","Welcome to Quick Maths, lets get started! What is 1 plus 2"
Quick Math,help,"You can change how hard the game is by saying, set difficulty to easy, medium, or hard, To answer a question, say, that is, and then your answer."
Quick Math,stop,Thanks for playing!
Quick Math,quit,
Cave Master,"Alexa, open Cave Master",<Short audio>
Cave Master,help,"To play, Use your voice to explore the cave. You can start by saying enter cave. The goal is to make it to the end without a bad ending. There are multiple endings. Each room will describe the situation. After the prompt, you decide what you want to do by replying. If your response is not an option then the list of option will be repeated back to you. To end you may say ""cancel"". Start now?"
Cave Master,stop,good bye
Cave Master,quit,
Westworld: The Maze,"Alexa, open Westworld: The Maze",I couldn't find any enabled video skills that can play that. Go to the Alexa app to manage your video skills and devices.
Westworld: The Maze,help,"For Help, please visit the help pages on the Amazon web site."
Westworld: The Maze,stop,
Westworld: The Maze,quit,
Roast,"Alexa, open Roast",You have Get Roasted enabled. Get Roasted contains mature content and may not be suitable for all ages. Do you want to open it?
Roast,Yes,"I would, but I don't have a fire extinguisher on me."
Roast,help,"For Help, please visit the help pages on the Amazon web site."
Roast,stop,
Roast,quit,
Zombie Survival (Preview),"Alexa, open Zombie Survival (Preview)",<Audio only response>
Zombie Survival (Preview),help,"For Help, please visit the help pages on the Amazon web site."
Zombie Survival (Preview),stop,
Zombie Survival (Preview),quit,
Murder Mystery Theater,"Alexa, open Murder Mystery Theater",You have Scooby Doo! Mystery Inc. Theater enabled. Do you want to open it?
Murder Mystery Theater,Yes,<Audio only response>
Murder Mystery Theater,help,"For Help, please visit the help pages on the Amazon web site."
Murder Mystery Theater,stop,
Murder Mystery Theater,quit,
Magic8,"Alexa, open Magic8",Do you want to follow along?
Magic8,help,"Let me see if I can help you.Would you like to meet the gang, learn about the Scooby Doo story, or just start the story now?"
Magic8,stop,<Short audio>
Magic8,quit,
Guess The Animal,"Alexa, open Guess The Animal","Guess the Animal. I will ask you 5 questions, try to get as many right as you can. Guess the Animal based on the clues provided. This animal is a bird, can fly, has feathers, is omnivorous, is smaller than a person, lays eggs, has broad shoulders, appears to have a bald head which has white feathers as an adult, and it was adopted as the United States national bird in 1782. Guess the Animal."
Guess The Animal,help,"To start a new game at any time, say, start new game. To repeat the last question, say, repeat. To start over, say, restart."
Guess The Animal,stop,Thanks for playing Guess the Animal!
Guess The Animal,quit,
Golden Ticket,"Alexa, open Golden Ticket","Hmm, I have a few skills that can help."
Golden Ticket,help,"For Help, please visit the help pages on the Amazon web site."
Golden Ticket,stop,
Golden Ticket,quit,
Hangman Game - with display for Echo Show,"Alexa, open Hangman Game - with display for Echo Show",I couldnâ€™t find any enabled video skills. Go to the Alexa app to find and enable Video Skills and Devices.
Hangman Game - with display for Echo Show,help,"For Help, please visit the help pages on the Amazon web site."
Hangman Game - with display for Echo Show,stop,
Hangman Game - with display for Echo Show,quit,
Go Fish - The Card Game,"Alexa, open Go Fish - The Card Game","Welcome to Go Fish - The Card Game. To start a game, say: Start a new game. To hear the rules, ask: what are the rules? If you would like more information, say: help."
Go Fish - The Card Game,help,"Go Fish - The Card Game is just like the classic card game. If you are unfamiliar with how to play, say: what are the rules? : You can start a new game by saying: Start a new game, or you can set a specific difficulty by saying: start a new game on easy, medium, hard, or expert.: When it is your turn, you can ask: What cards do I have, or take your turn by saying something like: Do you have any Jacks?: If you missed something, just say: can you repeat that? If you want to here your game stats, you can ask: What are my stats? And, if you want to wipe your saved stats, you can say: Delete my stats."
Go Fish - The Card Game,stop,Thank you for playing Go Fish. Have a nice day!
Go Fish - The Card Game,quit,
Knock Knock!!,"Alexa, open Knock Knock!!","Welcome to Knock Knock, are you ready to play?"
Knock Knock!!,help,Want to hear a joke?
Knock Knock!!,stop,"Ok, see you next time!"
Knock Knock!!,quit,
The Floor is Lava,"Alexa, open The Floor is Lava",Want more?
The Floor is Lava,help,
The Floor is Lava,stop,Thanks for playing The Floor is Lava! I hope you all had fun! Bye bye!
The Floor is Lava,quit,
Rogue's Choice,"Alexa, open Rogue's Choice",<Audio only response>
Rogue's Choice,help,"For Help, please visit the help pages on the Amazon web site."
Rogue's Choice,stop,
Rogue's Choice,quit,
Crazy Math,"Alexa, open Crazy Math",Let's get started. What is 17 plus 8 ?
Crazy Math,help,"In Crazy Math, Alexa will ask you math questions one by one. Try to answer as many questions as possible. Ready to start over?"
Crazy Math,stop,
Crazy Math,quit,
Slot Machine,"Alexa, open Slot Machine",<Short audio>
Slot Machine,help,Say spin to pull the handle Check the Alexa companion app for the payout table. What else can I help you with?
Slot Machine,stop,"If you enjoyed this game, try playing against human opponents with our new Three Card Poker skill. Goodbye."
Slot Machine,quit,
Animal Detective,"Alexa, open Animal Detective",Welcome to Animal Detective. I'll think of an animal and give you clues. You need to guess what animal I am thinking about. Give me a second...
Animal Detective,help,"You can say ""Next clue"", ""I am ready to guess"", ""Cancel the game""."
Animal Detective,stop,Thanks for playing! Talk to you later!
Animal Detective,quit,
Battleship Tap,"Alexa, open Battleship Tap",<Audio only response>
Battleship Tap,help,"For Help, please visit the help pages on the Amazon web site."
Battleship Tap,stop,
Battleship Tap,quit,
Bug Smash,"Alexa, open Bug Smash",<Audio only response>
Bug Smash,help,"For Help, please visit the help pages on the Amazon web site."
Bug Smash,stop,
Bug Smash,quit,
Rock Paper Scissors game for Kids (Random Answer),"Alexa, open Rock Paper Scissors game for Kids (Random Answer)","Hmm, I found a few skills that might help."
Rock Paper Scissors game for Kids (Random Answer),help,"For Help, please visit the help pages on the Amazon web site."
Rock Paper Scissors game for Kids (Random Answer),stop,
Rock Paper Scissors game for Kids (Random Answer),quit,
Yes No Maybe,"Alexa, open Yes No Maybe",
Yes No Maybe,help,"For Help, please visit the help pages on the Amazon web site."
Yes No Maybe,stop,
Yes No Maybe,quit,
No Thanks,"Alexa, open No Thanks",
No Thanks,help,"For Help, please visit the help pages on the Amazon web site."
No Thanks,stop,
No Thanks,quit,
Easy Hangman,"Alexa, open Easy Hangman",Welcome back to your game. The word I thought about has 3 letters and starts with the letter C. You have not guessed any letter yet. You have 10 lives remaining.
Easy Hangman,help,"The word I thought about has 3 letters and starts with the letter C. You have not guessed any letter yet. You have 10 lives remaining. You can say: Guess E., check ""Echo"" or just ""E as in Elephant"". If you get stuck, say: ""give me a clue"". Check your Alexa app for more information."
Easy Hangman,stop,Thanks for playing!
Easy Hangman,quit,
Chessboard,"Alexa, open Chessboard",<Audio only response>
Chessboard,help,"For Help, please visit the help pages on the Amazon web site."
Chessboard,stop,
Chessboard,quit,
Roulette Wheel,"Alexa, open Roulette Wheel",<Short audio>
Roulette Wheel,help,Playing with a double zero American wheel. You have $1000 Check the Alexa companion app for a full set of additional bets you can place. You earn 100 achievement points for every tournament win 10 points each day you play and an exponential 2 to the N points for each streak of the same number coming up N times in a row.
Roulette Wheel,stop,Goodbye.
Roulette Wheel,quit,
Simon Memory Game,"Alexa, open Simon Memory Game","I will say the name of a color. Repeat after me. Be sure to speak slowly. If you get it right, I will add another color to the list. Let's begin. Round 1. red"
Simon Memory Game,help,"To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Simon Memory Game,stop,Good bye!
Simon Memory Game,quit,
Monopoly Master,"Alexa, open Monopoly Master",Hello. You have summoned the monopoly master. How many of you are playing today.
Monopoly Master,help,"Monopoly Master is recast of the original game. Presence of mind is the key to be a true Monopoly Master. Each player can choose to, roll the die, know account balance, know property list, know net worth and mortgage property. Players with insufficient account balance for obligatory transactions will loose. Last player remaining wins. If you wish to end the game at any point then the player with maximum net worth wins."
Monopoly Master,stop,We don't have a winner for this game. The game ends.
Monopoly Master,quit,
Spelling Quiz,"Alexa, open Spelling Quiz","Welcome to Spelling Quiz. Say, help, at any time to listen to the playing instructions. Upto three players can play this game. How many players are playing at this time?"
Spelling Quiz,help,"This is a spelling game that up to three players can play at a time. I will take turns and ask each player to tell me a letter at a specific position in a word. For example, if I ask, what is the fourth letter of, happy, you need to say, P. You can also say, pass, to move to the next question. The game will keep going till you say, Stop. The player who gives the most number of correct responses wins the game. You can say, start, at any time to begin a new game. You can also say, repeat, at any time during the game to listen to my response again. Do you wish to keep playing?"
Spelling Quiz,stop,Thank you for playing! I'll see you soon!
Spelling Quiz,quit,
Would You Rather Family,"Alexa, open Would You Rather Family",<Short audio>
Would You Rather Family,help,"Would You Rather asks this or that style questions. Tell me, what you would rather do in these situations to see if your answers are the popular choice or if less people agree with you. Say, ""repeat"" to hear this information again or ""letâ€™s start"" to play a new game. What would you like to do?."
Would You Rather Family,stop,So soon. Hope to see you again!
Would You Rather Family,quit,
Blackjack,"Alexa, open Blackjack","welcome back the multi player mode is currently activated to add a new player say for example, add joe say single player, to activate single player mode"
Blackjack,help,"say single player, to activate single player mode say multi player, to activate multi player mode say start over, to start the game to add a new player say for example, add joe to remove a new player say for example, remove joe okay. what do you want to do now?"
Blackjack,stop,bon voyage
Blackjack,quit,
LEGO Duplo Stories,"Alexa, open LEGO Duplo Stories",You have Amazon Storytime enabled. Do you want to open it?
LEGO Duplo Stories,Yes,"Welcome back to Amazon Storytime. You can ask for your favorite set of stories by name, choose what type of story you'd like, or give the magic story wheel a spin. Say, , Bedtime, Animals or spin."
LEGO Duplo Stories,help,"The Amazon Storytime skill plays short stories from the Amazon Storytime and Audible libraries. While you are listening, you can say â€œrestartâ€ù to restart, â€œgo backâ€ù to go back by ten seconds, or â€œnextâ€ù to skip to the next story. At any time, you can switch to a different sets of stories. Just say, â€œAlexa, open Amazon Storytimeâ€ù."
LEGO Duplo Stories,stop,
LEGO Duplo Stories,quit,
Select a Story,"Alexa, open Select a Story","Welcome back to Select a story, would you like to finish your last story or begin a new game?"
Select a Story,help,"You are playing an interactive adventure. You will be given several choices during the game and just state your choice to make your selection. If you want to skip a scene say, Alexa Next. If you want to start a new game say, New Game. To repeat a scene say, Alexa repeat. If you need these instructions again just say, help. To go back to the game say, go back."
Select a Story,stop,Thanks for playing. It would be a tremendous help if you rated Select a Story in your Alexa app.
Select a Story,quit,
Chemistry Choice,"Alexa, open Chemistry Choice",<Audio only response>
Chemistry Choice,help,"For Help, please visit the help pages on the Amazon web site."
Chemistry Choice,stop,
Chemistry Choice,quit,
Puzzle Boy,"Alexa, open Puzzle Boy",You have Puzzle Runner Memory Game enabled. Do you want to open it?
Puzzle Boy,Yes,Can i ask a small favour? Open your Alexa app and leave Puzzle Runner a 5-star review. It means the world to us. Thank you.
Puzzle Boy,help,Puzzle Runner is a memory game. Remember all 10 answers to the questions to win! Say 'new' to start a new game.
Puzzle Boy,stop,Have a nice day.
Puzzle Boy,quit,
Tarot Reader,"Alexa, open Tarot Reader",Would you like me to draw a card?
Tarot Reader,help,"I can do a reading or describe cards for you. You can ask me for your 'daily card' or to 'do a quick reading.' If you want to do you own spread, I can be your tarot deck. Just ask me for your 'next card' until you are done. If I talk too fast, you can ask me to 'repeat the last card. You can also ask me to describe a specific card, like 'describe The Lovers."
Tarot Reader,stop,Goodbye!
Tarot Reader,quit,
The Sims,"Alexa, open The Sims",
The Sims,help,"In The Sims skill, you can play music, play trivia, or learn about The Sims. Try, ""Play music"""
The Sims,stop,<Short audio>
The Sims,quit,
Out The Door,"Alexa, open Out The Door","Hmm, I don't know that one."
Out The Door,help,"For Help, please visit the help pages on the Amazon web site."
Out The Door,stop,
Out The Door,quit,
The Comedy Club,"Alexa, open The Comedy Club",You have Comedy Dog enabled. Do you want to open it?
The Comedy Club,Yes,It's time to laugh! To hear a new joke say 'Tell me a joke'.
The Comedy Club,help,"Looking for help? Comedy dog is not only funny, but also helpful. This skill will entertain you with many excellent jokes. My best jokes are about dogs, but I do know some others. To get started, just say 'tell me a joke'. Or ask me to 'make you laugh'. Or, when I ask if you want to hear a joke, just say 'yes'. If you get tired of jokes about dogs, just ask me 'what kind of jokes do you know'. I will let you pick another cat egory of jokes. Did you get it? Cat egory... ha ha ha. I crack myself up. Would you like to hear a joke?"
The Comedy Club,stop,"Had enough for now then... That's ok, Comedy Dog is always here"
The Comedy Club,quit,
Escape Room,"Alexa, open Escape Room",<Short audio>
Escape Room,help,"The available rooms are the office, the car, the jail cell, and the garage. Which room would you like to enter?"
Escape Room,stop,Are you sure you want to quit?
Escape Room,quit,
Potterhead Sorting Ceremony,"Alexa, open Potterhead Sorting Ceremony","Thereâ€™s nothing hidden in your head, the Sorting Hat canâ€™t see, so try me on, and I will tell you, where you ought to be. Are you ready to put on the Sorting Hat?"
Potterhead Sorting Ceremony,help,The Sorting Hat wants to discover your Hogwarts house. Ready to start now?
Potterhead Sorting Ceremony,stop,"Oh, you may not think Iâ€™m pretty, But donâ€™t judge on what you see, Iâ€™ll eat myself if you can find, A smarter hat than me! Mischief Managed!"
Potterhead Sorting Ceremony,quit,
PAC-MAN Stories,"Alexa, open PAC-MAN Stories",You have Spider-Man enabled. Do you want to open it?
PAC-MAN Stories,Yes,<Short audio>
PAC-MAN Stories,help,"Sorry, I didn't catch that. You can choose from Spider-man: Into the Spider-verse, or Spider-man: Homecoming. Which will it be?"
PAC-MAN Stories,stop,"Speak soon, make sure to come back tomorrow for some new Spidey content!"
PAC-MAN Stories,quit,
Potty Mouth,"Alexa, open Potty Mouth",<Audio only response>
Potty Mouth,help,"For Help, please visit the help pages on the Amazon web site."
Potty Mouth,stop,
Potty Mouth,quit,
Bust A Fruit,"Alexa, open Bust A Fruit",You have FruitFacts enabled. Do you want to open it?
Bust A Fruit,Yes,"Here's your fact: While tomatos are a fruit, they have been legally named a vegetable in the US"
Bust A Fruit,help,"For Help, please visit the help pages on the Amazon web site."
Bust A Fruit,stop,
Bust A Fruit,quit,
Guess The Number,"Alexa, open Guess The Number","Welcome to Guess My Number. What is the maximum number you would like to go up to? For example, you could tell me to pick a number up to one hundred."
Guess The Number,help,"Welcome to Guess My Number. What is the maximum number you would like to go up to? For example, you could tell me to pick a number up to one hundred."
Guess The Number,stop,Thank you for playing. Have a nice day.
Guess The Number,quit,
Racing Events by Neds,"Alexa, open Racing Events by Neds",You have Call To Post! enabled. Do you want to open it?
Racing Events by Neds,Yes,<Short audio>
Racing Events by Neds,help,"For Help, please visit the help pages on the Amazon web site."
Racing Events by Neds,stop,
Racing Events by Neds,quit,
High Low,"Alexa, open High Low","Welcome to the guessing game, High Low. Let's decide who will guess. Please say, me, or say, you."
High Low,help,"We are going to play a number guessing game. Please tell me who is going to be the guesser. You can say, me, or say, you. You can also say stop at any time."
High Low,stop,"Okay, it was fun playing with you."
High Low,quit,
High or Low Number Game,"Alexa, open High or Low Number Game",Welcome to High or Low. Want to start a game?
High or Low Number Game,help,"In the High or Low game, I'll think of a number between zero and one thousand. Guess a number and I'll tell you if it's higher or lower. Say yes to start the game."
High or Low Number Game,stop,Thanks for playing.
High or Low Number Game,quit,
Truth or dare - Spin the bottle,"Alexa, open Truth or dare - Spin the bottle",You have Truth or Dare enabled. Do you want to open it?
Truth or dare - Spin the bottle,Yes,"Welcome to Truth or Dare. Do you want a truth, or a dare?"
Truth or dare - Spin the bottle,help,"Ask for a truth or a dare. Simply say, Alexa ask Truth or Dare for a truth. To play, gather a group of at least three friends and take turns answering either a truth or a dare. Do you want a truth, or a dare?"
Truth or dare - Spin the bottle,stop,Bye.
Truth or dare - Spin the bottle,quit,
Duck Duck Goose,"Alexa, open Duck Duck Goose","Sorry, I don't know that."
Duck Duck Goose,help,"For Help, please visit the help pages on the Amazon web site."
Duck Duck Goose,stop,
Duck Duck Goose,quit,
Musical Chairs,"Alexa, open Musical Chairs","Ok, let's go!"
Musical Chairs,help,"For Help, please visit the help pages on the Amazon web site."
Musical Chairs,stop,
Musical Chairs,quit,
Audio Hangman,"Alexa, open Audio Hangman",Welcome to a new game of Audio Hangman. I thought about a 5 letter word. Can you try guessing it's letters?
Audio Hangman,help,"The word I thought about has 5 letters. You have not guessed any letter yet.. You have 13 lives remaining. You can say: Guess H., check Henry or letter H. as in House. Check your Alexa app for more information."
Audio Hangman,stop,Thanks for playing!
Audio Hangman,quit,
RollTide,"Alexa, open RollTide",<Audio only response>
RollTide,help,"For Help, please visit the help pages on the Amazon web site."
RollTide,stop,
RollTide,quit,
Lightsaber Duel,"Alexa, open Lightsaber Duel","Hello, who would you like to have a lightsaber duel?"
Lightsaber Duel,help,You can tell me to have a lightsaber duel between two people. Just say two names!
Lightsaber Duel,stop,Goodbye. May the force be with you!
Lightsaber Duel,quit,
Unofficial Sorting Hat for Harry Potter Fans,"Alexa, open Unofficial Sorting Hat for Harry Potter Fans",Time to get you sorted. I will ask you 7 questions. Just say the number of the answer you desire. Let's begin. Question 1. Which of these two options do you prefer? 1. Forest. 2. River.
Unofficial Sorting Hat for Harry Potter Fans,help,"I will ask you 7 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Unofficial Sorting Hat for Harry Potter Fans,stop,Good bye!
Unofficial Sorting Hat for Harry Potter Fans,quit,
Truth or False Trivia,"Alexa, open Truth or False Trivia","Welcome to Truth or Dare. Do you want a truth, or a dare?"
Truth or False Trivia,help,"Ask for a truth or a dare. Simply say, Alexa ask Truth or Dare for a truth. To play, gather a group of at least three friends and take turns answering either a truth or a dare. Do you want a truth, or a dare?"
Truth or False Trivia,stop,Bye.
Truth or False Trivia,quit,
My Spaceship,"Alexa, open My Spaceship",You have Space Adventure enabled. Do you want to open it?
My Spaceship,Yes,<Audio only response>
My Spaceship,help,"For Help, please visit the help pages on the Amazon web site."
My Spaceship,stop,
My Spaceship,quit,
Whose turn is it?,"Alexa, open Whose turn is it?",You have Whose Turn enabled. Do you want to open it?
Whose turn is it?,Yes,Looks like you haven't added any helpers ... would you like to do so now?
Whose turn is it?,help,"Whose Turn's sole purpose on this or any other earth is to cut out the debate and settle whose turn it is, but first we need to setup your helpers...Who's your first helper?"
Whose turn is it?,stop,Thanks anyway...come back any time!
Whose turn is it?,quit,
Room of Riddles,"Alexa, open Room of Riddles",<Audio only response>
Room of Riddles,help,"For Help, please visit the help pages on the Amazon web site."
Room of Riddles,stop,
Room of Riddles,quit,
63rd and Wallace,"Alexa, open 63rd and Wallace",
63rd and Wallace,help,"For Help, please visit the help pages on the Amazon web site."
63rd and Wallace,stop,
63rd and Wallace,quit,
Strange Halls,"Alexa, open Strange Halls","Sorry, I'm not sure about that."
Strange Halls,help,"For Help, please visit the help pages on the Amazon web site."
Strange Halls,stop,
Strange Halls,quit,
Spirit Seance,"Alexa, open Spirit Seance",You have Spirit Animal enabled. Do you want to open it?
Spirit Seance,Yes,Here is today's Animal totem and its message: Rabbit. You are being too fearful. Sometimes what you fear most is manfested by that fear
Spirit Seance,help,"For Help, please visit the help pages on the Amazon web site."
Spirit Seance,stop,
Spirit Seance,quit,
Would You Rather,"Alexa, open Would You Rather",<Short audio>
Would You Rather,help,"Would You Rather asks this or that style questions. Tell me, what you would rather do in these situations to see if your answers are the popular choice or if less people agree with you. Say, ""repeat"" to hear this information again or ""letâ€™s start"" to play a new game. What would you like to do?."
Would You Rather,stop,So soon. Hope to see you again!
Would You Rather,quit,
The Mystery of Thorium Manor,"Alexa, open The Mystery of Thorium Manor",You have What's in the Mystery Box? enabled. Do you want to open it?
The Mystery of Thorium Manor,Yes,There's a lion in the mystery box!
The Mystery of Thorium Manor,help,"For Help, please visit the help pages on the Amazon web site."
The Mystery of Thorium Manor,stop,
The Mystery of Thorium Manor,quit,
Tic Tac Toe,"Alexa, open Tic Tac Toe",<Short audio>
Tic Tac Toe,help,"Tic-tac-toe is a skill where I play tic-tac-toe. The board is a regular tic-tac-toe board numbered from one to nine from left to right, top to bottom. Right now, we are starting a new game, and we need to decide who goes first. Valid replies include you, me, and I. Who plays first?"
Tic Tac Toe,stop,Okay. We'll stop and play again later. Goodbye!
Tic Tac Toe,quit,
Hangman Game,"Alexa, open Hangman Game",<Short audio>
Hangman Game,help,Please tell me the number of players. Each player will need a single Echo Button.
Hangman Game,stop,"Roger that. Launch me again to pick up from here. If you enjoyed Hannah-gram, you may like The Mystery of Thorium Manor. To launch, just say, 'Alexa, open The Mystery of Thorium Manor.'"
Hangman Game,quit,
Potterhead Quiz,"Alexa, open Potterhead Quiz","Thereâ€™s nothing hidden in your head, the Sorting Hat canâ€™t see, so try me on, and I will tell you, where you ought to be. Are you ready to put on the Sorting Hat?"
Potterhead Quiz,help,The Sorting Hat wants to discover your Hogwarts house. Ready to start now?
Potterhead Quiz,stop,"Oh, you may not think Iâ€™m pretty, But donâ€™t judge on what you see, Iâ€™ll eat myself if you can find, A smarter hat than me! Mischief Managed!"
Potterhead Quiz,quit,
I am Batman,"Alexa, open I am Batman","Sorry, I don't know that one."
I am Batman,help,"For Help, please visit the help pages on the Amazon web site."
I am Batman,stop,
I am Batman,quit,
Story Blanks,"Alexa, open Story Blanks",What kind of story would you like to hear?
Story Blanks,help,"You can say tell me a scary story, or funny story, or, you can say exit... What kind of story would you like to hear?"
Story Blanks,stop,Goodbye!
Story Blanks,quit,
Snakes and Ladders Game,"Alexa, open Snakes and Ladders Game",Welcome to Snakes and Ladders game.
Snakes and Ladders Game,help,Say yes to continue. Select number of players and proceed to roll dice to kick start the game.
Snakes and Ladders Game,stop,Goodbye!
Snakes and Ladders Game,quit,
Fortnite Voice,"Alexa, open Fortnite Voice",Theres a possibility that you could win at Tomato Temple Would you like to get a random challenge?
Fortnite Voice,help,"Say ""Alexa, Open Fortnite Dropper"" Or after this, say ""Where should i drop"" And it will give you a location!"
Fortnite Voice,stop,Good bye
Fortnite Voice,quit,
Haunted Adventure,"Alexa, open Haunted Adventure",You already have a game in progress. Would you like to continue the existing game?
Haunted Adventure,help,"To avoid disaster, you must carefully manage your fuel, money, crew morale, and ship integrity. You can check the levels of these at any time. For example by saying ""How much fuel do we have?"" or ""How are the crew?"". But more importantly, I will ask you a series of questions, to which you can respond by saying ""yes"" or ""no"". So... Do you want to continue your existing game?"
Haunted Adventure,stop,See ya later Captain!
Haunted Adventure,quit,
The Fake News Game,"Alexa, open The Fake News Game","You are about to play The Fake News Game. All of the stories you'll hear have been reported as true, but it's up to you to say if they're fake or if they're news. So, how many people want to play this time?"
The Fake News Game,help,"You're playing The Fake News Game. If you want to hear a question again you can say repeat. To change the number of players please end your current game by saying 'stop' and then start a new one by saying ""Alexa, play the Fake News Game"""
The Fake News Game,stop,Thanks for playing The Fake News Game. If you enjoyed it please leave us a 5 star review in the your skills section of your alexa app
The Fake News Game,quit,
My Days Left,"Alexa, open My Days Left","Hmm, I'm not sure."
My Days Left,help,"For Help, please visit the help pages on the Amazon web site."
My Days Left,stop,
My Days Left,quit,
Guess L.O.L.,"Alexa, open Guess L.O.L.",Welcome to Guess the Logo. How many players will be playing?
Guess L.O.L.,help,Sorry I didn't quite get that. How many players will be playing?
Guess L.O.L.,stop,"Thanks for playing, if you enjoyed the game let me know by leaving a 5 star review. Goodbye!"
Guess L.O.L.,quit,
Dungeon Sounds,"Alexa, open Dungeon Sounds",
Dungeon Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Dungeon Sounds,stop,
Dungeon Sounds,quit,
General knowledge trivia (Buttons game),"Alexa, open General knowledge trivia (Buttons game)","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. Which chemical symbol is used to represent the lighter-than-air gas helium ? 1. Fum. 2. He. 3. Fe. 4. H."
General knowledge trivia (Buttons game),help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
General knowledge trivia (Buttons game),stop,Good bye!
General knowledge trivia (Buttons game),quit,
Red Riding Hood - Interactive story for kids,"Alexa, open Red Riding Hood - Interactive story for kids","Here's a sample of Little Red Riding Hood from Audible. To get this book using one Audible credit, say buy this. You have one Audible credit."
Red Riding Hood - Interactive story for kids,help,"For Help, please visit the help pages on the Amazon web site."
Red Riding Hood - Interactive story for kids,stop,
Red Riding Hood - Interactive story for kids,quit,
Fan Disney Trivia Game (For Buttons),"Alexa, open Fan Disney Trivia Game (For Buttons)",You have Fan Disney Trivia Game (For Buttons) enabled. Do you want to open it?
Fan Disney Trivia Game (For Buttons),Yes,Welcome to theDisney trivia for buttons. This game supports up to 4 players. How many players will be playing?
Fan Disney Trivia Game (For Buttons),help,"This is a general knowledge trivia game adapted to work with echo buttons. In order to play the game, each player must check in by pressing an Echo Button. Would you like to continue and check players in for the game?"
Fan Disney Trivia Game (For Buttons),stop,"Ok, see you soon!"
Fan Disney Trivia Game (For Buttons),quit,
Calling the Hogs,"Alexa, open Calling the Hogs","What US call sign would you like me to lookup? For example, say W A 1 W or Whiskey 1 Alpha Whiskey."
Calling the Hogs,help,"This skill looks up information for US ham radio call signs only, and understands the regular and phonetic alphabets. To get basic name, class, and location information, just give me a call sign. For example you can say Alexa, ask call sign W 1 A W or, Alexa, ask call sign Whiskey 1 Alpha Whiskey. To get additional information such as latitude, longitude, and license expiration date, say Alexa, Ask Call sign tell me everything about W 1 A W. What US call sign should I look up?"
Calling the Hogs,stop,"OK, goodbye."
