name,question,response
Fantasy Football ADP,quit,OK. Thank you. Be sure to visit fantasy football nerd dot com for more fantasy advice.
93.7 The Fan Pittsburgh,"Alexa, open 93.7 The Fan Pittsburgh",You have Stock Prices by Opening Bell enabled. Do you want to open it?
93.7 The Fan Pittsburgh,Yes,
93.7 The Fan Pittsburgh,help,
93.7 The Fan Pittsburgh,stop,
93.7 The Fan Pittsburgh,quit,
Phoenix Suns,"Alexa, open Phoenix Suns",<Audio only response>
Phoenix Suns,help,"For Help, please visit the help pages on the Amazon web site."
Phoenix Suns,stop,
Phoenix Suns,quit,
Utah Jazz,"Alexa, open Utah Jazz",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Utah Jazz,Yes,
Utah Jazz,help,
Utah Jazz,stop,
Utah Jazz,quit,
Washington Wizards,"Alexa, open Washington Wizards",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Washington Wizards,Yes,What stock price would you like me to look up?
Washington Wizards,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Washington Wizards,stop,O.K.
Washington Wizards,quit,
Formula One Race Information - Unofficial,"Alexa, open Formula One Race Information - Unofficial","Hi! I'm Pole position. I can give you information about Formula 1 races. Ask me things like, when is the next race , or, Who won the last race, or, what are the driver standings , or, When is the race in Spain. What would you like to know?"
Formula One Race Information - Unofficial,help,"Pole Positionhelp. Ask me things like, when is the next race , or, Who won the last race, or, what are the driver standings , or, When is the race in Spain. What would you like to know?"
Formula One Race Information - Unofficial,stop,Thanks. Goodbye!
Formula One Race Information - Unofficial,quit,
Running Clothes,"Alexa, open Running Clothes",<Audio only response>
Running Clothes,help,"For Help, please visit the help pages on the Amazon web site."
Running Clothes,stop,
Running Clothes,quit,
Next Bowl Game,"Alexa, open Next Bowl Game",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Next Bowl Game,Yes,What stock price would you like me to look up?
Next Bowl Game,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Next Bowl Game,stop,O.K.
Next Bowl Game,quit,
O-H!,"Alexa, open O-H!",<Audio only response>
O-H!,help,"For Help, please visit the help pages on the Amazon web site."
O-H!,stop,
O-H!,quit,
Houston Texans Flash Briefing,"Alexa, open Houston Texans Flash Briefing",Here's your news.
Houston Texans Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Houston Texans Flash Briefing,stop,
Houston Texans Flash Briefing,quit,
UGA Roster,"Alexa, open UGA Roster",You have Stock Prices by Opening Bell enabled. Do you want to open it?
UGA Roster,Yes,What stock price would you like me to look up?
UGA Roster,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
UGA Roster,stop,O.K.
UGA Roster,quit,
Maryland Fishing Report,"Alexa, open Maryland Fishing Report","Right now in Maryland New York, it's 38 degrees Fahrenheit with cloudy skies. Tonight's forecast has cloudy skies moving in and out, with a low of 32 degrees."
Maryland Fishing Report,help,"For Help, please visit the help pages on the Amazon web site."
Maryland Fishing Report,stop,
Maryland Fishing Report,quit,
Beat Navy,"Alexa, open Beat Navy",You have Hip Hop Beats enabled. Do you want to open it?
Beat Navy,Yes,"Welcome to Hip Hop Beats. Ask me to play a beat, for help, or to quit"
Beat Navy,help,"You can ask me to play a hip hop beat, or ask me to quit."
Beat Navy,stop,Thank you.
Beat Navy,quit,
World Cup Daily,"Alexa, open World Cup Daily","el balance de la selección de Colombia, impetu y coraje. Ganan en Florida"
World Cup Daily,help,"For Help, please visit the help pages on the Amazon web site."
World Cup Daily,stop,
World Cup Daily,quit,
Games Back,"Alexa, open Games Back",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Games Back,Yes,What stock price would you like me to look up?
Games Back,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Games Back,stop,O.K.
Games Back,quit,
Hockey Updates,"Alexa, open Hockey Updates",You have Hockey Updates enabled. Do you want to open it?
Hockey Updates,Yes,Which game should I fetch for you?
Hockey Updates,help,Let me know your favourite NHL team and I'll fetch you the latest scores and live audio updates. Which game should I fetch for you?
Hockey Updates,stop,
Hockey Updates,quit,
Redskins Fan,"Alexa, open Redskins Fan","Welcome to Redskins Fan. You can start by saying, Give me a flash briefing on the Redskins to get team's ranking, previous game result and next game schedule."
Redskins Fan,help,"Say score to get last game score or live game score. Ask Redskins next match up to get scheduled next game. Say rank to get Redskins standing. You can also request super bowl wins to see how many times have the Redskins won the super bowls. Or say fun facts to get more knowledge of Redskins. If you do not hear clearly, say repeat."
Redskins Fan,stop,Redskins fans unite! See you later.
Redskins Fan,quit,
Arizona Sports 98.7 FM - Starting Five,"Alexa, open Arizona Sports 98.7 FM - Starting Five",You have Volley FM - Personalized Morning News Radio Skill enabled. Do you want to open it?
Arizona Sports 98.7 FM - Starting Five,Yes,<Audio only response>
Arizona Sports 98.7 FM - Starting Five,help,"For Help, please visit the help pages on the Amazon web site."
Arizona Sports 98.7 FM - Starting Five,stop,
Arizona Sports 98.7 FM - Starting Five,quit,
Golf Lifestyle,"Alexa, open Golf Lifestyle",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Golf Lifestyle,Yes,What stock price would you like me to look up?
Golf Lifestyle,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Golf Lifestyle,stop,O.K.
Golf Lifestyle,quit,
Baseball Scores in 30 seconds,"Alexa, open Baseball Scores in 30 seconds","On Friday, April 26, the Mariners beat the Rangers, 5-4; the Phillies beat the Marlins, 4-0; the Yankees beat the Giants, 7-3; and the Brewers beat the Mets, 10-2."
Baseball Scores in 30 seconds,help,"For Help, please visit the help pages on the Amazon web site."
Baseball Scores in 30 seconds,stop,
Baseball Scores in 30 seconds,quit,
Champions League,"Alexa, open Champions League","Ok, Here's Soccer Nerd"
Champions League,help,"You can ask me questions about upcoming and past soccer games. Soccer nerd knows about the teams in the English,Spanish and Portuguese Football Leagues. Try, who did Barcelona play last?"
Champions League,stop,Thank you for talking to Soccer Nerd. Have a nice day!
Champions League,quit,
