name,question,response
Catholic Prayers,"Alexa, open Catholic Prayers","Welcome to Catholic Daily. Today is Saturday, April 13, 2019, Saturday of the Fifth Week of Lent. To get started you can say, daily readings. Or, daily gospel."
Catholic Prayers,help,"Catholic Daily allows you to listen to the readings from the Roman Catholic Lectionary for Mass. You can hear all the readings for a single day, or the gospel alone. You can also choose readings for a different day if they are available. If no date is specified, the service returns readings for today’s date based on U.S. Pacific Standard Time. Here are some prompts you can try: I want to hear the readings for today. Read me the gospel. Give me the readings for July 17, 2016. Give it a try."
Catholic Prayers,stop,Thank you for using Catholic Daily. Be sure to come back tomorrow!
Catholic Prayers,quit,
The Book of Mormon,"Alexa, open The Book of Mormon","Here's a sample of The Book of Mormon from Audible. To get this book using one Audible credit, say buy this. You have one Audible credit."
The Book of Mormon,help,"For Help, please visit the help pages on the Amazon web site."
The Book of Mormon,stop,
The Book of Mormon,quit,
Read the Old Testament This Year,"Alexa, open Read the Old Testament This Year","Sorry, I'm not sure."
Read the Old Testament This Year,help,"For Help, please visit the help pages on the Amazon web site."
Read the Old Testament This Year,stop,
Read the Old Testament This Year,quit,
Multiplication Dojo,"Alexa, open Multiplication Dojo","Welcome to Multiplication Quiz! Lets define the range of numbers you want to multiply. For example, if you want to multiply numbers between one and ten, say, ""one and ten""."
Multiplication Dojo,help,"Before the quiz beings, you must define the range of numbers that will be used in the quiz. If you would like to multiply numbers between 5 and 15, say, ""5 and 15"""
Multiplication Dojo,stop,Goodbye!
Multiplication Dojo,quit,
Audubon Bird Songs,"Alexa, open Audubon Bird Songs","I couldn't find alexa, open audubon bird songs."
Audubon Bird Songs,help,"For Help, please visit the help pages on the Amazon web site."
Audubon Bird Songs,stop,
Audubon Bird Songs,quit,
Bible,"Alexa, open Bible",Welcome to YouVersion Bible. What can I read for you?
Bible,help,"YouVersion Bible is completely free, and lets you listen to any book, chapter, or verse. You can also listen to daily readings from YouVersion reading plans. Other features include being able to change versions, and ask for the verse of the day. What would you like me to read?"
Bible,stop,
Bible,quit,
Weed Buddy,"Alexa, open Weed Buddy",Weed Buddy contains mature content that may not be suitable for all ages
Weed Buddy,help,"For Help, please visit the help pages on the Amazon web site."
Weed Buddy,stop,
Weed Buddy,quit,
Beanie Boos Birthdays,"Alexa, open Beanie Boos Birthdays","Sorry, I don't know that."
Beanie Boos Birthdays,help,"For Help, please visit the help pages on the Amazon web site."
Beanie Boos Birthdays,stop,
Beanie Boos Birthdays,quit,
Spanish,"Alexa, open Spanish",The following are 50 common Spanish expressions. Hi!
Spanish,help,With these popular Spanish expressions you will learn how to communicate with others. After you listen to all the expressions you can test your knowledge in a contest to recognize the different Spanish expressions I have available. So. Would you like to continue?
Spanish,stop,"Ok, feel free to reach out to me to play more Spanish expressions. Goodbye."
Spanish,quit,
Number Counter,"Alexa, open Number Counter","Sorry, I’m not sure about that."
Number Counter,help,"For Help, please visit the help pages on the Amazon web site."
Number Counter,stop,
Number Counter,quit,
Memory Training,"Alexa, open Memory Training",
Memory Training,help,"Now 2 practices are available. Digits Exercise. Phone Number Exercise. For example, say start digits exercise or start phone number exercise."
Memory Training,stop,Thank you for playing the Memory Training Skill! Goodbye!
Memory Training,quit,
The Old Farmer's Almanac,"Alexa, open The Old Farmer's Almanac",This is The Old Farmer's Almanac. You can ask me to tell you About Today to learn more about this day of the year.
The Old Farmer's Almanac,help,"Ask me to tell you About Today to learn more about this day of the year, from the pages of The Old Farmer's Almanac."
The Old Farmer's Almanac,stop,Ok. Enjoy the rest of your day.
The Old Farmer's Almanac,quit,
Smart Dictionary,"Alexa, open Smart Dictionary",Welcome to Smart Dictionary. What would you like to look up?
Smart Dictionary,help,"You can say, define: intelligence. I will then tell you an easy to understand definition."
Smart Dictionary,stop,Bye
Smart Dictionary,quit,
Merriam-Webster Word of the Day,"Alexa, open Merriam-Webster Word of the Day","Merriam-Webster Word of the Day is in your Flash Briefing; to hear it, just say, What’s my Flash Briefing. To manage it, go to your Alexa App, tap on settings, then select Flash Briefing."
Merriam-Webster Word of the Day,help,"For Help, please visit the help pages on the Amazon web site."
Merriam-Webster Word of the Day,stop,
Merriam-Webster Word of the Day,quit,
New vocabulary word,"Alexa, open New vocabulary word","Since this is the weekend, there is no new vocabulary word of the day. Friday's vocabulary word was: bareboned. adjective: Lean; spare; gaunt. bareboned is spelled: b. a. r. e. b. o. n. e. d. . You can also say Ask Vocabulary Word of the Day, Week. To review all the words for the week."
New vocabulary word,help,"Welcome to Vocabulary Word of the Day. Each weekday we present a unique vocabulary word. You can use the following commands: Today - to hear today's word. Yesterday - to hear yesterday's word. Week - to hear all the words for the current week. Please say: Today, Yesterday, Week, or Exit."
New vocabulary word,stop,Goodbye!
New vocabulary word,quit,
Examining the Scriptures Daily,"Alexa, open Examining the Scriptures Daily","Examining the Scriptures Daily is in your Flash Briefing; to hear it, just say, What’s my Flash Briefing. To manage it, go to your Alexa App, tap on settings, then select Flash Briefing."
Examining the Scriptures Daily,help,"For Help, please visit the help pages on the Amazon web site."
Examining the Scriptures Daily,stop,
Examining the Scriptures Daily,quit,
Astronomy Guide,"Alexa, open Astronomy Guide",Welcome to Astronomy Guide! What astronomy observing info would you like to know?
Astronomy Guide,help,"Astronomy Guide provides a variety of services for astronomers. You can access a report of observing conditions by saying 'conditions'. For a summary of night-sky objects to observe, say 'highlights', or say an upcoming month to hear highlights that month. Daytime observers can ask for a sunspot report. Finally, you can request more information on a variety of starss, solar system objects, and deep sky objects. What information would be helpful to you?"
Astronomy Guide,stop,
Astronomy Guide,quit,
On This Day In History - Flash Briefing,"Alexa, open On This Day In History - Flash Briefing","On This Day In History - Flash Briefing is in your Flash Briefing; to hear it, just say, What’s my Flash Briefing. To manage it, go to your Alexa App, tap on settings, then select Flash Briefing."
On This Day In History - Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
On This Day In History - Flash Briefing,stop,
On This Day In History - Flash Briefing,quit,
Klingon Dictionary,"Alexa, open Klingon Dictionary",The Klingon dictionary is open. What do you want me to do?
Klingon Dictionary,help,"You can ask me to translate a word, to tell you a random proverb, to repeat the last proverb, to tell you the Klingon word of the day, or to tell you about Klingons or the Klingon language. What do you want me to do?"
Klingon Dictionary,stop,No to what?
Klingon Dictionary,quit,
A Cloud Guru,"Alexa, open A Cloud Guru",
A Cloud Guru,help,<Short audio>
A Cloud Guru,stop,
A Cloud Guru,quit,
Gospel Library Reader,"Alexa, open Gospel Library Reader","Welcome to the Gospel Library Reader. Please ask me to tell you a verse by saying, Read 1st Nephi 3 verse 7"
Gospel Library Reader,help,You can ask to hear a verse by saying. Read 1st Nephi 3 verse 7 or by saying Read Matthew 1 verse 7 to the Gospel Library Reader. For a list of scriptures visit www.lds.org/scriptures
Gospel Library Reader,stop,Thank you for using the Gospel Library Reader.
Gospel Library Reader,quit,
Bible Glossary,"Alexa, open Bible Glossary",You have YouVersion Bible enabled. Do you want to open it?
Bible Glossary,Yes,Welcome to YouVersion Bible. What would you like me to read?
Bible Glossary,help,"YouVersion Bible is completely free, and lets you listen to any book, chapter, or verse. You can also listen to daily readings from YouVersion reading plans. Other features include being able to change versions, and ask for the verse of the day. What would you like me to read?"
Bible Glossary,stop,
Bible Glossary,quit,
Guitar Teacher,"Alexa, open Guitar Teacher","Greetings! You can ask Language Teacher to say something in different languages, or you can say ""Help"" to learn more."
Guitar Teacher,help,"You can ask Language Teacher to say something in different languages. For example, you can say: ""Ask Language Teacher to say Hello"", or ""Ask Language Teacher to repeat"" to listen to the translation again. To set the language - just say: ""Ask Language Teacher to set the language to Japanese"". What do you want to do?"
Guitar Teacher,stop,Bye!
Guitar Teacher,quit,
Daily Dinosaur,"Alexa, open Daily Dinosaur","Here's todays dinosaur: Julian, commonly known as Julian the Apostate, or also Julian the Philosopher, was Roman Emperor from 361 to 363 and a noted philosopher and Greek writer. A member of the Constantinian dynasty, he was made Caesar over the western provinces, by Constantius II in 355, where he campaigned successfully against the Alamanni and Franks."
Daily Dinosaur,help,"For Help, please visit the help pages on the Amazon web site."
Daily Dinosaur,stop,
Daily Dinosaur,quit,
flight level - An aircraft radar,"Alexa, open flight level - An aircraft radar","Ok, Here's Aircraft Radar"
flight level - An aircraft radar,help,"For Help, please visit the help pages on the Amazon web site."
flight level - An aircraft radar,stop,
flight level - An aircraft radar,quit,
Quizlexa,"Alexa, open Quizlexa",Your Quizlet account is not linked. Please use the Alexa app to link your account.
Quizlexa,help,"For Help, please visit the help pages on the Amazon web site."
Quizlexa,stop,
Quizlexa,quit,
Mother Goose Nursery Rhymes,"Alexa, open Mother Goose Nursery Rhymes","Sorry, I don't know that."
Mother Goose Nursery Rhymes,help,"For Help, please visit the help pages on the Amazon web site."
Mother Goose Nursery Rhymes,stop,
Mother Goose Nursery Rhymes,quit,
Learn Spanish - SpanishPod101.com Word of the Day,"Alexa, open Learn Spanish - SpanishPod101.com Word of the Day",The following are 50 common Spanish expressions. Hi!
Learn Spanish - SpanishPod101.com Word of the Day,help,With these popular Spanish expressions you will learn how to communicate with others. After you listen to all the expressions you can test your knowledge in a contest to recognize the different Spanish expressions I have available. So. Would you like to continue?
Learn Spanish - SpanishPod101.com Word of the Day,stop,"Ok, feel free to reach out to me to play more Spanish expressions. Goodbye."
Learn Spanish - SpanishPod101.com Word of the Day,quit,
The Prayer Book,"Alexa, open The Prayer Book","God we thank you for the food before us, the friends and family beside us, the love between us, and your presence among us. Amen."
The Prayer Book,help,"For Help, please visit the help pages on the Amazon web site."
The Prayer Book,stop,
The Prayer Book,quit,
Blinkist Minute,"Alexa, open Blinkist Minute",
Blinkist Minute,help,"For Help, please visit the help pages on the Amazon web site."
Blinkist Minute,stop,
Blinkist Minute,quit,
Weed Strains,"Alexa, open Weed Strains","Sorry, I’m not sure about that."
Weed Strains,help,"For Help, please visit the help pages on the Amazon web site."
Weed Strains,stop,
Weed Strains,quit,
Answers by Cigna,"Alexa, open Answers by Cigna","Sorry, I’m not sure about that."
Answers by Cigna,help,"For Help, please visit the help pages on the Amazon web site."
Answers by Cigna,stop,
Answers by Cigna,quit,
Guess The Animal,"Alexa, open Guess The Animal","Guess the Animal. I will ask you 5 questions, try to get as many right as you can. Guess the Animal based on the clues provided. This animal is a marine mammal, it lives in the ocean, has smooth skin, is omnivorous, is viviparous, meaning it gives birth to living babies, is much larger than a person and is the largest animal ever know to have existed. Guess the Animal."
Guess The Animal,help,"To start a new game at any time, say, start new game. To repeat the last question, say, repeat. To start over, say, restart."
Guess The Animal,stop,Thanks for playing Guess the Animal!
Guess The Animal,quit,
Pimsleur,"Alexa, open Pimsleur","Sorry, I don't know that."
Pimsleur,help,"For Help, please visit the help pages on the Amazon web site."
Pimsleur,stop,
Pimsleur,quit,
Today's Word,"Alexa, open Today's Word","Welcome to Today's Word of the Day... Ask me for a word, or ask for a literary fact."
Today's Word,help,"I'm an AI vocabulary assistant made by UC Berkeley and UCLA graduates to make you smarter. I can run at different levels, either to help new English learners or to boost native speakers who want advanced vocabulary. Ask me for a word. Or, ask for a literary fact."
Today's Word,stop,Come back later to get a new word or literary fact!
Today's Word,quit,
Spanish quiz,"Alexa, open Spanish quiz",
Spanish quiz,help,"For Help, please visit the help pages on the Amazon web site."
Spanish quiz,stop,
Spanish quiz,quit,
Scripture Reader,"Alexa, open Scripture Reader","Welcome to the Scriptures skill. I can read inspirational scriptures to you. You can say things like, read a scripture, give me inspiration, read Luke chapter 2, or how many chapters are in Genesis? What would you like me to do?"
Scripture Reader,help,"You can say things like, please read a scripture, give me inspiration, read Luke chapter 2, or how many chapters are in Genesis? What would you like me to do?"
Scripture Reader,stop,Goodbye
Scripture Reader,quit,
My Pocket: Unofficial Pocket Skill,"Alexa, open My Pocket: Unofficial Pocket Skill","Hmm, I have a few skills that can help."
My Pocket: Unofficial Pocket Skill,help,"For Help, please visit the help pages on the Amazon web site."
My Pocket: Unofficial Pocket Skill,stop,
My Pocket: Unofficial Pocket Skill,quit,
ABCD for Kids,"Alexa, open ABCD for Kids","Sorry, I don't know that one."
ABCD for Kids,help,"For Help, please visit the help pages on the Amazon web site."
ABCD for Kids,stop,
ABCD for Kids,quit,
Tell Me an Idiom,"Alexa, open Tell Me an Idiom","'Idiom' is usually defined as an expression whose meanings cannot be inferred from the meanings of the words that make it up or, alternatively, a manner of speaking that is natural to native speakers of a language."
Tell Me an Idiom,help,"For Help, please visit the help pages on the Amazon web site."
Tell Me an Idiom,stop,
Tell Me an Idiom,quit,
Mayo Clinic First Aid,"Alexa, open Mayo Clinic First Aid",Welcome to Mayo First Aid. The information provided is not a substitute for advice from a medical professional.What can I help you with?
Mayo Clinic First Aid,help,
Mayo Clinic First Aid,stop,Good bye
Mayo Clinic First Aid,quit,
The Armor of God,"Alexa, open The Armor of God","Here's a sample of The Armor of God from Audible. To get this book using one Audible credit, say buy this. You have one Audible credit."
The Armor of God,help,"For Help, please visit the help pages on the Amazon web site."
The Armor of God,stop,
The Armor of God,quit,
On This Day,"Alexa, open On This Day","Sorry, I don't know that one."
On This Day,help,"For Help, please visit the help pages on the Amazon web site."
On This Day,stop,
On This Day,quit,
Word of the Day,"Alexa, open Word of the Day",
Word of the Day,help,"For Help, please visit the help pages on the Amazon web site."
Word of the Day,stop,
Word of the Day,quit,
Boat Watch,"Alexa, open Boat Watch","Hmm, I'm not sure."
Boat Watch,help,"For Help, please visit the help pages on the Amazon web site."
Boat Watch,stop,
Boat Watch,quit,
story time,"Alexa, open story time","Welcome back to Amazon Storytime. You can ask for your favorite set of stories by name, choose what type of story you'd like, or give the magic story wheel a spin. Say, , Bedtime, Animals or spin."
story time,help,"The Amazon Storytime skill plays short stories from the Amazon Storytime and Audible libraries. While you are listening, you can say “restart” to restart, “go back” to go back by ten seconds, or “next” to skip to the next story. At any time, you can switch to a different sets of stories. Just say, “Alexa, open Amazon Storytime”."
story time,stop,
story time,quit,
My Bible Study,"Alexa, open My Bible Study",Welcome to YouVersion Bible. What can I read for you?
My Bible Study,help,"YouVersion Bible is completely free, and lets you listen to any book, chapter, or verse. You can also listen to daily readings from YouVersion reading plans. Other features include being able to change versions, and ask for the verse of the day. What would you like me to read?"
My Bible Study,stop,
My Bible Study,quit,
Morse Coder,"Alexa, open Morse Coder",<Short audio>
Morse Coder,help,This skill teaches you how to morse code. Let me encode common first names by saying something like Encode Michael or let me spell a name by saying Spell James Or just say Start exercise
Morse Coder,stop,Ok.
Morse Coder,quit,
Kids Word of the Day Flash Briefing,"Alexa, open Kids Word of the Day Flash Briefing",
Kids Word of the Day Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Kids Word of the Day Flash Briefing,stop,
Kids Word of the Day Flash Briefing,quit,
Grammar Tool,"Alexa, open Grammar Tool","Sorry, I’m not sure about that."
Grammar Tool,help,"For Help, please visit the help pages on the Amazon web site."
Grammar Tool,stop,
Grammar Tool,quit,
Recycle Coach,"Alexa, open Recycle Coach","Sorry, I don't know that."
Recycle Coach,help,"For Help, please visit the help pages on the Amazon web site."
Recycle Coach,stop,
Recycle Coach,quit,
Persuade Me.,"Alexa, open Persuade Me.","Sorry, I don't know that."
Persuade Me.,help,"For Help, please visit the help pages on the Amazon web site."
Persuade Me.,stop,
Persuade Me.,quit,
Bible Game,"Alexa, open Bible Game",Welcome to YouVersion Bible. What would you like me to read?
Bible Game,help,"YouVersion Bible is completely free, and lets you listen to any book, chapter, or verse. You can also listen to daily readings from YouVersion reading plans. Other features include being able to change versions, and ask for the verse of the day. What would you like me to read?"
Bible Game,stop,
Bible Game,quit,
Troy-Bilt,"Alexa, open Troy-Bilt","Hmm, I don't know that one."
Troy-Bilt,help,"For Help, please visit the help pages on the Amazon web site."
Troy-Bilt,stop,
Troy-Bilt,quit,
Tide Report,"Alexa, open Tide Report",You have TideGuide enabled. Do you want to open it?
Tide Report,Yes,"Welcome to tide guide. I can give you the high and low tide times for many coastal locations. Supported phrases include: What are the high tides for Santa Barbara? What are the tides for Los Angeles on Tuesday? What is the next low tide in Boston? and set my default city and state to Miami, Florida. If you set a default city and state you simply have to say, What are the tides today. Which city or location would you like the tide report for?"
Tide Report,help,"Tide guide is a skill that will give you the high and low tide for a specific coastal location. If tide guide cannot find the specified location, it will try to find a know location within 100 miles. Supported phrases include: What are the high tides for Santa Barbara? What are the tides for Los Angeles on Tuesday? What is the next low tide in Boston? and set my default city and state to Miami, Florida. If you set a default city and state you simply have to say, What are the tides today. Which city or location would you like the tide report for?"
Tide Report,stop,Goodbye
Tide Report,quit,
Medical Terminology,"Alexa, open Medical Terminology",<Audio only response>
Medical Terminology,help,"For Help, please visit the help pages on the Amazon web site."
Medical Terminology,stop,
Medical Terminology,quit,
Web Cams,"Alexa, open Web Cams",You have Web Analytics enabled. Do you want to open it?
Web Cams,Yes,"Oops! It seems like you haven't linked your account yet. Please use the alexa mobile app or login to your alexa account from a web browser, and go to the skills section. Select webanalytics skill, and click on link account."
Web Cams,help,"For Help, please visit the help pages on the Amazon web site."
Web Cams,stop,
Web Cams,quit,
Buddha quote,"Alexa, open Buddha quote","Here's your quote from Buddha: Do not dwell in the past, do not dream of the future, concentrate the mind on the present moment."
Buddha quote,help,"For Help, please visit the help pages on the Amazon web site."
Buddha quote,stop,
Buddha quote,quit,
Have I been pwned? for Alexa,"Alexa, open Have I been pwned? for Alexa",<Audio only response>
Have I been pwned? for Alexa,help,"For Help, please visit the help pages on the Amazon web site."
Have I been pwned? for Alexa,stop,
Have I been pwned? for Alexa,quit,
Multiplication Quiz,"Alexa, open Multiplication Quiz","Welcome to Multiplication Quiz! Lets define the range of numbers you want to multiply. For example, if you want to multiply numbers between one and ten, say, ""one and ten""."
Multiplication Quiz,help,"Before the quiz beings, you must define the range of numbers that will be used in the quiz. If you would like to multiply numbers between 5 and 15, say, ""5 and 15"""
Multiplication Quiz,stop,Goodbye!
Multiplication Quiz,quit,
This week's bible reading,"Alexa, open This week's bible reading",You have YouVersion Bible enabled. Do you want to open it?
This week's bible reading,Yes,Welcome to YouVersion Bible. What would you like to hear?
This week's bible reading,help,"YouVersion Bible is completely free, and lets you listen to any book, chapter, or verse. You can also listen to daily readings from YouVersion reading plans. Other features include being able to change versions, and ask for the verse of the day. What would you like me to read?"
This week's bible reading,stop,
This week's bible reading,quit,
Eagle Cam,"Alexa, open Eagle Cam","Sorry, I’m not sure about that."
Eagle Cam,help,"For Help, please visit the help pages on the Amazon web site."
Eagle Cam,stop,
Eagle Cam,quit,
Spelling Champion,"Alexa, open Spelling Champion",
Spelling Champion,help,"The Spelling Champion skill allows you to save multiple lists and use those lists in spelling quizzes. To create a list, say 'Create a List.' When creating a list, you'll need to use a mobile phone with text messaging capabilities. Once you have at least one list created, you can use it in a quiz. To do that, say 'Start a quiz'. You can update or delete lists by saying update list or delete list. Check the Alexa app for a full list of commands. What would you like to do?"
Spelling Champion,stop,"Ok. I've stopped. When you are ready, just come back and ask me to 'open Spelling Champion'."
Spelling Champion,quit,
Scary Monster,"Alexa, open Scary Monster",<Audio only response>
Scary Monster,help,"For Help, please visit the help pages on the Amazon web site."
Scary Monster,stop,
Scary Monster,quit,
Tale of Peter Rabbit,"Alexa, open Tale of Peter Rabbit",The Tale of Peter Rabbit is a British children's book written and illustrated by Beatrix Potter that follows mischievous and disobedient young Peter Rabbit as he is chased about the garden of Mr. McGregor.
Tale of Peter Rabbit,help,"For Help, please visit the help pages on the Amazon web site."
Tale of Peter Rabbit,stop,
Tale of Peter Rabbit,quit,
Lottery Numbers,"Alexa, open Lottery Numbers","Sorry, I’m not sure about that."
Lottery Numbers,help,"For Help, please visit the help pages on the Amazon web site."
Lottery Numbers,stop,
Lottery Numbers,quit,
Funny Word History - Flash Briefing,"Alexa, open Funny Word History - Flash Briefing","Funny Word History - Flash Briefing is in your Flash Briefing; to hear it, just say, What’s my Flash Briefing. To manage it, go to your Alexa App, tap on settings, then select Flash Briefing."
Funny Word History - Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Funny Word History - Flash Briefing,stop,
Funny Word History - Flash Briefing,quit,
Learn Spanish Daily,"Alexa, open Learn Spanish Daily",
Learn Spanish Daily,help,"For Help, please visit the help pages on the Amazon web site."
Learn Spanish Daily,stop,
Learn Spanish Daily,quit,
Ear Trainer,"Alexa, open Ear Trainer","welcome to ear trainer, which test would you like to do? You have the choice of triad test, seventh chord test, or all chords."
Ear Trainer,help,"welcome to ear trainer, which test would you like to do? You have the choice of triad test, seventh chord test, or all chords."
Ear Trainer,stop,peace
Ear Trainer,quit,
The Bill of Rights,"Alexa, open The Bill of Rights",'Bill of rights' is usually defined as a statement of fundamental rights and privileges (especially the first ten amendments to the United States Constitution).
The Bill of Rights,help,"For Help, please visit the help pages on the Amazon web site."
The Bill of Rights,stop,
The Bill of Rights,quit,
Park University,"Alexa, open Park University",You have Daily Facts about National Parks enabled. Do you want to open it?
Park University,Yes,Welcome to national park facts! Would you like to hear a fact about national parks?
Park University,help,"""With this skill, you can get a new fact about national parks. Would you like to hear a fact about national parks?"""
Park University,stop,"""Come back tomorrow to hear another fact about national parks. Just say, ""Alexa, launch national park facts"" to open the skill again."""
Park University,quit,
Luther's Small Catechism,"Alexa, open Luther's Small Catechism",Welcome to the Small Catechism from Concordia Publishing House. What would you like to ask Luther?
Luther's Small Catechism,help,"Ask any question from the catechism. For a list of the chief parts, ask me what are the chief parts. For some suggestions, say, for instance, help baptism."
Luther's Small Catechism,stop,Goodbye!
Luther's Small Catechism,quit,
Easter Egg Daily,"Alexa, open Easter Egg Daily","Easter Egg Daily is in your Flash Briefing; to hear it, just say, What’s my Flash Briefing. To manage it, go to your Alexa App, tap on settings, then select Flash Briefing."
Easter Egg Daily,help,"For Help, please visit the help pages on the Amazon web site."
Easter Egg Daily,stop,
Easter Egg Daily,quit,
Powerball Numbers,"Alexa, open Powerball Numbers",Powerball Numbers contains mature content that may not be suitable for all ages
Powerball Numbers,help,"For Help, please visit the help pages on the Amazon web site."
Powerball Numbers,stop,
Powerball Numbers,quit,
Today In History - Flash Briefing,"Alexa, open Today In History - Flash Briefing","Today In History - Flash Briefing is in your Flash Briefing; to hear it, just say, What’s my Flash Briefing. To manage it, go to your Alexa App, tap on settings, then select Flash Briefing."
Today In History - Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Today In History - Flash Briefing,stop,
Today In History - Flash Briefing,quit,
German Tutor,"Alexa, open German Tutor",You have Math Tutor enabled. Do you want to open it?
German Tutor,Yes,
German Tutor,help,"Using Math Tutor, you can ask me for times tables between one and ten. I can then read them to you. Now, which table would you like?"
German Tutor,stop,
German Tutor,quit,
The Jordan Harbinger Show,"Alexa, open The Jordan Harbinger Show","Sorry, I don't know that."
The Jordan Harbinger Show,help,"For Help, please visit the help pages on the Amazon web site."
The Jordan Harbinger Show,stop,
The Jordan Harbinger Show,quit,
Spelling Bee Winner,"Alexa, open Spelling Bee Winner","To get started, tell me to 'start a quiz', 'create a list' or 'update a list'."
Spelling Bee Winner,help,"The Spelling Champion skill allows you to save multiple lists and use those lists in spelling quizzes. To create a list, say 'Create a List.' When creating a list, you'll need to use a mobile phone with text messaging capabilities. Once you have at least one list created, you can use it in a quiz. To do that, say 'Start a quiz'. You can update or delete lists by saying update list or delete list. Check the Alexa app for a full list of commands. What would you like to do?"
Spelling Bee Winner,stop,"Ok. I've stopped. When you are ready, just come back and ask me to 'open Spelling Champion'."
Spelling Bee Winner,quit,
Top Music,"Alexa, open Top Music",I couldn't find any songs that match your request in your library .
Top Music,help,"For Help, please visit the help pages on the Amazon web site."
Top Music,stop,
Top Music,quit,
Mega Millions Numbers,"Alexa, open Mega Millions Numbers",Mega Millions Numbers contains mature content that may not be suitable for all ages
Mega Millions Numbers,help,"For Help, please visit the help pages on the Amazon web site."
Mega Millions Numbers,stop,
Mega Millions Numbers,quit,
Learn Something Radio,"Alexa, open Learn Something Radio",You have Learn Spanish enabled. Do you want to open it?
Learn Something Radio,Yes,The following are 50 common Spanish expressions. Hi!
Learn Something Radio,help,With these popular Spanish expressions you will learn how to communicate with others. After you listen to all the expressions you can test your knowledge in a contest to recognize the different Spanish expressions I have available. So. Would you like to continue?
Learn Something Radio,stop,"Ok, feel free to reach out to me to play more Spanish expressions. Goodbye."
Learn Something Radio,quit,
Teach Me,"Alexa, open Teach Me","Hmm, I don't know that one."
Teach Me,help,"For Help, please visit the help pages on the Amazon web site."
Teach Me,stop,
Teach Me,quit,
Marriage Jokes,"Alexa, open Marriage Jokes",<Audio only response>
Marriage Jokes,help,"For Help, please visit the help pages on the Amazon web site."
Marriage Jokes,stop,
Marriage Jokes,quit,
Speak Up America,"Alexa, open Speak Up America","Sorry, I'm having trouble accessing your Speak Up America skill right now"
Speak Up America,help,"For Help, please visit the help pages on the Amazon web site."
Speak Up America,stop,
Speak Up America,quit,
Black History Daily,"Alexa, open Black History Daily","Black History Daily is in your Flash Briefing; to hear it, just say, What’s my Flash Briefing. To manage it, go to your Alexa App, tap on settings, then select Flash Briefing."
Black History Daily,help,"For Help, please visit the help pages on the Amazon web site."
Black History Daily,stop,
Black History Daily,quit,
Learn Japanese,"Alexa, open Learn Japanese",You have Guru Devs enabled. Do you want to open it?
Learn Japanese,Yes,"Welcome to Guru Devs, you can say play episode and then say the episode number! I currently have 6 episodes."
Learn Japanese,help,You can say play episode and then the episode number! I currently have 6 episodes.
Learn Japanese,stop,Goodbye!
Learn Japanese,quit,
LegalShield,"Alexa, open LegalShield","Hmm, I don't know that one."
LegalShield,help,"For Help, please visit the help pages on the Amazon web site."
LegalShield,stop,
LegalShield,quit,
Math puzzle game,"Alexa, open Math puzzle game",
Math puzzle game,help,"You can say 'ask me a question', or 'tell me more about extra puzzle pack', or 'I want to buy', or 'I want to buy extra puzzle pack', 'ask me a question' or 'ask a extra puzzle pack question'. Please note that once you buy extra puzzle pack, you need to specifically say 'ask a extra puzzle pack question' or 'next extra puzzle pack question'. So What can I help you with?"
Math puzzle game,stop,Bye. Best wishes for what ever you are doing today.
Math puzzle game,quit,
Read the Doctrine and Covenants This Year,"Alexa, open Read the Doctrine and Covenants This Year",I couldn't find doctrine and covenants this year.
Read the Doctrine and Covenants This Year,help,"For Help, please visit the help pages on the Amazon web site."
Read the Doctrine and Covenants This Year,stop,
Read the Doctrine and Covenants This Year,quit,
Interview Prep,"Alexa, open Interview Prep",You have Facebook Behavioral Interview Questions enabled. Do you want to open it?
Interview Prep,Yes,What is your typical way of dealing with conflict? Give me an example. What have you learned from dealing with conflict?
Interview Prep,help,"For Help, please visit the help pages on the Amazon web site."
Interview Prep,stop,
Interview Prep,quit,
Cats Meow,"Alexa, open Cats Meow","Sorry, I'm having trouble accessing your Cats Meow skill right now"
Cats Meow,help,"For Help, please visit the help pages on the Amazon web site."
Cats Meow,stop,
Cats Meow,quit,
Category Facts,"Alexa, open Category Facts",
Category Facts,help,"To learn more about a product, say 'Tell me more about', followed by the product name. If you are ready to buy, say 'Buy', followed by the product name. So what can I help you with?"
Category Facts,stop,"We hope you enjoyed Category Facts! If you liked this fact skill, please rate us with some stars! Your feedback is important to us and the Alexa skill store will detail how and when this skill will get updated. Thanks again, and come back soon!"
Category Facts,quit,
The Great Courses Plus,"Alexa, open The Great Courses Plus","Sorry, I could not find your account details. Please make sure you have linked your account to this skill in the Alexa app. Check your Alexa app for more information!"
The Great Courses Plus,help,"For Help, please visit the help pages on the Amazon web site."
The Great Courses Plus,stop,
The Great Courses Plus,quit,
My MATH,"Alexa, open My MATH",Math Tutor. Which times table would you like me to read?
My MATH,help,"Using Math Tutor, you can ask me for times tables between one and ten. I can then read them to you. Now, which table would you like?"
My MATH,stop,
My MATH,quit,
Pharmacy,"Alexa, open Pharmacy","Hmm, I don't know that one."
Pharmacy,help,"For Help, please visit the help pages on the Amazon web site."
Pharmacy,stop,
Pharmacy,quit,
