name,question,response
Syfy,stop,Thank you for using Sy Fi!
Syfy,quit,
Syfy,"Alexa, open Syfy","Welcome to Sy Fi. I can give you, whats playing on Sy Fi now, whats playing later tonight, and list Sy Fi shows. How can I help you?"
Syfy,help,"The Sy Fi skill can give you recaps and schedules of Sy Fi shows. You can say things like, 'The Magicians, or any other show name for more info ''what is The Expanse,''what happened on the latest 12 Monkeys,' 'when is the next episode of The Magicians,' 'what happens on the next Face Off,' and, 'list shows.'' How can I help you?"
Syfy,stop,Thank you for using Sy Fi!
Syfy,quit,
Syfy,"Alexa, open Syfy","Welcome to Sy Fi. I can give you, whats playing on Sy Fi now, whats playing later tonight, and list Sy Fi shows. How can I help you?"
Syfy,help,"The Sy Fi skill can give you recaps and schedules of Sy Fi shows. You can say things like, 'The Magicians, or any other show name for more info ''what is The Expanse,''what happened on the latest 12 Monkeys,' 'when is the next episode of The Magicians,' 'what happens on the next Face Off,' and, 'list shows.'' How can I help you?"
Syfy,stop,Thank you for using Sy Fi!
Syfy,quit,
Lesser Known Star Wars Facts,"Alexa, open Lesser Known Star Wars Facts","After a star has depleted the fuel in its core, it will often throw out the waste material it created into space. This material may later find its way into a new star or planet."
Lesser Known Star Wars Facts,help,"For Help, please visit the help pages on the Amazon web site."
Lesser Known Star Wars Facts,stop,
Lesser Known Star Wars Facts,quit,
Lesser Known Star Wars Facts,"Alexa, open Lesser Known Star Wars Facts","Many stars form as a binary pair, where two stars orbit the same center of gravity. Some star sets have even been recorded with 3 or more stars sharing the same center of orbit."
Lesser Known Star Wars Facts,help,"For Help, please visit the help pages on the Amazon web site."
Lesser Known Star Wars Facts,stop,
Lesser Known Star Wars Facts,quit,
Lesser Known Star Wars Facts,"Alexa, open Lesser Known Star Wars Facts","After a star has depleted the fuel in its core, it will often throw out the waste material it created into space. This material may later find its way into a new star or planet."
Lesser Known Star Wars Facts,help,"For Help, please visit the help pages on the Amazon web site."
Lesser Known Star Wars Facts,stop,
Lesser Known Star Wars Facts,quit,
MTV,"Alexa, open MTV","Sorry, I'm having trouble accessing your MTV skill right now"
MTV,help,"For Help, please visit the help pages on the Amazon web site."
MTV,stop,
MTV,quit,
MTV,"Alexa, open MTV","Sorry, I'm having trouble accessing your MTV skill right now"
MTV,help,"For Help, please visit the help pages on the Amazon web site."
MTV,stop,
MTV,quit,
MTV,"Alexa, open MTV","Sorry, I'm having trouble accessing your MTV skill right now"
MTV,help,"For Help, please visit the help pages on the Amazon web site."
MTV,stop,
MTV,quit,
Big Bang Trivia,"Alexa, open Big Bang Trivia",Big Bang Trivia contains mature content that may not be suitable for all ages
Big Bang Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Big Bang Trivia,stop,
Big Bang Trivia,quit,
Big Bang Trivia,"Alexa, open Big Bang Trivia",Big Bang Trivia contains mature content that may not be suitable for all ages
Big Bang Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Big Bang Trivia,stop,
Big Bang Trivia,quit,
Big Bang Trivia,"Alexa, open Big Bang Trivia",Big Bang Trivia contains mature content that may not be suitable for all ages
Big Bang Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Big Bang Trivia,stop,
Big Bang Trivia,quit,
Tomato Score,"Alexa, open Tomato Score","Hmm, I don't know that."
Tomato Score,help,"For Help, please visit the help pages on the Amazon web site."
Tomato Score,stop,
Tomato Score,quit,
Tomato Score,"Alexa, open Tomato Score","Hmm, I'm not sure."
Tomato Score,help,"For Help, please visit the help pages on the Amazon web site."
Tomato Score,stop,
Tomato Score,quit,
Tomato Score,"Alexa, open Tomato Score","Hmm, I don't know that one."
Tomato Score,help,"For Help, please visit the help pages on the Amazon web site."
Tomato Score,stop,
Tomato Score,quit,
New Movies,"Alexa, open New Movies",You have Fandango enabled. Do you want to open it?
New Movies,Yes,<Audio only response>
New Movies,help,"For Help, please visit the help pages on the Amazon web site."
New Movies,stop,
New Movies,quit,
New Movies,"Alexa, open New Movies",You have Fandango enabled. Do you want to open it?
New Movies,Yes,<Audio only response>
New Movies,help,"For Help, please visit the help pages on the Amazon web site."
New Movies,stop,
New Movies,quit,
New Movies,"Alexa, open New Movies",You have Fandango enabled. Do you want to open it?
New Movies,Yes,<Audio only response>
New Movies,help,"For Help, please visit the help pages on the Amazon web site."
New Movies,stop,
New Movies,quit,
Trakt,"Alexa, open Trakt","Hmm, I'm not sure."
Trakt,help,"For Help, please visit the help pages on the Amazon web site."
Trakt,stop,
Trakt,quit,
Trakt,"Alexa, open Trakt","Sorry, I'm not sure."
Trakt,help,"For Help, please visit the help pages on the Amazon web site."
Trakt,stop,
Trakt,quit,
Trakt,"Alexa, open Trakt","Sorry, I don't know that one."
Trakt,help,"For Help, please visit the help pages on the Amazon web site."
Trakt,stop,
Trakt,quit,
"Rules of Acquisition from ""Star Trek"" (Unofficial)","Alexa, open Rules of Acquisition from ""Star Trek"" (Unofficial)","Rules of Acquisition from ""Star Trek"" (Unofficial) contains mature content that may not be suitable for all ages"
"Rules of Acquisition from ""Star Trek"" (Unofficial)",help,"For Help, please visit the help pages on the Amazon web site."
"Rules of Acquisition from ""Star Trek"" (Unofficial)",stop,
"Rules of Acquisition from ""Star Trek"" (Unofficial)",quit,
"Rules of Acquisition from ""Star Trek"" (Unofficial)","Alexa, open Rules of Acquisition from ""Star Trek"" (Unofficial)","Rules of Acquisition from ""Star Trek"" (Unofficial) contains mature content that may not be suitable for all ages"
"Rules of Acquisition from ""Star Trek"" (Unofficial)",help,"For Help, please visit the help pages on the Amazon web site."
"Rules of Acquisition from ""Star Trek"" (Unofficial)",stop,
"Rules of Acquisition from ""Star Trek"" (Unofficial)",quit,
"Rules of Acquisition from ""Star Trek"" (Unofficial)","Alexa, open Rules of Acquisition from ""Star Trek"" (Unofficial)","Rules of Acquisition from ""Star Trek"" (Unofficial) contains mature content that may not be suitable for all ages"
"Rules of Acquisition from ""Star Trek"" (Unofficial)",help,"For Help, please visit the help pages on the Amazon web site."
"Rules of Acquisition from ""Star Trek"" (Unofficial)",stop,
"Rules of Acquisition from ""Star Trek"" (Unofficial)",quit,
Rapid Fire T.V.,"Alexa, open Rapid Fire T.V.",
Rapid Fire T.V.,help,"For Help, please visit the help pages on the Amazon web site."
Rapid Fire T.V.,stop,
Rapid Fire T.V.,quit,
Rapid Fire T.V.,"Alexa, open Rapid Fire T.V.",
Rapid Fire T.V.,help,"For Help, please visit the help pages on the Amazon web site."
Rapid Fire T.V.,stop,
Rapid Fire T.V.,quit,
Rapid Fire T.V.,"Alexa, open Rapid Fire T.V.",
Rapid Fire T.V.,help,"For Help, please visit the help pages on the Amazon web site."
Rapid Fire T.V.,stop,
Rapid Fire T.V.,quit,
Harry Potter Facts,"Alexa, open Harry Potter Facts","Here's your fact: Other unauthorised sequels have included Harry Potter and the Crystal Vase and Harry Potter and the Golden Turtle in China, and the Indian Harry Potter in Calcutta."
Harry Potter Facts,help,"For Help, please visit the help pages on the Amazon web site."
Harry Potter Facts,stop,
Harry Potter Facts,quit,
Harry Potter Facts,"Alexa, open Harry Potter Facts","Here's your fact: In 2006, Rowling said that ""The Mirror of Erised"" is her favourite chapter in the first book, and one of her favourites from the entire series."
Harry Potter Facts,help,"For Help, please visit the help pages on the Amazon web site."
Harry Potter Facts,stop,
Harry Potter Facts,quit,
Harry Potter Facts,"Alexa, open Harry Potter Facts",Here's your fact: J.K. Rowling abandoned another book that she was writing in order to start working on the Harry Potter series.
Harry Potter Facts,help,"For Help, please visit the help pages on the Amazon web site."
Harry Potter Facts,stop,
Harry Potter Facts,quit,
Movie Quiz,"Alexa, open Movie Quiz","Movie Quiz. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. Which of Forrest Gumpâ€™s body parts was wounded, thereby sending him home from Vietnam? 1. Pinkie. 2. Big toe. 3. Buttock. 4. Earlobe."
Movie Quiz,help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Movie Quiz,stop,Good bye!
Movie Quiz,quit,
Movie Quiz,"Alexa, open Movie Quiz","Movie Quiz. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What type of candy does Elliott use to persuade E.T. to come into his room? 1. M&M's. 2. Reese's Pieces. 3. Skittles. 4. Air Heads."
Movie Quiz,help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Movie Quiz,stop,Good bye!
Movie Quiz,quit,
Movie Quiz,"Alexa, open Movie Quiz","Movie Quiz. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. In Goodfellas, what is Henry Hillâ€™s job as a teenager that gets him involved with the mob? 1. Delivering Groceries. 2. Parking Cars. 3. Playing Video Games. 4. Selling Newspapers."
Movie Quiz,help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Movie Quiz,stop,Good bye!
Movie Quiz,quit,
Gibbs's NCIS Rules (unauthorized),"Alexa, open Gibbs's NCIS Rules (unauthorized)",
Gibbs's NCIS Rules (unauthorized),help,"For Help, please visit the help pages on the Amazon web site."
Gibbs's NCIS Rules (unauthorized),stop,
Gibbs's NCIS Rules (unauthorized),quit,
Gibbs's NCIS Rules (unauthorized),"Alexa, open Gibbs's NCIS Rules (unauthorized)",
Gibbs's NCIS Rules (unauthorized),help,"For Help, please visit the help pages on the Amazon web site."
Gibbs's NCIS Rules (unauthorized),stop,
Gibbs's NCIS Rules (unauthorized),quit,
Gibbs's NCIS Rules (unauthorized),"Alexa, open Gibbs's NCIS Rules (unauthorized)",
Gibbs's NCIS Rules (unauthorized),help,"For Help, please visit the help pages on the Amazon web site."
Gibbs's NCIS Rules (unauthorized),stop,
Gibbs's NCIS Rules (unauthorized),quit,
BoxOffice,"Alexa, open BoxOffice","Sorry, Iâ€™m not sure about that."
BoxOffice,help,"For Help, please visit the help pages on the Amazon web site."
BoxOffice,stop,
BoxOffice,quit,
BoxOffice,"Alexa, open BoxOffice","Hmm, I don't know that one."
BoxOffice,help,"For Help, please visit the help pages on the Amazon web site."
BoxOffice,stop,
BoxOffice,quit,
BoxOffice,"Alexa, open BoxOffice","Sorry, Iâ€™m not sure about that."
BoxOffice,help,"For Help, please visit the help pages on the Amazon web site."
BoxOffice,stop,
BoxOffice,quit,
Fish Tank for Echo Show,"Alexa, open Fish Tank for Echo Show",You have Watch TV with Stream Player enabled. Do you want to open it?
Fish Tank for Echo Show,Yes,"Welcome back! What would you like to do? For example say ""watch abc news""."
Fish Tank for Echo Show,help,"You can say â€_startâ€œ followed by the channels name, for example say ""watch abc news"" or ""start channel one"". To see what channels are available please take a look at the skill description in your alexa app. What would you like to do?"
Fish Tank for Echo Show,stop,Have a nice day. Please rate this skill in the Skill store if you want. I would appreciate it.
Fish Tank for Echo Show,quit,
Fish Tank for Echo Show,"Alexa, open Fish Tank for Echo Show",You have Watch TV with Stream Player enabled. Do you want to open it?
Fish Tank for Echo Show,Yes,"Welcome back! What would you like to do? For example say ""watch abc news""."
Fish Tank for Echo Show,help,"You can say â€_startâ€œ followed by the channels name, for example say ""watch abc news"" or ""start channel one"". To see what channels are available please take a look at the skill description in your alexa app. What would you like to do?"
Fish Tank for Echo Show,stop,Have a nice day. Please rate this skill in the Skill store if you want. I would appreciate it.
Fish Tank for Echo Show,quit,
Fish Tank for Echo Show,"Alexa, open Fish Tank for Echo Show",You have Watch TV with Stream Player enabled. Do you want to open it?
Fish Tank for Echo Show,Yes,"Welcome back! What would you like to do? For example say ""watch abc news""."
Fish Tank for Echo Show,help,"You can say â€_startâ€œ followed by the channels name, for example say ""watch abc news"" or ""start channel one"". To see what channels are available please take a look at the skill description in your alexa app. What would you like to do?"
Fish Tank for Echo Show,stop,Have a nice day. Please rate this skill in the Skill store if you want. I would appreciate it.
Fish Tank for Echo Show,quit,
Valossa Movie Finder,"Alexa, open Valossa Movie Finder",What movie can I help you find today?
Valossa Movie Finder,help,"I can help you find your favorite movies! Simply tell me the name of the movie you're looking for and I'll tell you a list of all the places you can watch it! Anytime you're in the Flic Finder Skill, you can interrupt by saying my name and then the movie title you are looking for. For example, say 'Alexa, Titanic' or 'Alexa, Find Titanic'. So, what movie can I help you find today?"
Valossa Movie Finder,stop,Thanks for using Flic Finder to search for your favorite movies! Have a great day!
Valossa Movie Finder,quit,
Valossa Movie Finder,"Alexa, open Valossa Movie Finder",What movie can I help you find today?
Valossa Movie Finder,help,"I can help you find your favorite movies! Simply tell me the name of the movie you're looking for and I'll tell you a list of all the places you can watch it! Anytime you're in the Flic Finder Skill, you can interrupt by saying my name and then the movie title you are looking for. For example, say 'Alexa, Titanic' or 'Alexa, Find Titanic'. So, what movie can I help you find today?"
Valossa Movie Finder,stop,Thanks for using Flic Finder to search for your favorite movies! Have a great day!
Valossa Movie Finder,quit,
Valossa Movie Finder,"Alexa, open Valossa Movie Finder",What movie can I help you find today?
Valossa Movie Finder,help,"I can help you find your favorite movies! Simply tell me the name of the movie you're looking for and I'll tell you a list of all the places you can watch it! Anytime you're in the Flic Finder Skill, you can interrupt by saying my name and then the movie title you are looking for. For example, say 'Alexa, Titanic' or 'Alexa, Find Titanic'. So, what movie can I help you find today?"
Valossa Movie Finder,stop,Thanks for using Flic Finder to search for your favorite movies! Have a great day!
Valossa Movie Finder,quit,
80's Movie Trivia,"Alexa, open 80's Movie Trivia",Here's your fact: George Lucas' dog was named Indiana.
80's Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
80's Movie Trivia,stop,
80's Movie Trivia,quit,
80's Movie Trivia,"Alexa, open 80's Movie Trivia","Here's your fact: In 1994, during one famous lunch at Pixar, filmmakers John Lasseter, Pete Docter and Joe Ranft came up with ideas that would eventually become A Bug's Life, Finding Nemo, Monster Inc. and Wall-E. We'll have what they're having"
80's Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
80's Movie Trivia,stop,
80's Movie Trivia,quit,
80's Movie Trivia,"Alexa, open 80's Movie Trivia",Here's your fact: Among Patrick Bateman's neighbours in the novel of American Psycho is one Tom Cruise (see also #66)
80's Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
80's Movie Trivia,stop,
80's Movie Trivia,quit,
IMDb's What's On TV Briefing,"Alexa, open IMDb's What's On TV Briefing",Here's your news.
IMDb's What's On TV Briefing,help,"For Help, please visit the help pages on the Amazon web site."
IMDb's What's On TV Briefing,stop,
IMDb's What's On TV Briefing,quit,
IMDb's What's On TV Briefing,"Alexa, open IMDb's What's On TV Briefing",Here's your news.
IMDb's What's On TV Briefing,help,"For Help, please visit the help pages on the Amazon web site."
IMDb's What's On TV Briefing,stop,
IMDb's What's On TV Briefing,quit,
IMDb's What's On TV Briefing,"Alexa, open IMDb's What's On TV Briefing",Here's your news.
IMDb's What's On TV Briefing,help,"For Help, please visit the help pages on the Amazon web site."
IMDb's What's On TV Briefing,stop,
IMDb's What's On TV Briefing,quit,
HP Wizard Spell Book,"Alexa, open HP Wizard Spell Book","Hmm, I don't know that."
HP Wizard Spell Book,help,"For Help, please visit the help pages on the Amazon web site."
HP Wizard Spell Book,stop,
HP Wizard Spell Book,quit,
HP Wizard Spell Book,"Alexa, open HP Wizard Spell Book","Sorry, I don't know that."
HP Wizard Spell Book,help,"For Help, please visit the help pages on the Amazon web site."
HP Wizard Spell Book,stop,
HP Wizard Spell Book,quit,
HP Wizard Spell Book,"Alexa, open HP Wizard Spell Book","Hmm, I don't know that."
HP Wizard Spell Book,help,"For Help, please visit the help pages on the Amazon web site."
HP Wizard Spell Book,stop,
HP Wizard Spell Book,quit,
Movie Trivia,"Alexa, open Movie Trivia",Here's your fact: The idea for the poster for The Usual Suspects came before any script or story.
Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Movie Trivia,stop,
Movie Trivia,quit,
Movie Trivia,"Alexa, open Movie Trivia",Here's your fact: Paul Schrader wrote Taxi Driver in five days. It is rumoured he had a loaded gun by his desk for â€œinspiration and motivationâ€ù.
Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Movie Trivia,stop,
Movie Trivia,quit,
Movie Trivia,"Alexa, open Movie Trivia",Here's your fact: Author Peter Benchley plays the role of a TV reporter in Jaws. Benchley was reportedly thrown off set after continually arguing with Spielberg about the film's ending.
Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Movie Trivia,stop,
Movie Trivia,quit,
T.V. Guru,"Alexa, open T.V. Guru",Welcome to TV Guru! You can say something like: Is Last Man Standing Cancelled?
T.V. Guru,help,You can say something like: Is Last Man Standing Cancelled?
T.V. Guru,stop,Goodbye
T.V. Guru,quit,
T.V. Guru,"Alexa, open T.V. Guru",Welcome to TV Guru! You can say something like: Is Last Man Standing Cancelled?
T.V. Guru,help,You can say something like: Is Last Man Standing Cancelled?
T.V. Guru,stop,Goodbye
T.V. Guru,quit,
T.V. Guru,"Alexa, open T.V. Guru",Welcome to TV Guru! You can say something like: Is Last Man Standing Cancelled?
T.V. Guru,help,You can say something like: Is Last Man Standing Cancelled?
T.V. Guru,stop,Goodbye
T.V. Guru,quit,
24: Legacy Daily Mission,"Alexa, open 24: Legacy Daily Mission",
24: Legacy Daily Mission,help,
24: Legacy Daily Mission,stop,
24: Legacy Daily Mission,quit,
24: Legacy Daily Mission,"Alexa, open 24: Legacy Daily Mission",<Short audio>
24: Legacy Daily Mission,help,
24: Legacy Daily Mission,stop,
24: Legacy Daily Mission,quit,
24: Legacy Daily Mission,"Alexa, open 24: Legacy Daily Mission",<Short audio>
24: Legacy Daily Mission,help,
24: Legacy Daily Mission,stop,<Short audio>
24: Legacy Daily Mission,quit,
Death Info for Westeros,"Alexa, open Death Info for Westeros","Welcome to Death Info for Westeros. Tell me the name of a character from the Song of Ice and Fire book series, and I will check if they are known to be dead or not. For example, you can say: 'is Arya Stark dead?'"
Death Info for Westeros,help,"Death Info for Westeros. I can tell you if a character from the Song of Ice and Fire book series is confirmed dead or not. Many of the characters also appear in the HBO series Game of Thrones, though dying in the HBO show does not necesarily mean the character is dead in the books. To try it out, you can say: 'is Sansa Stark dead?'"
Death Info for Westeros,stop,Thank you for using Death Info for Westeros. Valar Morghulis
Death Info for Westeros,quit,
Death Info for Westeros,"Alexa, open Death Info for Westeros","Welcome to Death Info for Westeros. Tell me the name of a character from the Song of Ice and Fire book series, and I will check if they are known to be dead or not. For example, you can say: 'is Arya Stark dead?'"
Death Info for Westeros,help,"Death Info for Westeros. I can tell you if a character from the Song of Ice and Fire book series is confirmed dead or not. Many of the characters also appear in the HBO series Game of Thrones, though dying in the HBO show does not necesarily mean the character is dead in the books. To try it out, you can say: 'is Sansa Stark dead?'"
Death Info for Westeros,stop,Thank you for using Death Info for Westeros. Valar Morghulis
Death Info for Westeros,quit,
Death Info for Westeros,"Alexa, open Death Info for Westeros","Welcome to Death Info for Westeros. Tell me the name of a character from the Song of Ice and Fire book series, and I will check if they are known to be dead or not. For example, you can say: 'is Arya Stark dead?'"
Death Info for Westeros,help,"Death Info for Westeros. I can tell you if a character from the Song of Ice and Fire book series is confirmed dead or not. Many of the characters also appear in the HBO series Game of Thrones, though dying in the HBO show does not necesarily mean the character is dead in the books. To try it out, you can say: 'is Sansa Stark dead?'"
Death Info for Westeros,stop,Thank you for using Death Info for Westeros. Valar Morghulis
Death Info for Westeros,quit,
TV Guide,"Alexa, open TV Guide",I couldnâ€™t find any enabled video skills. Go to the Alexa app to find and enable Video Skills and Devices.
TV Guide,help,"For Help, please visit the help pages on the Amazon web site."
TV Guide,stop,
TV Guide,quit,
TV Guide,"Alexa, open TV Guide",I couldnâ€™t find any enabled video skills. Go to the Alexa app to find and enable Video Skills and Devices.
TV Guide,help,"For Help, please visit the help pages on the Amazon web site."
TV Guide,stop,
TV Guide,quit,
TV Guide,"Alexa, open TV Guide",I couldnâ€™t find any enabled video skills. Go to the Alexa app to find and enable Video Skills and Devices.
TV Guide,help,"For Help, please visit the help pages on the Amazon web site."
TV Guide,stop,
TV Guide,quit,
Tim Burton's Character of the Day,"Alexa, open Tim Burton's Character of the Day","Welcome to Tim Burton's Character of the Day. Today is April seventeenth, 2019. Today's character is Batman from Batman Returns. Batman Returns came out in 1992 and Batman was played by Michael Keaton. Would you like to hear a quote from this character?"
Tim Burton's Character of the Day,help,"You can ask what today's character is, what today's character quote is, or leave"
Tim Burton's Character of the Day,stop,Goodbye!
Tim Burton's Character of the Day,quit,
Tim Burton's Character of the Day,"Alexa, open Tim Burton's Character of the Day","Welcome to Tim Burton's Character of the Day. Today is April seventeenth, 2019. Today's character is Batman from Batman Returns. Batman Returns came out in 1992 and Batman was played by Michael Keaton. Would you like to hear a quote from this character?"
Tim Burton's Character of the Day,help,"You can ask what today's character is, what today's character quote is, or leave"
Tim Burton's Character of the Day,stop,Goodbye!
Tim Burton's Character of the Day,quit,
Tim Burton's Character of the Day,"Alexa, open Tim Burton's Character of the Day","Welcome to Tim Burton's Character of the Day. Today is April seventeenth, 2019. Today's character is Batman from Batman Returns. Batman Returns came out in 1992 and Batman was played by Michael Keaton. Would you like to hear a quote from this character?"
Tim Burton's Character of the Day,help,"You can ask what today's character is, what today's character quote is, or leave"
Tim Burton's Character of the Day,stop,Goodbye!
Tim Burton's Character of the Day,quit,
Incredibles Hero Training,"Alexa, open Incredibles Hero Training",I couldn't find any enabled video skills that can play that. Go to the Alexa app to manage your video skills and devices.
Incredibles Hero Training,help,"For Help, please visit the help pages on the Amazon web site."
Incredibles Hero Training,stop,
Incredibles Hero Training,quit,
Incredibles Hero Training,"Alexa, open Incredibles Hero Training",I couldn't find any enabled video skills that can play that. Go to the Alexa app to manage your video skills and devices.
Incredibles Hero Training,help,"For Help, please visit the help pages on the Amazon web site."
Incredibles Hero Training,stop,
Incredibles Hero Training,quit,
Incredibles Hero Training,"Alexa, open Incredibles Hero Training",I couldn't find any enabled video skills that can play that. Go to the Alexa app to manage your video skills and devices.
Incredibles Hero Training,help,"For Help, please visit the help pages on the Amazon web site."
Incredibles Hero Training,stop,
Incredibles Hero Training,quit,
Box Office,"Alexa, open Box Office","Hello this is the Box Office, what do you want to know?"
Box Office,help,"You can say whats the top 10, or coming soon, or opening this week... What can I help you with?"
Box Office,stop,Goodbye!
Box Office,quit,
Box Office,"Alexa, open Box Office","Hello this is the Box Office, what do you want to know?"
Box Office,help,"You can say whats the top 10, or coming soon, or opening this week... What can I help you with?"
Box Office,stop,Goodbye!
Box Office,quit,
Box Office,"Alexa, open Box Office","Hello this is the Box Office, what do you want to know?"
Box Office,help,"You can say whats the top 10, or coming soon, or opening this week... What can I help you with?"
Box Office,stop,Goodbye!
Box Office,quit,
The Tragedy of Darth Plagueis the Wise Unofficial,"Alexa, open The Tragedy of Darth Plagueis the Wise Unofficial","I couldn't find alexa, open the tragedy of darth plagueis the wise unofficial."
The Tragedy of Darth Plagueis the Wise Unofficial,help,"For Help, please visit the help pages on the Amazon web site."
The Tragedy of Darth Plagueis the Wise Unofficial,stop,
The Tragedy of Darth Plagueis the Wise Unofficial,quit,
The Tragedy of Darth Plagueis the Wise Unofficial,"Alexa, open The Tragedy of Darth Plagueis the Wise Unofficial","I couldn't find alexa, open the tragedy of darth plagueis the wise unofficial."
The Tragedy of Darth Plagueis the Wise Unofficial,help,"For Help, please visit the help pages on the Amazon web site."
The Tragedy of Darth Plagueis the Wise Unofficial,stop,
The Tragedy of Darth Plagueis the Wise Unofficial,quit,
The Tragedy of Darth Plagueis the Wise Unofficial,"Alexa, open The Tragedy of Darth Plagueis the Wise Unofficial","I couldn't find alexa, open the tragedy of darth plagueis the wise unofficial."
The Tragedy of Darth Plagueis the Wise Unofficial,help,"For Help, please visit the help pages on the Amazon web site."
The Tragedy of Darth Plagueis the Wise Unofficial,stop,
The Tragedy of Darth Plagueis the Wise Unofficial,quit,
Fireplace for Echo Show,"Alexa, open Fireplace for Echo Show",You have Cosy Fireplace enabled. Do you want to open it?
Fireplace for Echo Show,Yes,
Fireplace for Echo Show,help,"For Help, please visit the help pages on the Amazon web site."
Fireplace for Echo Show,stop,
Fireplace for Echo Show,quit,
Fireplace for Echo Show,"Alexa, open Fireplace for Echo Show",You have Cosy Fireplace enabled. Do you want to open it?
Fireplace for Echo Show,Yes,
Fireplace for Echo Show,help,"For Help, please visit the help pages on the Amazon web site."
Fireplace for Echo Show,stop,
Fireplace for Echo Show,quit,
Fireplace for Echo Show,"Alexa, open Fireplace for Echo Show",You have Cosy Fireplace enabled. Do you want to open it?
Fireplace for Echo Show,Yes,
Fireplace for Echo Show,help,"For Help, please visit the help pages on the Amazon web site."
Fireplace for Echo Show,stop,
Fireplace for Echo Show,quit,
YourCox TV Guide,"Alexa, open YourCox TV Guide","Hello, welcome to cox t.v. guide. Having trouble remembering the channel numbers ?. Dont worry, I have got you covered. Tell me what are you looking for ?"
YourCox TV Guide,help,"No worries, i will help you out. To know about a channel number, ask , what is the channel number of h.b.o. or any channel of your choice."
YourCox TV Guide,stop,"Thanks for using cox t.v. guide. I am here for you, whenever you need."
YourCox TV Guide,quit,
YourCox TV Guide,"Alexa, open YourCox TV Guide","Hello, welcome to cox t.v. guide. Having trouble remembering the channel numbers ?. Dont worry, I have got you covered. Tell me what are you looking for ?"
YourCox TV Guide,help,"No worries, i will help you out. To know about a channel number, ask , what is the channel number of h.b.o. or any channel of your choice."
YourCox TV Guide,stop,"Thanks for using cox t.v. guide. I am here for you, whenever you need."
YourCox TV Guide,quit,
YourCox TV Guide,"Alexa, open YourCox TV Guide","Hello, welcome to cox t.v. guide. Having trouble remembering the channel numbers ?. Dont worry, I have got you covered. Tell me what are you looking for ?"
YourCox TV Guide,help,"No worries, i will help you out. To know about a channel number, ask , what is the channel number of h.b.o. or any channel of your choice."
YourCox TV Guide,stop,"Thanks for using cox t.v. guide. I am here for you, whenever you need."
YourCox TV Guide,quit,
Discovery Channel's Shark Week,"Alexa, open Discovery Channel's Shark Week","Hello, welcome to your direct tv guide. Having trouble remembering the channel numbers ?. Dont worry, I have got you covered. Tell me what are you looking for ?"
Discovery Channel's Shark Week,help,"No worries, i will help you out. To know about a channel number, ask , what is the channel number of bloomberg tv or any channel of your choice. Furthermore, you can also find out about a particular category of channels. Ask, where can i find regional sports networks or music channels ?."
Discovery Channel's Shark Week,stop,"Thanks for using your direct tv guide. I am here for you, whenever you need."
Discovery Channel's Shark Week,quit,
Discovery Channel's Shark Week,"Alexa, open Discovery Channel's Shark Week","Hello, welcome to your direct tv guide. Having trouble remembering the channel numbers ?. Dont worry, I have got you covered. Tell me what are you looking for ?"
Discovery Channel's Shark Week,help,"No worries, i will help you out. To know about a channel number, ask , what is the channel number of bloomberg tv or any channel of your choice. Furthermore, you can also find out about a particular category of channels. Ask, where can i find regional sports networks or music channels ?."
Discovery Channel's Shark Week,stop,"Thanks for using your direct tv guide. I am here for you, whenever you need."
Discovery Channel's Shark Week,quit,
Discovery Channel's Shark Week,"Alexa, open Discovery Channel's Shark Week","Hello, welcome to your direct tv guide. Having trouble remembering the channel numbers ?. Dont worry, I have got you covered. Tell me what are you looking for ?"
Discovery Channel's Shark Week,help,"No worries, i will help you out. To know about a channel number, ask , what is the channel number of bloomberg tv or any channel of your choice. Furthermore, you can also find out about a particular category of channels. Ask, where can i find regional sports networks or music channels ?."
Discovery Channel's Shark Week,stop,"Thanks for using your direct tv guide. I am here for you, whenever you need."
Discovery Channel's Shark Week,quit,
Next Episode,"Alexa, open Next Episode","Sorry, I don't know that one."
Next Episode,help,"For Help, please visit the help pages on the Amazon web site."
Next Episode,stop,
Next Episode,quit,
Next Episode,"Alexa, open Next Episode","Sorry, I'm not sure."
