name,question,response
Tea House Meditations,quit,
Tibetan Bowls Sounds,"Alexa, open Tibetan Bowls Sounds",","
Tibetan Bowls Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Tibetan Bowls Sounds,stop,
Tibetan Bowls Sounds,quit,
Delta Waves,"Alexa, open Delta Waves","Sorry, I don't know that one."
Delta Waves,help,"For Help, please visit the help pages on the Amazon web site."
Delta Waves,stop,
Delta Waves,quit,
Weight Gurus,"Alexa, open Weight Gurus",<Audio only response>
Weight Gurus,help,"For Help, please visit the help pages on the Amazon web site."
Weight Gurus,stop,
Weight Gurus,quit,
Dr. Dog,"Alexa, open Dr. Dog","Sorry, I’m not sure about that."
Dr. Dog,help,"For Help, please visit the help pages on the Amazon web site."
Dr. Dog,stop,
Dr. Dog,quit,
Easy Meditation (guided) with Madeleine Shaw,"Alexa, open Easy Meditation (guided) with Madeleine Shaw","Ok, Here's The Art of Living"
Easy Meditation (guided) with Madeleine Shaw,help,"Looks like you need help. In this skill You can Meditate, Listen to a wisdom talk, listen to a bhajan or hear wisdom from Gurudev Sri Sri Ravi Shankar. To start guided meditation, You can say start meditation, to listen to wisdom, you can say start wisdom. To Listen to bhajan you can say, start bhajan. What would you like to do?"
Easy Meditation (guided) with Madeleine Shaw,stop,Thank you for using the Art of Living Skill. Hope to see you soon.
Easy Meditation (guided) with Madeleine Shaw,quit,
Virtual Nurse,"Alexa, open Virtual Nurse","Let's get started! I'm Virtual Nurse, I can provide you with information about illnesses, medications and first-aid. This app is for informational and educational purposes only. Please always dial 999 or your countries equivalent emergency number, if it’s an emergency. How can I help you today?"
Virtual Nurse,help,"You can ask me about illnesses, medications and for first aid advice. How can I help you?"
Virtual Nurse,stop,"Thanks for using Virtual Nurse, have a great day!"
Virtual Nurse,quit,
"Sleeping Sounds: Ambient, Spa And White Noise","Alexa, open Sleeping Sounds: Ambient, Spa And White Noise",You have Ambient Sounds: Rain Sounds enabled. Do you want to open it?
"Sleeping Sounds: Ambient, Spa And White Noise",Yes,
"Sleeping Sounds: Ambient, Spa And White Noise",help,"For Help, please visit the help pages on the Amazon web site."
"Sleeping Sounds: Ambient, Spa And White Noise",stop,
"Sleeping Sounds: Ambient, Spa And White Noise",quit,
Sergeant Tabata,"Alexa, open Sergeant Tabata","Which would you like: a standard tabata, a custom tabata, or help?"
Sergeant Tabata,help,"A tabata is a workout consisting of several rounds , each with a certain duration of work and a certain duration of rest. During 'work' time, you perform repetitions of an exercise of your choice, like pushups or situps, at high intensity. During 'rest' time, you should rest. A standard tabata has 8 rounds , each with 20 seconds of work and 10 seconds of rest. In a custom tabata, you choose the number of rounds, the duration of work per round, and the duration of rest per round. In either case, I will help by telling you when it is time to work and when it is time to rest. Which would you like: a standard tabata, or a custom tabata?"
Sergeant Tabata,stop,Goodbye!
Sergeant Tabata,quit,
Seven Minute HIIT Workout,"Alexa, open Seven Minute HIIT Workout",<Short audio>
Seven Minute HIIT Workout,help,"Seven Minute Workout provides the coaching and timing necessary to elevate heart rate and improve mood in just seven minutes a day. You'll get the most out of this experience by pushing yourself while maintaining form and balance. If you'd like to change your settings, just say change settings. Ready to start your workout?"
Seven Minute HIIT Workout,stop,Have a great night.
Seven Minute HIIT Workout,quit,
Meditation Minder,"Alexa, open Meditation Minder","Welcome to ""Meditation Timer"". How long would you like to meditate for?"
Meditation Minder,help,"You can say any duration you like to begin. As an example, you could say ""15 minutes"". You can also say the name of the specific sound or meditation that you want."
Meditation Minder,stop,Good bye!
Meditation Minder,quit,
3 Minute Meditation - Do this & get instant calm,"Alexa, open 3 Minute Meditation - Do this & get instant calm","Sorry, I don't know that."
3 Minute Meditation - Do this & get instant calm,help,"For Help, please visit the help pages on the Amazon web site."
3 Minute Meditation - Do this & get instant calm,stop,
3 Minute Meditation - Do this & get instant calm,quit,
Good Morning,"Alexa, open Good Morning",<Audio only response>
Good Morning,help,"For Help, please visit the help pages on the Amazon web site."
Good Morning,stop,
Good Morning,quit,
Alpha Wave,"Alexa, open Alpha Wave",
Alpha Wave,help,"For Help, please visit the help pages on the Amazon web site."
Alpha Wave,stop,
Alpha Wave,quit,
ALOP Pilates Class,"Alexa, open ALOP Pilates Class",You must have an ALotOfPilates.com free account to use this skill. Please use the Alexa app to link your Amazon account with your ALotOfPilates Account.
ALOP Pilates Class,help,"For Help, please visit the help pages on the Amazon web site."
ALOP Pilates Class,stop,
ALOP Pilates Class,quit,
Baby Connect (activity log),"Alexa, open Baby Connect (activity log)","Hmm, I found a few skills that might help."
Baby Connect (activity log),help,"For Help, please visit the help pages on the Amazon web site."
Baby Connect (activity log),stop,
Baby Connect (activity log),quit,
Counting sheep,"Alexa, open Counting sheep","Here we go: 1 sheep,2 sheep,3 sheep,4 sheep,5 sheep,6 sheep,7 sheep,8 sheep,9 sheep,10 sheep,11 sheep,12 sheep,13 sheep,14 sheep,15 sheep,16 sheep,17 sheep,18 sheep,19 sheep,20 sheep,21 sheep,22 sheep,23 sheep,24 sheep,25 sheep,26 sheep,27 sheep,28 sheep,29 sheep,30 sheep,31 sheep,32 sheep,33 sheep,34 sheep,35 sheep,36 sheep,37 sheep,38 sheep,39 sheep,40 sheep,41 sheep,42 sheep,43 sheep,44 sheep,45 sheep,46 sheep,47 sheep,48 sheep,49 sheep,50 sheep,51 sheep,52 sheep,53 sheep,54 sheep,55 sheep,56 sheep,57 sheep,58 sheep,59 sheep,60 sheep,61 sheep,62 sheep,63 sheep,64 sheep,65 sheep,66 sheep,67 sheep,68 sheep,69 sheep,70 sheep,71 sheep,72 sheep,73 sheep,74 sheep,75 sheep,76 sheep,77 sheep,78 sheep,79 sheep,80 sheep,81 sheep,82 sheep,83 sheep,84 sheep,85 sheep,86 sheep,87 sheep,88 sheep,89 sheep,90 sheep,91 sheep,92 sheep,93 sheep,94 sheep,95 sheep,96 sheep,97 sheep,98 sheep,99 sheep,100 sheep,101 sheep,102 sheep,103 sheep,104 sheep,105 sheep,106 sheep,107 sheep,108 sheep,109 sheep,110 sheep,111 sheep,112 sheep,113 sheep,114 sheep,115 sheep,116 sheep,117 sheep,118 sheep,119 sheep,120 sheep,121 sheep,122 sheep,123 sheep,124 sheep,125 sheep,126 sheep,127 sheep,128 sheep,129 sheep,130 sheep,131 sheep,132 sheep,133 sheep,134 sheep,135 sheep,136 sheep,137 sheep,138 sheep,139 sheep,140 sheep,141 sheep,142 sheep,143 sheep,144 sheep,145 sheep,146 sheep,147 sheep,148 sheep,149 sheep,150 sheep,151 sheep,152 sheep,153 sheep,154 sheep,155 sheep,156 sheep,157 sheep,158 sheep,159 sheep,160 sheep,161 sheep,162 sheep,163 sheep,164 sheep,165 sheep,166 sheep,167 sheep,168 sheep,169 sheep,170 sheep,171 sheep,172 sheep,173 sheep,174 sheep,175 sheep,176 sheep,177 sheep,178 sheep,179 sheep,180 sheep,181 sheep,182 sheep,183 sheep,184 sheep,185 sheep,186 sheep,187 sheep,188 sheep,189 sheep,190 sheep,191 sheep,192 sheep,193 sheep,194 sheep,195 sheep,196 sheep,197 sheep,198 sheep,199 sheep,200 sheep,Do you want a new round?"
Counting sheep,help,You can say start to start the counting. Do you want to get started?
Counting sheep,stop,Goodbye!
Counting sheep,quit,
Medical Assistant,"Alexa, open Medical Assistant","Hello, I am MedBot, your medical assistant. This skill does not provide medical advice, and is for suggestive information only. It is not a substitute for professional medical advice, treatment or diagnosis. If you think you may have a medical emergency then call a professional doctor. Now begin by saying, Give me my diagnosis or, what to do if I have, and then the condition name."
Medical Assistant,help,"You ask me to give you your diagnosis. Just say, I want my diagnosis, or you can ask me what to do in case of a medical condition. I will only give you suggestions based on what you say."
Medical Assistant,stop,"Thank you using Medbot, your personal medical assistant! Hope I was helpful."
Medical Assistant,quit,
Relax Me,"Alexa, open Relax Me","Hmm, I don't know that."
Relax Me,help,"For Help, please visit the help pages on the Amazon web site."
Relax Me,stop,
Relax Me,quit,
RockStar Shaman's Blessed Sleep Meditation,"Alexa, open RockStar Shaman's Blessed Sleep Meditation",I can't find the song rockstar shaman's blessed sleep meditation.TrackNotFoundPromptMusic.PlayMusicIntenten_USdefaultf0dc86b0-e8eb-4a93-a0bd-fe18a322faac1Adm-20180212_202339-1
RockStar Shaman's Blessed Sleep Meditation,help,"For Help, please visit the help pages on the Amazon web site."
RockStar Shaman's Blessed Sleep Meditation,stop,
RockStar Shaman's Blessed Sleep Meditation,quit,
Nightingale,"Alexa, open Nightingale","Sorry, I'm not sure."
Nightingale,help,"For Help, please visit the help pages on the Amazon web site."
Nightingale,stop,
Nightingale,quit,
Nutrition Label,"Alexa, open Nutrition Label",<Audio only response>
Nutrition Label,help,"For Help, please visit the help pages on the Amazon web site."
Nutrition Label,stop,
Nutrition Label,quit,
H2O-Pal,"Alexa, open H2O-Pal",<Audio only response>
H2O-Pal,help,"For Help, please visit the help pages on the Amazon web site."
H2O-Pal,stop,
H2O-Pal,quit,
Today In Jewish History,"Alexa, open Today In Jewish History",<Audio only response>
Today In Jewish History,help,"For Help, please visit the help pages on the Amazon web site."
Today In Jewish History,stop,
Today In Jewish History,quit,
Om meditation,"Alexa, open Om meditation","Welcome back to Guided Meditation by ""Stop, Breathe and Think"".Today's meditation is 'First Date'. Say, ""play meditation"", to begin."
Om meditation,help,"Each day, Guided Meditation offers a new meditation of the day. To begin the meditation of the day, say ""play meditation"""
Om meditation,stop,Good bye!
Om meditation,quit,
POPSUGAR Active,"Alexa, open POPSUGAR Active","Welcome back to pop sugar active I can help perform Cardio, Core, or Full Body workouts. Which would you like to try?"
POPSUGAR Active,help,"I have Cardio, Core, or Full Body workouts. Which would you like to try?"
POPSUGAR Active,stop,Goodbye.
POPSUGAR Active,quit,
Weight Loss Wizard,"Alexa, open Weight Loss Wizard","Finally, lose weight! You can do this. And now following, the first weight loss tip:Instead of sugar, you can use stevia to sweeten your food. Stevia powder is extracted from the South American sugar leaf, which has hardly any calories but is 30 times sweeter than conventional sugar.Would you like another tip from me?"
Weight Loss Wizard,help,"I can help you with my tips for losing weight. Say, for example, ""How can I lose weight?"", or ""Give me a weight loss tip""! I'll then give you a weight loss tip!"
Weight Loss Wizard,stop,Come back if you need more tips!
Weight Loss Wizard,quit,
Ocean Lullaby,"Alexa, open Ocean Lullaby","Here's a sample of Ocean Lullaby, by Twin Sisters, on Amazon Music."
Ocean Lullaby,help,"For Help, please visit the help pages on the Amazon web site."
Ocean Lullaby,stop,
Ocean Lullaby,quit,
Compliment Me,"Alexa, open Compliment Me","Here's your compliment: The road is full of bumps, things will eventually smooth over because you are strong"
Compliment Me,help,"For Help, please visit the help pages on the Amazon web site."
Compliment Me,stop,
Compliment Me,quit,
Yoga For Beginner,"Alexa, open Yoga For Beginner",You have Easy Yoga enabled. Do you want to open it?
Yoga For Beginner,Yes,"Welcome to Easy Yoga by Lifebot. You can ask me to start morning, evening, or energising yoga. Which would you like?"
Yoga For Beginner,help,"With Easy Yoga by Lifebot you can ask me to start morning, evening, or energising yoga. Which would you like?"
Yoga For Beginner,stop,Goodbye!
Yoga For Beginner,quit,
Baby Tracker,"Alexa, open Baby Tracker","Welcome to the Baby Tracker Skill. You can say; Set my due date, or how big is my baby."
Baby Tracker,help,"Welcome to the Baby Tracker Skill. You can say; Set my due date, or how big is my baby."
Baby Tracker,stop,Good-bye.
Baby Tracker,quit,
KidsMD,"Alexa, open KidsMD",<Audio only response>
KidsMD,help,"For Help, please visit the help pages on the Amazon web site."
KidsMD,stop,
KidsMD,quit,
Headspace Sleepcast,"Alexa, open Headspace Sleepcast",
Headspace Sleepcast,help,"For Help, please visit the help pages on the Amazon web site."
Headspace Sleepcast,stop,
Headspace Sleepcast,quit,
Dog Whisperer,"Alexa, open Dog Whisperer","Sorry, I'm not sure."
Dog Whisperer,help,"For Help, please visit the help pages on the Amazon web site."
Dog Whisperer,stop,
Dog Whisperer,quit,
Relaxing Beach Nature Music,"Alexa, open Relaxing Beach Nature Music","Sorry, I’m not sure about that."
Relaxing Beach Nature Music,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing Beach Nature Music,stop,
Relaxing Beach Nature Music,quit,
Meditation Sounds Drifting Away,"Alexa, open Meditation Sounds Drifting Away","Hmm, I don't know that one."
Meditation Sounds Drifting Away,help,"For Help, please visit the help pages on the Amazon web site."
Meditation Sounds Drifting Away,stop,
Meditation Sounds Drifting Away,quit,
Push Up Century Club,"Alexa, open Push Up Century Club","Hmm, I don't know that."
Push Up Century Club,help,"For Help, please visit the help pages on the Amazon web site."
Push Up Century Club,stop,
Push Up Century Club,quit,
Sleep Buddy,"Alexa, open Sleep Buddy","Welcome to Ask My Buddy, Who would you like to alert ?"
Sleep Buddy,help,"To send an alert just say alert and a name from your contact list or, just say alert and I will guide you, You can also just say, send help, To alert everyone in your list. Would you like to send an alert?"
Sleep Buddy,stop,Goodbye
Sleep Buddy,quit,
I'm Hurt non-emergency alert,"Alexa, open I'm Hurt non-emergency alert",You have Experian enabled. Do you want to open it?
I'm Hurt non-emergency alert,Yes,You'll first need to link your Experian account to use this skill. I've sent some information to your Alexa app to help you get started. Talk to you soon.
I'm Hurt non-emergency alert,help,"For Help, please visit the help pages on the Amazon web site."
I'm Hurt non-emergency alert,stop,
I'm Hurt non-emergency alert,quit,
What Am I,"Alexa, open What Am I",
What Am I,help,"For Help, please visit the help pages on the Amazon web site."
What Am I,stop,
What Am I,quit,
sleepy time,"Alexa, open sleepy time","Tell me what time you want to wake up, or when you are going to sleep."
sleepy time,help,"Tell me what time you want to wake up, or when you are going to sleep."
sleepy time,stop,Have a good nights sleep!
sleepy time,quit,
Yoga Teacher,"Alexa, open Yoga Teacher","Welcome sir, to yoga world please select your level. by saying, my level is beginner.Here Are Your level beginner ,intermediate , experts."
Yoga Teacher,help,"With Yoga Teacher , you can get Based on your yoga knowledge you can select your course like , beginner ,intermediate , or experts. For example, you can say Ask Yoga Teacher,After That You Can Set Your Level Then Say Okay To Start Learning yoga Based on Your Selected level .You Can Also Select Your Level By Saying My level is beginner. For example, My level is beginner. Which course Would You like to learn ?"
Yoga Teacher,stop,Goodbye
Yoga Teacher,quit,
Baby Names,"Alexa, open Baby Names","Welcome to Baby Stats. Try saying, add feeding 3 ounces. Say help if you need help, or go to www.babystats.org. What stat would you like to track?"
Baby Names,help,"Try saying, add stool. You can then ask baby stats what time was the last stool. If you want more tips, say help. You can also navigate to www.babystats.org and click on help."
Baby Names,stop,Bye!
Baby Names,quit,
Be Mindful,"Alexa, open Be Mindful","Welcome to Be Mindful. When we meditate, we practice being present and non-judgmental.How long a meditation would you like to do? 1, 2, 3 or 5 minutes?"
Be Mindful,help,"With Be Mindful you can meditate for different amounts of time. For example, you could say lets do a 3 minute meditation or choose some other amount of time.How long a meditation would you like to do? 1, 2, 3 or 5 minutes?"
Be Mindful,stop,Thank you for practicing mindfulness. Have a good day!
Be Mindful,quit,
Buddha Quotes,"Alexa, open Buddha Quotes","Here's your quote from Buddha: You, yourself, as much as anybody in the entire universe, deserve your love and affection."
Buddha Quotes,help,"For Help, please visit the help pages on the Amazon web site."
Buddha Quotes,stop,
Buddha Quotes,quit,
Aromatherapy,"Alexa, open Aromatherapy","Sorry, I'm having trouble accessing your Aromatherapy skill right now"
Aromatherapy,help,"For Help, please visit the help pages on the Amazon web site."
Aromatherapy,stop,
Aromatherapy,quit,
Keto Police,"Alexa, open Keto Police",You have Police Scanner Codes enabled. Do you want to open it?
Keto Police,Yes,Here's your police scanner code: 10 8 means In service
Keto Police,help,"For Help, please visit the help pages on the Amazon web site."
Keto Police,stop,
Keto Police,quit,
Sleepy Fan,"Alexa, open Sleepy Fan","Sorry, I don't know that one."
Sleepy Fan,help,"For Help, please visit the help pages on the Amazon web site."
Sleepy Fan,stop,
Sleepy Fan,quit,
Yoga Sounds,"Alexa, open Yoga Sounds","Welcome to the Yoga Studio. You can say start yoga for 10 minutes, start for 30 minutes, etc and I will try to find a session close to that length."
Yoga Sounds,help,"To start a yoga session you can for example say 'start yoga for 30 minutes'. Other possible durations are 10 minutes, 20 minutes, or 60 minutes."
Yoga Sounds,stop,
Yoga Sounds,quit,
Peaceful Sleep Sounds. Harp Sounds,"Alexa, open Peaceful Sleep Sounds. Harp Sounds"
Peaceful Sleep Sounds. Harp Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Peaceful Sleep Sounds. Harp Sounds,stop,
Peaceful Sleep Sounds. Harp Sounds,quit,
My Affirmations,"Alexa, open My Affirmations","Welcome to My Morning Affirmations! Created with love by Victor Rosel. All it takes is three minutes. Say ""Yes"" to start playing the affirmations."
My Affirmations,help,"With this skill, you will be able to start your day on a positive note, by repeating powerful morning affirmations. Do you want to begin the affirmation? You can say ""Yes,"" ""No"" or ""Stop."""
My Affirmations,stop,"Come back tomorrow for the powerful morning affirmations.. Just say, ""Alexa, open my morning affirmations."" to open the skill again."
My Affirmations,quit,
Symptom Checker,"Alexa, open Symptom Checker",Hi again! What concerns you most about your health? Please describe your symptoms.
Symptom Checker,help,"To start the symptom checker, say ""Alexa, open symptom checker"". When asked about symptoms, please use simple language. Use phrases such as ""lower back pain"", ""headache"" or ""dry cough"". To terminate the conversation immediately, say ""Stop"" at any time. You can resume such interrupted conversations by saying ""Alexa, ask Symptom checker to continue""."
Symptom Checker,stop,Bye!
Symptom Checker,quit,
Reject Negative Thoughts,"Alexa, open Reject Negative Thoughts",Reject Negative Thoughts contains mature content that may not be suitable for all ages
Reject Negative Thoughts,help,"For Help, please visit the help pages on the Amazon web site."
Reject Negative Thoughts,stop,
Reject Negative Thoughts,quit,
UV Index,"Alexa, open UV Index","The UV index, or ultraviolet index, is a forecast of the amount of skin damaging ultraviolet radiation that is expected to reach the earth's surface at the time when the sun is highest in the sky, usually around midday. Please enable the skill UV Index to know more about it."
UV Index,help,"For Help, please visit the help pages on the Amazon web site."
UV Index,stop,
UV Index,quit,
My Toothbrush,"Alexa, open My Toothbrush",You have Chompers enabled. Do you want to open it?
My Toothbrush,Yes,
My Toothbrush,help,"For Help, please visit the help pages on the Amazon web site."
My Toothbrush,stop,
My Toothbrush,quit,
Sleep Sounds: Ocean Waves Sounds,"Alexa, open Sleep Sounds: Ocean Waves Sounds"
Sleep Sounds: Ocean Waves Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Sleep Sounds: Ocean Waves Sounds,stop,
Sleep Sounds: Ocean Waves Sounds,quit,
Deepak Chopra,"Alexa, open Deepak Chopra","Sorry, I don't know that one."
Deepak Chopra,help,"For Help, please visit the help pages on the Amazon web site."
Deepak Chopra,stop,
Deepak Chopra,quit,
Tabata Workout,"Alexa, open Tabata Workout",<Short audio>
Tabata Workout,help,"Seven Minute Workout provides the coaching and timing necessary to elevate heart rate and improve mood in just seven minutes a day. You'll get the most out of this experience by pushing yourself while maintaining form and balance. If you'd like to change your settings, just say change settings. Ready to start your workout?"
Tabata Workout,stop,Have a great night.
Tabata Workout,quit,
Cleveland Clinic Tip of the Day,"Alexa, open Cleveland Clinic Tip of the Day","Cleveland Clinic Tip of the Day is in your Flash Briefing; to hear it, just say, What’s my Flash Briefing. To manage it, go to your Alexa App, tap on settings, then select Flash Briefing."
Cleveland Clinic Tip of the Day,help,"For Help, please visit the help pages on the Amazon web site."
Cleveland Clinic Tip of the Day,stop,
Cleveland Clinic Tip of the Day,quit,
The Walsh Wake Up,"Alexa, open The Walsh Wake Up",You have sleepy time enabled. Do you want to open it?
The Walsh Wake Up,Yes,"Tell me what time you want to wake up, or when you are going to sleep."
The Walsh Wake Up,help,"Tell me what time you want to wake up, or when you are going to sleep."
The Walsh Wake Up,stop,Have a good nights sleep!
The Walsh Wake Up,quit,
Hollywood Diet - Healthy Eating to Lose Weight,"Alexa, open Hollywood Diet - Healthy Eating to Lose Weight",You have Weight loss tips enabled. Do you want to open it?
Hollywood Diet - Healthy Eating to Lose Weight,Yes,"Do you want to reduce your weight? Very good! I will start with the first weight loss tip:Throw away all ready-made meals. All frozen pizzas, packet soups, and Asian snacks. And never buy them again. They usually contain many additives that you would normally never use when cooking.Need another weight loss tip?"
Hollywood Diet - Healthy Eating to Lose Weight,help,"I can help you with my tips for losing weight. Say, for example, ""How can I lose weight?"", or ""Give me a weight loss tip""! I'll then give you a weight loss tip!"
Hollywood Diet - Healthy Eating to Lose Weight,stop,Come back if you need more tips!
Hollywood Diet - Healthy Eating to Lose Weight,quit,
Ambient River Sound,"Alexa, open Ambient River Sound",Playing river sound!
Ambient River Sound,help,"For Help, please visit the help pages on the Amazon web site."
Ambient River Sound,stop,
Ambient River Sound,quit,
Holiday Chill,"Alexa, open Holiday Chill","Hmm, I'm not sure."
Holiday Chill,help,"For Help, please visit the help pages on the Amazon web site."
Holiday Chill,stop,
Holiday Chill,quit,
GYANT,"Alexa, open GYANT",<Audio only response>
GYANT,help,"For Help, please visit the help pages on the Amazon web site."
GYANT,stop,
GYANT,quit,
Good Eats,"Alexa, open Good Eats",<Audio only response>
Good Eats,help,"For Help, please visit the help pages on the Amazon web site."
Good Eats,stop,
Good Eats,quit,
Weight Loss Tracker,"Alexa, open Weight Loss Tracker","Do you want to lose weight? Then you are at the right place! Here is my first tip:If you cook noodles, do not always cook the whole 550-gram pack, but half or less. Once the noodles are cooked, they are quickly eaten whole, because they are too good to throw away.Would you like to hear a weight loss tip?"
Weight Loss Tracker,help,"I can help you with my tips for losing weight. Say, for example, ""How can I lose weight?"", or ""Give me a weight loss tip""! I'll then give you a weight loss tip!"
Weight Loss Tracker,stop,Come back if you need more tips!
Weight Loss Tracker,quit,
Women's Health Yoga,"Alexa, open Women's Health Yoga",You have Yoga Teacher enabled. Do you want to open it?
Women's Health Yoga,Yes,"Welcome sir, to yoga world please select your level. by saying, my level is beginner.Here Are Your level beginner ,intermediate , experts."
Women's Health Yoga,help,"With Yoga Teacher , you can get Based on your yoga knowledge you can select your course like , beginner ,intermediate , or experts. For example, you can say Ask Yoga Teacher,After That You Can Set Your Level Then Say Okay To Start Learning yoga Based on Your Selected level .You Can Also Select Your Level By Saying My level is beginner. For example, My level is beginner. Which course Would You like to learn ?"
Women's Health Yoga,stop,Goodbye
Women's Health Yoga,quit,
Essential Oils Daily Minute,"Alexa, open Essential Oils Daily Minute","I’ve added Essential Oils Daily Minute to your Flash Briefing; to hear it, just say, “What’s my Flash Briefing.” To manage your content, go to the Alexa App, tap on Settings, then select Flash Briefing."
Essential Oils Daily Minute,help,"For Help, please visit the help pages on the Amazon web site."
Essential Oils Daily Minute,stop,
Essential Oils Daily Minute,quit,
Meal Prep,"Alexa, open Meal Prep","Sorry, I don't know that."
Meal Prep,help,"For Help, please visit the help pages on the Amazon web site."
Meal Prep,stop,
Meal Prep,quit,
Endel,"Alexa, open Endel",<Audio only response>
Endel,help,"For Help, please visit the help pages on the Amazon web site."
Endel,stop,
Endel,quit,
Meditation Sounds Binaural Rain,"Alexa, open Meditation Sounds Binaural Rain","Welcome to Meditation Sounds - Binaural Rain! Meditation sounds Binaural Rain is a relaxing and calming music designed to induce sleep or relaxation by incorporating Delta wave Binaural beats and music, Please enjoy"
Meditation Sounds Binaural Rain,help,"For Help, please visit the help pages on the Amazon web site."
Meditation Sounds Binaural Rain,stop,
Meditation Sounds Binaural Rain,quit,
Five Minute Pushups,"Alexa, open Five Minute Pushups","Ok, Here's 30 Day Pushup Challenge"
Five Minute Pushups,help,"Welcome to 30 day pushup challenge. It doesn't look like you have any challenges currently running. Would you like to start a new challenge?. Each challenge lasts 30 days. By taking small incremental steps, you should be able to do 100 consecutive pushups at the end of the month. Say yes to begin a new challenge."
Five Minute Pushups,stop,
Five Minute Pushups,quit,
The Free Life With Karen Diaz,"Alexa, open The Free Life With Karen Diaz",I couldn't find free life with karen diaz.
The Free Life With Karen Diaz,help,"For Help, please visit the help pages on the Amazon web site."
The Free Life With Karen Diaz,stop,
The Free Life With Karen Diaz,quit,
Ambient Sounds. Rain Sounds,"Alexa, open Ambient Sounds. Rain Sounds","Thanks for enjoying Rain Sounds! If you haven't already, please show your support by leaving a 5-star review in the Alexa app for Rain Sounds, by Invoked Apps. Now back to playing Rain Sounds."
Ambient Sounds. Rain Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds. Rain Sounds,stop,
Ambient Sounds. Rain Sounds,quit,
Thunderstorm and Relaxation Sounds,"Alexa, open Thunderstorm and Relaxation Sounds",Welcome back to Thunderstorm and Relaxation Sounds Would you like a some peaceful sounds or maybe a breathing exercise to help you sleep?
Thunderstorm and Relaxation Sounds,help,"well ""With this skill, I can pick you a motivational quote, breathing exercise or some amazing soundscapes. Do you want to continue? Or, stop?"
Thunderstorm and Relaxation Sounds,stop,"""Come back later and we'll see if I can find you something. Just say, ""Alexa, open Thunderstorm Sounds"" to open the skill again."" Have a great day!"
Thunderstorm and Relaxation Sounds,quit,
Ghost Sounds: Halloween Sounds,"Alexa, open Ghost Sounds: Halloween Sounds",
Ghost Sounds: Halloween Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ghost Sounds: Halloween Sounds,stop,
Ghost Sounds: Halloween Sounds,quit,
SpeakUp from CKG Foundation,"Alexa, open SpeakUp from CKG Foundation",Do you mean Awesome Foundation?
SpeakUp from CKG Foundation,help,"For Help, please visit the help pages on the Amazon web site."
SpeakUp from CKG Foundation,stop,
SpeakUp from CKG Foundation,quit,
The American Heart Association,"Alexa, open The American Heart Association","The American Heart Association has been working to reduce disability and deaths caused by heart disease since 1924. Heart disease is the leading cause of death globally, and can cause numerous problems including heart attack or stroke. Would you like to learn about heart attacks, learn about strokes, or learn CPR?"
The American Heart Association,help,"You can say things like, How do I do CPR?, What are the Warning Signs of a Heart Attack, or I have a nose bleed. Now, what can I help you with?!"
The American Heart Association,stop,"Thank you. If you would like to learn more, please visit heart.org"
The American Heart Association,quit,
Plume Labs,"Alexa, open Plume Labs","Welcome to Plume Labs Air Quality Skill. I can help you check air quality where you live, get pollution level in San Francisco or find the ozone level in Beijing. You can also sign up to receive pollution alerts whenever there is high or low pollution in your area. What would you like to do?"
Plume Labs,help,"The Plume Labs skill can help you live a healthier life in the city by giving you information on air pollution. You can ask about air quality right now or the level of a specific pollutant. You can also receive notifications on days with lots of fresh air or high pollution. To activate notifications just go to your Alexa app, open the skill and click ""Manage Permissions"". When using the skill, try saying things like ""how is the air outside?"", ""what is the pollution level in London right now?"" or ""explain to me what ozone is"". What would you like to do?"
Plume Labs,stop,Good bye.
Plume Labs,quit,
Mountain Top for Strava (Unofficial App),"Alexa, open Mountain Top for Strava (Unofficial App)",I couldn’t find any enabled video skills. Go to the Alexa app to find and enable Video Skills and Devices.
Mountain Top for Strava (Unofficial App),help,"For Help, please visit the help pages on the Amazon web site."
Mountain Top for Strava (Unofficial App),stop,
Mountain Top for Strava (Unofficial App),quit,
Period Tracker,"Alexa, open Period Tracker"
Period Tracker,help,"For Help, please visit the help pages on the Amazon web site."
Period Tracker,stop,
Period Tracker,quit,
Keto Guide,"Alexa, open Keto Guide","Welcome to Keto Guide! Let me tell you what a Keto diet is all about. Keto is a low carb high fat diet. A keto diet restricts carbs to less than 20g per day along with moderate proteins and plenty of healthy fats. Low carbs regulate your blood sugar and high fat controls your appetite. In absence of carbs, our body starts burning fats for energy. This is called ketosis. Do you want to check what we have to offer?"
Keto Guide,help,"Keto guide helps you learn all about the Keto diet - the benefits, what to eat, what to avoid and the pros and cons. Would you like to hear more?"
Keto Guide,stop,Thanks for listening to Keto Guide! Do give us a rating in the Alexa skill store and do leave your comments on how you like the app and how we can improve.
Keto Guide,quit,
Qardio,"Alexa, open Qardio",<Audio only response>
Qardio,help,"For Help, please visit the help pages on the Amazon web site."
Qardio,stop,
Qardio,quit,
Gluten Free News,"Alexa, open Gluten Free News","Hmm, I don't know that one."
Gluten Free News,help,"For Help, please visit the help pages on the Amazon web site."
Gluten Free News,stop,
