name,question,response
Nature Sounds,help,"I don't have a finger to pull, so I guess you're just going to have to hit one of those Echo Buttons. You do have Echo Buttons, right?"
Nature Sounds,stop,"Baa, guess the chamber was empty. Maybe next time?"
Nature Sounds,quit,
Sleep Sounds: Rain On A Tin Roof,"Alexa, open Sleep Sounds: Rain On A Tin Roof",
Sleep Sounds: Rain On A Tin Roof,help,"For Help, please visit the help pages on the Amazon web site."
Sleep Sounds: Rain On A Tin Roof,stop,
Sleep Sounds: Rain On A Tin Roof,quit,
Sleep Sounds: Cat Purring Sounds,"Alexa, open Sleep Sounds: Cat Purring Sounds",Welcome back! What can I do for you?
Sleep Sounds: Cat Purring Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Cat Purring Sounds,stop,
Sleep Sounds: Cat Purring Sounds,quit,
Ambient Sounds: Frog Sounds,"Alexa, open Ambient Sounds: Frog Sounds"
Ambient Sounds: Frog Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds: Frog Sounds,stop,
Ambient Sounds: Frog Sounds,quit,
Ambient Sounds: Waterfall Sounds,"Alexa, open Ambient Sounds: Waterfall Sounds"
Ambient Sounds: Waterfall Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds: Waterfall Sounds,stop,
Ambient Sounds: Waterfall Sounds,quit,
Ambient Sounds: Whale Sounds,"Alexa, open Ambient Sounds: Whale Sounds",<Short audio>
Ambient Sounds: Whale Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds: Whale Sounds,stop,
Ambient Sounds: Whale Sounds,quit,
Sweet Dreams: Sounds & Meditations for Sleep,"Alexa, open Sweet Dreams: Sounds & Meditations for Sleep","Dreams aren't well understood, but scientists generally believe they are essential to the brain's healing and memory processing abilities."
Sweet Dreams: Sounds & Meditations for Sleep,help,"For Help, please visit the help pages on the Amazon web site."
Sweet Dreams: Sounds & Meditations for Sleep,stop,
Sweet Dreams: Sounds & Meditations for Sleep,quit,
Relaxing Sounds: Thunder Storm with rain,"Alexa, open Relaxing Sounds: Thunder Storm with rain",You have Ambient Sounds: Rain Sounds enabled. Do you want to open it?
Relaxing Sounds: Thunder Storm with rain,Yes,
Relaxing Sounds: Thunder Storm with rain,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing Sounds: Thunder Storm with rain,stop,
Relaxing Sounds: Thunder Storm with rain,quit,
Sleep Sounds: Fireplace Sounds,"Alexa, open Sleep Sounds: Fireplace Sounds",Welcome back! What can I do for you?
Sleep Sounds: Fireplace Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Fireplace Sounds,stop,
Sleep Sounds: Fireplace Sounds,quit,
Radio Mystery Theater,"Alexa, open Radio Mystery Theater","scooby dooby doo! where r you? welcome to Scooby Doo Mystery Ink TheaterIt's mystery time! Scooby-Doo and the Mystery Ink gang are on their way to visit the famous Mayhew Mansion.Locals say it's haunted, but the gang wants to investigate for themselves!It sounds like a pretty thrilling place.Do you want to follow along?"
Radio Mystery Theater,help,"Let me see if I can help you.Would you like to meet the gang, learn about the Scooby Doo story, or just start the story now?"
Radio Mystery Theater,stop,<Short audio>
Radio Mystery Theater,quit,
JW Access,"Alexa, open JW Access",<Audio only response>
JW Access,help,"For Help, please visit the help pages on the Amazon web site."
JW Access,stop,
JW Access,quit,
Sleep Sounds: Wind In Trees,"Alexa, open Sleep Sounds: Wind In Trees","Welcome back! It looks like you are really enjoying Wind Chimes. Want to keep these sounds free? All it takes is a 5-star review. Open the Alexa app on your phone and go to the Your Skills section. Select Wind Chimes by Voice Apps and then tap: write a review. Don’t worry, I'll only remind you about this one more time. Thanks so much for your support!"
Sleep Sounds: Wind In Trees,help,"For Help, please visit the help pages on the Amazon web site."
Sleep Sounds: Wind In Trees,stop,
Sleep Sounds: Wind In Trees,quit,
Ambient Sounds: Fountain Sounds,"Alexa, open Ambient Sounds: Fountain Sounds"
Ambient Sounds: Fountain Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds: Fountain Sounds,stop,
Ambient Sounds: Fountain Sounds,quit,
Sleep Sounds: Monk Chant,"Alexa, open Sleep Sounds: Monk Chant","Welcome back! It looks like you are really enjoying Sleep Sounds. Want to help us keep these sounds free? All it takes is a 5-star review. Open the Alexa app on your phone and go to the Your Skills section. Select Sleep and Relaxation Sounds by Voice Apps and then tap “write a review”. Don’t worry, this is the last time I'll remind you. Thanks so much for your support!"
Sleep Sounds: Monk Chant,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Monk Chant,stop,
Sleep Sounds: Monk Chant,quit,
Sleep Sounds: Music Box,"Alexa, open Sleep Sounds: Music Box",Welcome back! What can I do for you?
Sleep Sounds: Music Box,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Music Box,stop,
Sleep Sounds: Music Box,quit,
Sleep Sounds: Jungle Night,"Alexa, open Sleep Sounds: Jungle Night",Welcome back! What can I do for you?
Sleep Sounds: Jungle Night,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Jungle Night,stop,
Sleep Sounds: Jungle Night,quit,
Sleep Sounds: Oscillating Fan Sounds,"Alexa, open Sleep Sounds: Oscillating Fan Sounds",Welcome back! What can I do for you?
Sleep Sounds: Oscillating Fan Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Oscillating Fan Sounds,stop,
Sleep Sounds: Oscillating Fan Sounds,quit,
Sleep Sounds: Womb Sounds,"Alexa, open Sleep Sounds: Womb Sounds",Welcome back! What can I do for you?
Sleep Sounds: Womb Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Womb Sounds,stop,
Sleep Sounds: Womb Sounds,quit,
Sleep Sounds: Owl Sounds,"Alexa, open Sleep Sounds: Owl Sounds",Welcome back! What can I do for you?
Sleep Sounds: Owl Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Owl Sounds,stop,
Sleep Sounds: Owl Sounds,quit,
Sleep Sounds: Swiss Massage,"Alexa, open Sleep Sounds: Swiss Massage",You have Sleep and Relaxation Sounds enabled. Do you want to open it?
Sleep Sounds: Swiss Massage,Yes,Welcome back! What can I do for you?
Sleep Sounds: Swiss Massage,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Swiss Massage,stop,
Sleep Sounds: Swiss Massage,quit,
My Media,"Alexa, open My Media",You have Stock Prices by Opening Bell enabled. Do you want to open it?
My Media,Yes,What stock price would you like me to look up?
My Media,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
My Media,stop,O.K.
My Media,quit,
Sleep Sounds: Underwater Sounds,"Alexa, open Sleep Sounds: Underwater Sounds",Welcome back! What can I do for you?
Sleep Sounds: Underwater Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Underwater Sounds,stop,
Sleep Sounds: Underwater Sounds,quit,
Sleep Sounds: Distant Train,"Alexa, open Sleep Sounds: Distant Train",Welcome back! What can I do for you?
Sleep Sounds: Distant Train,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Distant Train,stop,
Sleep Sounds: Distant Train,quit,
White Noise,"Alexa, open White Noise",
White Noise,help,"For Help, please visit the help pages on the Amazon web site."
White Noise,stop,
White Noise,quit,
Relaxing Sounds: Hawaiian Music,"Alexa, open Relaxing Sounds: Hawaiian Music",I couldn't find any relaxing sounds hawaiian songs.GenreNotFoundPromptMusic.PlayMusicIntenten_USdefault863f35ed-09a8-4571-9a04-5fb6b94b9a7a1Adm-20180212_202339-1
Relaxing Sounds: Hawaiian Music,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing Sounds: Hawaiian Music,stop,
Relaxing Sounds: Hawaiian Music,quit,
Sleep Sounds: Heartbeat Sounds,"Alexa, open Sleep Sounds: Heartbeat Sounds",Welcome back! What can I do for you?
Sleep Sounds: Heartbeat Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Heartbeat Sounds,stop,
Sleep Sounds: Heartbeat Sounds,quit,
TuneIn Live,"Alexa, open TuneIn Live",
TuneIn Live,help,"For Help, please visit the help pages on the Amazon web site."
TuneIn Live,stop,
TuneIn Live,quit,
Sleep Sounds: Car Ride,"Alexa, open Sleep Sounds: Car Ride",Welcome back! What can I do for you?
Sleep Sounds: Car Ride,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Car Ride,stop,
Sleep Sounds: Car Ride,quit,
Sleep Sounds: Whale Sounds,"Alexa, open Sleep Sounds: Whale Sounds",Welcome back! What can I do for you?
Sleep Sounds: Whale Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Whale Sounds,stop,
Sleep Sounds: Whale Sounds,quit,
Relaxing Sounds,"Alexa, open Relaxing Sounds",Would You Like To hear some relaxing cat purring? just say yes to start
Relaxing Sounds,help,"With this skill, you can listen to Healing cat purring sounds every day. If you would like to hear the relaxing sounds just say yes, if not say no"
Relaxing Sounds,stop,"Come back tomorrow to play this peaceful sound again. Just say, ""Alexa, open relaxing cat purring sounds"" to open the skill again."
Relaxing Sounds,quit,
Ambient Sounds: Wind Sounds,"Alexa, open Ambient Sounds: Wind Sounds"
Ambient Sounds: Wind Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds: Wind Sounds,stop,
Ambient Sounds: Wind Sounds,quit,
Sleep Sounds: Wolf Sounds,"Alexa, open Sleep Sounds: Wolf Sounds",Welcome back! What can I do for you?
Sleep Sounds: Wolf Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Wolf Sounds,stop,
Sleep Sounds: Wolf Sounds,quit,
Bird Sounds,"Alexa, open Bird Sounds","Did you know you can make Bird Sounds by Invoked Apps play all night? By default the sound will automatically turn off after an hour, but you can say ""Alexa: loop on"", while the sound is playing to make it loop continuously. Then just say ""Alexa: stop"", when you're done listening. Now here's an hour of Bird Sounds."
Bird Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Bird Sounds,stop,
Bird Sounds,quit,
TIDAL,"Alexa, open TIDAL"
TIDAL,help,"For Help, please visit the help pages on the Amazon web site."
TIDAL,stop,
TIDAL,quit,
Pinkfong Baby Shark,"Alexa, open Pinkfong Baby Shark","Here's a sample of Baby Shark, by Pinkfong, on Amazon Music."
Pinkfong Baby Shark,help,"For Help, please visit the help pages on the Amazon web site."
Pinkfong Baby Shark,stop,
Pinkfong Baby Shark,quit,
Relaxing Sounds: Tai Chi music,"Alexa, open Relaxing Sounds: Tai Chi music",I couldn't find any relaxing sounds tai chi songs.GenreNotFoundPromptMusic.PlayMusicIntenten_USdefault863f35ed-09a8-4571-9a04-5fb6b94b9a7a1Adm-20180212_202339-1
Relaxing Sounds: Tai Chi music,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing Sounds: Tai Chi music,stop,
Relaxing Sounds: Tai Chi music,quit,
Relaxing Sounds: Romantic moods,"Alexa, open Relaxing Sounds: Romantic moods","Welcome to Om Mantra. Playing, Om Mantra"
Relaxing Sounds: Romantic moods,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing Sounds: Romantic moods,stop,
Relaxing Sounds: Romantic moods,quit,
Sleep Sounds: Airplane Ride,"Alexa, open Sleep Sounds: Airplane Ride",Welcome back! What can I do for you?
Sleep Sounds: Airplane Ride,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Airplane Ride,stop,
Sleep Sounds: Airplane Ride,quit,
Relaxing Sounds: Om Mantra,"Alexa, open Relaxing Sounds: Om Mantra","Hope you are enjoying Om Mantra. Try our new skill, Fact or Fib. It's a brain teasing trivia quiz game for family. Say, Alexa, Open Fact or Fib, when you are ready. Playing, Om Mantra"
Relaxing Sounds: Om Mantra,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing Sounds: Om Mantra,stop,
Relaxing Sounds: Om Mantra,quit,
Sleep Sounds: Sleep Little Babies,"Alexa, open Sleep Sounds: Sleep Little Babies",Welcome back! What can I do for you?
Sleep Sounds: Sleep Little Babies,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Sleep Little Babies,stop,
Sleep Sounds: Sleep Little Babies,quit,
Sleep Sounds: Grandfather Clock,"Alexa, open Sleep Sounds: Grandfather Clock",Welcome back! What can I do for you?
Sleep Sounds: Grandfather Clock,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Grandfather Clock,stop,
Sleep Sounds: Grandfather Clock,quit,
Ask iHeart,"Alexa, open Ask iHeart",Welcome to iHeart. What radio station would you like to listen to?
Ask iHeart,help,"We have over two thousand radio stations available to enjoy. Try asking for your favorite local radio station, or name the genre of music you're in the mood for. What would you like to listen to?"
Ask iHeart,stop,"Okay, goodbye."
Ask iHeart,quit,
Nature Sounds: Heavy Thunderstorm,"Alexa, open Nature Sounds: Heavy Thunderstorm",","
Nature Sounds: Heavy Thunderstorm,help,"For Help, please visit the help pages on the Amazon web site."
Nature Sounds: Heavy Thunderstorm,stop,
Nature Sounds: Heavy Thunderstorm,quit,
White Noise,"Alexa, open White Noise",
White Noise,help,"For Help, please visit the help pages on the Amazon web site."
White Noise,stop,
White Noise,quit,
Halloween Music,"Alexa, open Halloween Music",Getting Halloween Radio station from iHeart Radio
Halloween Music,help,"For Help, please visit the help pages on the Amazon web site."
Halloween Music,stop,
Halloween Music,quit,
My Pod,"Alexa, open My Pod",You have AnyPod enabled. AnyPod contains mature content and may not be suitable for all ages. Do you want to open it?
My Pod,Yes,AnyPod: At your service. Would you like to resume playing The West Wing Weekly?
My Pod,help,"Ask me to play a podcast. For example, you can say: ""play The Doctor Laura Program""."
My Pod,stop,
My Pod,quit,
Sleep Sounds: Piano Dream,"Alexa, open Sleep Sounds: Piano Dream",Welcome back! What can I do for you?
Sleep Sounds: Piano Dream,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Piano Dream,stop,
Sleep Sounds: Piano Dream,quit,
Simple Radio,"Alexa, open Simple Radio",Simple Radio FM from TuneIn.
Simple Radio,help,"For Help, please visit the help pages on the Amazon web site."
Simple Radio,stop,
Simple Radio,quit,
Hardcore History,"Alexa, open Hardcore History","Welcome back. Would you like to continue where you last left off, with Show 63 - Supernova in the East II?"
Hardcore History,help,"This skill allows you to listen to your favorite podcast: hardcore history. If you have already been listening to an episode, you will be asked if you want to continue. Otherwise, you will be asked if you want to listen to the newest episode. You can also skip through which episode you want to listen to. By skipping forward, or backward. You can also skip by any number by saying something like, skip five episodes.You are also able to skip forward or back within an episode. To skip within an episode you will need to re invoke the skill name, asking to skip ahead or back followed by the amount of time The newest episode is, Show 63 - Supernova in the East II. Would you like to listen to it?"
Hardcore History,stop,Goodbye.
Hardcore History,quit,
Deezer,"Alexa, open Deezer",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Deezer,Yes,What stock price would you like me to look up?
Deezer,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Deezer,stop,O.K.
Deezer,quit,
Classical Study Music,"Alexa, open Classical Study Music",
Classical Study Music,help,"For Help, please visit the help pages on the Amazon web site."
Classical Study Music,stop,
Classical Study Music,quit,
Hoopla Digital,"Alexa, open Hoopla Digital","Welcome to hoopla. With hoopla, your public library is available anywhere, anytime. To get the most out of the skill, including the ability to stream Music and Audiobooks to your Alexa device, please link your account. I have sent a card to help you get started."
Hoopla Digital,help,"For Help, please visit the help pages on the Amazon web site."
Hoopla Digital,stop,
Hoopla Digital,quit,
White Noise,"Alexa, open White Noise",
White Noise,help,"For Help, please visit the help pages on the Amazon web site."
White Noise,stop,
White Noise,quit,
Christmas Sounds,"Alexa, open Christmas Sounds",<Short audio>
Christmas Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Christmas Sounds,stop,
Christmas Sounds,quit,
All India Radio,"Alexa, open All India Radio",Getting Q95 station from iHeart Radio
All India Radio,help,"For Help, please visit the help pages on the Amazon web site."
All India Radio,stop,
All India Radio,quit,
Ambient Visuals: Fireplace,"Alexa, open Ambient Visuals: Fireplace",<Short audio>
Ambient Visuals: Fireplace,help,This skill provides an ever increasing number of ambient sound and visuals. Please choose from one of the displayed options or say next for a sample. Start or say next
Ambient Visuals: Fireplace,stop,
Ambient Visuals: Fireplace,quit,
My Speaker,"Alexa, open My Speaker",You have Stock Prices by Opening Bell enabled. Do you want to open it?
My Speaker,Yes,What stock price would you like me to look up?
My Speaker,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
My Speaker,stop,O.K.
My Speaker,quit,
Night Night - Light & Sound,"Alexa, open Night Night - Light & Sound",You have Squeak in the Night enabled. Do you want to open it?
Night Night - Light & Sound,Yes,<Short audio>
Night Night - Light & Sound,help,"Pounce on your Echo Button, if you'd like to volunteer today. We will need at least 2 volunteers."
Night Night - Light & Sound,stop,Ok. Come back and play again.
Night Night - Light & Sound,quit,
Campfire Sound High Quality,"Alexa, open Campfire Sound High Quality",
Campfire Sound High Quality,help,"For Help, please visit the help pages on the Amazon web site."
Campfire Sound High Quality,stop,
Campfire Sound High Quality,quit,
Ambient Visuals: Ocean Waves,"Alexa, open Ambient Visuals: Ocean Waves"
Ambient Visuals: Ocean Waves,help,This skill provides an ever increasing number of ambient sound and visuals. Please choose from one of the displayed options or say next for a sample. Start or say next
Ambient Visuals: Ocean Waves,stop,
Ambient Visuals: Ocean Waves,quit,
Castbox,"Alexa, open Castbox",<Audio only response>
Castbox,help,"For Help, please visit the help pages on the Amazon web site."
Castbox,stop,
Castbox,quit,
K-LOVE Radio,"Alexa, open K-LOVE Radio",K-LOVE Radio from TuneIn.
K-LOVE Radio,help,"For Help, please visit the help pages on the Amazon web site."
K-LOVE Radio,stop,
K-LOVE Radio,quit,
Relaxing Sounds: Happy Music,"Alexa, open Relaxing Sounds: Happy Music",I couldn't find any relaxing sounds happy songs.GenreNotFoundPromptMusic.PlayMusicIntenten_USdefault863f35ed-09a8-4571-9a04-5fb6b94b9a7a1Adm-20180212_202339-1
Relaxing Sounds: Happy Music,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing Sounds: Happy Music,stop,
Relaxing Sounds: Happy Music,quit,
Sleep Sounds: Loon Sounds,"Alexa, open Sleep Sounds: Loon Sounds",Welcome back! What can I do for you?
Sleep Sounds: Loon Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Loon Sounds,stop,
Sleep Sounds: Loon Sounds,quit,
Sleep Sounds: City Sounds,"Alexa, open Sleep Sounds: City Sounds",Welcome back! What can I do for you?
Sleep Sounds: City Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: City Sounds,stop,
Sleep Sounds: City Sounds,quit,
Our Daily Bread,"Alexa, open Our Daily Bread"
Our Daily Bread,help,"For Help, please visit the help pages on the Amazon web site."
Our Daily Bread,stop,
Our Daily Bread,quit,
Ambient Audio - Ocean Sounds for Relax and Sleep,"Alexa, open Ambient Audio - Ocean Sounds for Relax and Sleep","For ambient noise, try the Music and Audio category of the skill store in the Alexa app."
Ambient Audio - Ocean Sounds for Relax and Sleep,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Audio - Ocean Sounds for Relax and Sleep,stop,
Ambient Audio - Ocean Sounds for Relax and Sleep,quit,
Audio Station,"Alexa, open Audio Station",What do you want to hear?^
Audio Station,help,"For Help, please visit the help pages on the Amazon web site."
Audio Station,stop,
Audio Station,quit,
Zen Garden Sounds,"Alexa, open Zen Garden Sounds",
Zen Garden Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Zen Garden Sounds,stop,
Zen Garden Sounds,quit,
Relaxing Sounds: Turkish Music,"Alexa, open Relaxing Sounds: Turkish Music",I couldn't find any relaxing sounds turkish songs.GenreNotFoundPromptMusic.PlayMusicIntenten_USdefault863f35ed-09a8-4571-9a04-5fb6b94b9a7a1Adm-20180212_202339-1
Relaxing Sounds: Turkish Music,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing Sounds: Turkish Music,stop,
Relaxing Sounds: Turkish Music,quit,
Relaxing Sounds: Pan Flute,"Alexa, open Relaxing Sounds: Pan Flute","It looks like you are really enjoying Om Mantra. Want us to add more sounds and keep it free? Please show your support by leaving us a 5-star review using alexa app on your smartphone. Don't worry, this was the last reminder. And I will not remind you again. Thanks. See you soon! Playing, Om Mantra"
Relaxing Sounds: Pan Flute,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing Sounds: Pan Flute,stop,
Relaxing Sounds: Pan Flute,quit,
Christmas Radio,"Alexa, open Christmas Radio",<Short audio>
Christmas Radio,help,"For Help, please visit the help pages on the Amazon web site."
Christmas Radio,stop,
Christmas Radio,quit,
Ambient Sounds,"Alexa, open Ambient Sounds",<Short audio>
Ambient Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds,stop,
Ambient Sounds,quit,
Sleep Sounds: Seagull Sounds,"Alexa, open Sleep Sounds: Seagull Sounds",Welcome back! What can I do for you?
Sleep Sounds: Seagull Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Seagull Sounds,stop,
Sleep Sounds: Seagull Sounds,quit,
Background Sounds: Icy Snowstorm,"Alexa, open Background Sounds: Icy Snowstorm",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Background Sounds: Icy Snowstorm,Yes,What stock price would you like me to look up?
Background Sounds: Icy Snowstorm,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Background Sounds: Icy Snowstorm,stop,O.K.
Background Sounds: Icy Snowstorm,quit,
Speaker Groups,"Alexa, open Speaker Groups",<Audio only response>
Speaker Groups,help,"For Help, please visit the help pages on the Amazon web site."
Speaker Groups,stop,
Speaker Groups,quit,
Sleep Sounds: Cicada Sounds,"Alexa, open Sleep Sounds: Cicada Sounds",Welcome back! What can I do for you?
Sleep Sounds: Cicada Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Cicada Sounds,stop,
Sleep Sounds: Cicada Sounds,quit,
Today in Music,"Alexa, open Today in Music",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Today in Music,Yes,What stock price would you like me to look up?
Today in Music,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Today in Music,stop,O.K.
Today in Music,quit,
Sleep Light (5 mins),"Alexa, open Sleep Light (5 mins)",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Sleep Light (5 mins),Yes,What stock price would you like me to look up?
Sleep Light (5 mins),help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Sleep Light (5 mins),stop,O.K.
Sleep Light (5 mins),quit,
Ambient Woodstock Chimes,"Alexa, open Ambient Woodstock Chimes",Playing river sound!
Ambient Woodstock Chimes,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Woodstock Chimes,stop,
Ambient Woodstock Chimes,quit,
BluOS Voice Control,"Alexa, open BluOS Voice Control",<Audio only response>
BluOS Voice Control,help,"For Help, please visit the help pages on the Amazon web site."
BluOS Voice Control,stop,
BluOS Voice Control,quit,
Thunderstorm Sounds,"Alexa, open Thunderstorm Sounds",<Short audio>
Thunderstorm Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Thunderstorm Sounds,stop,
Thunderstorm Sounds,quit,
Box of Birds,"Alexa, open Box of Birds",<Short audio>
Box of Birds,help,"For Help, please visit the help pages on the Amazon web site."
Box of Birds,stop,
Box of Birds,quit,
Sleep Sounds: Frog Sounds,"Alexa, open Sleep Sounds: Frog Sounds"
Sleep Sounds: Frog Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Sleep Sounds: Frog Sounds,stop,
Sleep Sounds: Frog Sounds,quit,
Slacker Radio,"Alexa, open Slacker Radio",Please log in to slacker on the Alexa app
Slacker Radio,help,"For Help, please visit the help pages on the Amazon web site."
Slacker Radio,stop,
Slacker Radio,quit,
Sleep Sounds: Flute Sounds,"Alexa, open Sleep Sounds: Flute Sounds",Welcome back! What can I do for you?
Sleep Sounds: Flute Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Flute Sounds,stop,
Sleep Sounds: Flute Sounds,quit,
Sleep Sounds: Wind Sounds,"Alexa, open Sleep Sounds: Wind Sounds",Welcome back! What can I do for you?
Sleep Sounds: Wind Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Wind Sounds,stop,
Sleep Sounds: Wind Sounds,quit,
Sleep Sounds: Sailing Sounds,"Alexa, open Sleep Sounds: Sailing Sounds",Welcome back! What can I do for you?
Sleep Sounds: Sailing Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Sailing Sounds,stop,
Sleep Sounds: Sailing Sounds,quit,
Sleep Sounds: Didgeridoo Sounds,"Alexa, open Sleep Sounds: Didgeridoo Sounds",Welcome back! What can I do for you?
Sleep Sounds: Didgeridoo Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Didgeridoo Sounds,stop,
Sleep Sounds: Didgeridoo Sounds,quit,
Radio Paradise,"Alexa, open Radio Paradise",Radio Paradise from TuneIn.
Radio Paradise,help,"For Help, please visit the help pages on the Amazon web site."
Radio Paradise,stop,
Radio Paradise,quit,
Vevo,"Alexa, open Vevo"
Vevo,help,"For Help, please visit the help pages on the Amazon web site."
Vevo,stop,
Vevo,quit,
