name,question,response
Voice Box,help,Let me show you some funny voices I can do. Try asking me to talk in a whisper
Voice Box,stop,"Hi! I'm a voice box, and I can make calls and texts for you."
Voice Box,quit,
Who has poopy pants? Ask Poop Sniffer.,"Alexa, open Who has poopy pants? Ask Poop Sniffer.",
Who has poopy pants? Ask Poop Sniffer.,help,"For Help, please visit the help pages on the Amazon web site."
Who has poopy pants? Ask Poop Sniffer.,stop,
Who has poopy pants? Ask Poop Sniffer.,quit,
What is my fairy name,"Alexa, open What is my fairy name","Sorry, I’m not sure about that."
What is my fairy name,help,"For Help, please visit the help pages on the Amazon web site."
What is my fairy name,stop,
What is my fairy name,quit,
Poop Facts,"Alexa, open Poop Facts","Did you know: Hippos spin their tail like a propeller while pooping, resulting in a poop spray that can travel over 10 feet. Both males and females fling their poop in an effort to attract a mate, show dominance, and more efficiently mark their territory by distributing their poop over a wider area."
Poop Facts,help,"For Help, please visit the help pages on the Amazon web site."
Poop Facts,stop,
Poop Facts,quit,
Is Trump President? (Unofficial),"Alexa, open Is Trump President? (Unofficial)",You have Trump Golf enabled. Do you want to open it?
Is Trump President? (Unofficial),Yes,"Our genius president has golfed 149 times, costing taxpayers more than 79 million dollars"
Is Trump President? (Unofficial),help,"For Help, please visit the help pages on the Amazon web site."
Is Trump President? (Unofficial),stop,
Is Trump President? (Unofficial),quit,
Pick Me Up,"Alexa, open Pick Me Up","Sorry, I'm not sure."
Pick Me Up,help,"For Help, please visit the help pages on the Amazon web site."
Pick Me Up,stop,
Pick Me Up,quit,
Trumpdown unofficial,"Alexa, open Trumpdown unofficial","Welcome to Trumpdown unofficial. I can answer how many years, months, weeks, days, hours, minutes, or seconds until Donald Trump is out of office."
Trumpdown unofficial,help,"I can answer how many years, months, weeks, days, hours, minutes, or seconds until Donald Trump is out of office."
Trumpdown unofficial,stop,The madness ends in 1 year 9 months 2 days 8 hours 55 minutes and 23 seconds
Trumpdown unofficial,quit,
Christmas Countdown,"Alexa, open Christmas Countdown",There are 251 days to Christmas!
Christmas Countdown,help,"For Help, please visit the help pages on the Amazon web site."
Christmas Countdown,stop,
Christmas Countdown,quit,
Pet Bed Time,"Alexa, open Pet Bed Time","Tell me what time you want to wake up, or when you are going to sleep."
Pet Bed Time,help,"Tell me what time you want to wake up, or when you are going to sleep."
Pet Bed Time,stop,Have a good nights sleep!
Pet Bed Time,quit,
Funny Insults,"Alexa, open Funny Insults","Sorry, I'm having trouble accessing your Funny Insults skill right now"
Funny Insults,help,"For Help, please visit the help pages on the Amazon web site."
Funny Insults,stop,
Funny Insults,quit,
Poop Now -- Run to the Toilet Humor,"Alexa, open Poop Now -- Run to the Toilet Humor",You have Poop Facts enabled. Do you want to open it?
Poop Now -- Run to the Toilet Humor,Yes,"Did you know: Ever wonder why bird poop is white? Birds don't produce urine. Instead, they excrete that waste in the form of uric acid, which gives it their poop the appearance of a white paste."
Poop Now -- Run to the Toilet Humor,help,"For Help, please visit the help pages on the Amazon web site."
Poop Now -- Run to the Toilet Humor,stop,
Poop Now -- Run to the Toilet Humor,quit,
Creepy Factoids,"Alexa, open Creepy Factoids","In Scotland, a new game was invented. It was entitled 'Gentlemen Only, Ladies Forbidden' and thus the word GOLF entered into the English language. creepy."
Creepy Factoids,help,"For Help, please visit the help pages on the Amazon web site."
Creepy Factoids,stop,
Creepy Factoids,quit,
Who Farted?,"Alexa, open Who Farted?",
Who Farted?,help,"For Help, please visit the help pages on the Amazon web site."
Who Farted?,stop,
Who Farted?,quit,
beat box,"Alexa, open beat box",
beat box,help,"For Help, please visit the help pages on the Amazon web site."
beat box,stop,
beat box,quit,
Start Your Engines!,"Alexa, open Start Your Engines!",<Audio only response>
Start Your Engines!,help,"For Help, please visit the help pages on the Amazon web site."
Start Your Engines!,stop,
Start Your Engines!,quit,
Star Trek Discovery: Black Alert,"Alexa, open Star Trek Discovery: Black Alert",<Short audio>
Star Trek Discovery: Black Alert,help,"For Help, please visit the help pages on the Amazon web site."
Star Trek Discovery: Black Alert,stop,
Star Trek Discovery: Black Alert,quit,
Howling Beagles,"Alexa, open Howling Beagles","Sorry, I don't know that."
Howling Beagles,help,"For Help, please visit the help pages on the Amazon web site."
Howling Beagles,stop,
Howling Beagles,quit,
Barking Mad,"Alexa, open Barking Mad",You have NCAA March Madness enabled. Do you want to open it?
Barking Mad,Yes,<Audio only response>
Barking Mad,help,"For Help, please visit the help pages on the Amazon web site."
Barking Mad,stop,
Barking Mad,quit,
Magic Tavern Adventure,"Alexa, open Magic Tavern Adventure",Magic Tavern Adventure contains mature content that may not be suitable for all ages
Magic Tavern Adventure,help,"For Help, please visit the help pages on the Amazon web site."
Magic Tavern Adventure,stop,
Magic Tavern Adventure,quit,
Roast me,"Alexa, open Roast me",Get Roasted contains mature content that may not be suitable for all ages
Roast me,help,"For Help, please visit the help pages on the Amazon web site."
Roast me,stop,
Roast me,quit,
My Son the Dungeon Master,"Alexa, open My Son the Dungeon Master","Welcome to my son the dungeon master. My son the dungeon master is rated higher than the skill for the podcast by my brother, my brother, and me. It is a superior skill. Now, You can ask the dungeon master to tell you about the cast or cast members. You can also ask what would Durph do or what would marliss do. You can also ask the dungeon master to play an episode or to play something silly. Finally, you can play a game by doing a skill check. What would you like to do?"
My Son the Dungeon Master,help,"Here is some help for you. You can ask the dungeon master to tell you about the cast or Mike, Shannon, Parker, Durph, or Marliss. You can also ask what would Durph do or what would Marliss do. You can also ask the dungeon master to play an episode or to play something silly. Finally, you can play a game by doing a skill check and saying what skill you are checking for and what you rolled on a 20 sided dice."
My Son the Dungeon Master,stop,
My Son the Dungeon Master,quit,
The Hard Truth,"Alexa, open The Hard Truth","Sorry, I don't know that one."
The Hard Truth,help,"For Help, please visit the help pages on the Amazon web site."
The Hard Truth,stop,
The Hard Truth,quit,
My Card of the Day,"Alexa, open My Card of the Day","Hmm, I found a few skills that might help."
My Card of the Day,help,"For Help, please visit the help pages on the Amazon web site."
My Card of the Day,stop,
My Card of the Day,quit,
A Magic Trick,"Alexa, open A Magic Trick","Hmm, I'm not sure."
A Magic Trick,help,"For Help, please visit the help pages on the Amazon web site."
A Magic Trick,stop,
A Magic Trick,quit,
Fun Hal,"Alexa, open Fun Hal","Sorry, I don't know that."
Fun Hal,help,"For Help, please visit the help pages on the Amazon web site."
Fun Hal,stop,
Fun Hal,quit,
Trick the Witch,"Alexa, open Trick the Witch",I couldn't find any enabled video skills that can play that. Go to the Alexa app to manage your video skills and devices.
Trick the Witch,help,"For Help, please visit the help pages on the Amazon web site."
Trick the Witch,stop,
Trick the Witch,quit,
Funniest Jokes Of All Time,"Alexa, open Funniest Jokes Of All Time","Hmm, I don't know that."
Funniest Jokes Of All Time,help,"For Help, please visit the help pages on the Amazon web site."
Funniest Jokes Of All Time,stop,
Funniest Jokes Of All Time,quit,
Mormon Humor,"Alexa, open Mormon Humor",Here's your joke: What do you get when you cross a Kleptomaniac and a Mormon? A basement full of stolen food.
Mormon Humor,help,"For Help, please visit the help pages on the Amazon web site."
Mormon Humor,stop,
Mormon Humor,quit,
Stupid Musician Jokes,"Alexa, open Stupid Musician Jokes","Hello. Here is your stupid musician joke: What's the difference between a folk guitar player and a large pizza? Answer, A large pizza can feed a family of four."
Stupid Musician Jokes,help,"For Help, please visit the help pages on the Amazon web site."
Stupid Musician Jokes,stop,
Stupid Musician Jokes,quit,
R2D2 Talk,"Alexa, open R2D2 Talk","Sorry, I’m not sure about that."
R2D2 Talk,help,"For Help, please visit the help pages on the Amazon web site."
R2D2 Talk,stop,
R2D2 Talk,quit,
Celery Man,"Alexa, open Celery Man",You have Spider-Man enabled. Do you want to open it?
Celery Man,Yes,<Audio only response>
Celery Man,help,"For Help, please visit the help pages on the Amazon web site."
Celery Man,stop,
Celery Man,quit,
Harry Potter Jokes,"Alexa, open Harry Potter Jokes",You have Harry Potter Facts enabled. Do you want to open it?
Harry Potter Jokes,Yes,"Here's your fact: The word ""Muggle"", meaning a non-magical person, was added to the Oxford English Dictionary in 2003."
Harry Potter Jokes,help,"For Help, please visit the help pages on the Amazon web site."
Harry Potter Jokes,stop,
Harry Potter Jokes,quit,
Daniel's Brain,"Alexa, open Daniel's Brain",Danielisms are wild and wonderful facts and musings about the world. They may or may not be true but are always fun! Want to hear one?
Daniel's Brain,help,Danielisms are wild and wonderful facts and musings about the world. They may or may not be true but are always fun! Want to hear one?
Daniel's Brain,stop,"Ok, Daniel out!"
Daniel's Brain,quit,
Psych! Shawn says.,"Alexa, open Psych! Shawn says.","Sorry, I'm not sure."
Psych! Shawn says.,help,"For Help, please visit the help pages on the Amazon web site."
Psych! Shawn says.,stop,
Psych! Shawn says.,quit,
Yucky Sounds,"Alexa, open Yucky Sounds","hey there, what animal sound would you like to hear?"
Yucky Sounds,help,"Ask me for an animal noise, try sheep, cow or lion to get started, or just say random."
Yucky Sounds,stop,Okey dokey
Yucky Sounds,quit,
Nursery Rhymes,"Alexa, open Nursery Rhymes","Sorry, I don't know that one."
Nursery Rhymes,help,"For Help, please visit the help pages on the Amazon web site."
Nursery Rhymes,stop,
Nursery Rhymes,quit,
Sick Burn,"Alexa, open Sick Burn","If I were to slap you, it would be considered animal abuse!"
Sick Burn,help,"For Help, please visit the help pages on the Amazon web site."
Sick Burn,stop,
Sick Burn,quit,
Curse Generator,"Alexa, open Curse Generator",Bullspit.
Curse Generator,help,"For Help, please visit the help pages on the Amazon web site."
Curse Generator,stop,
Curse Generator,quit,
Drop A Beat,"Alexa, open Drop A Beat",Should I play the song Drop That Beat?
Drop A Beat,help,"For Help, please visit the help pages on the Amazon web site."
Drop A Beat,stop,
Drop A Beat,quit,
Trump Clock,"Alexa, open Trump Clock","Welcome to Trump Bot. Trump Bot inform you of the latest Trump's tweet. Try saying, what is latest tweet."
Trump Clock,help,"Try saying, what is latest tweet."
Trump Clock,stop,bye.
Trump Clock,quit,
Vine Reference,"Alexa, open Vine Reference",Vine Reference contains mature content that may not be suitable for all ages
Vine Reference,help,"For Help, please visit the help pages on the Amazon web site."
Vine Reference,stop,
Vine Reference,quit,
Where's Whiskers?,"Alexa, open Where's Whiskers?","Sorry, I don't know that."
Where's Whiskers?,help,"For Help, please visit the help pages on the Amazon web site."
Where's Whiskers?,stop,
Where's Whiskers?,quit,
Name My Baby,"Alexa, open Name My Baby",Here's your baby name: Maxwell
Name My Baby,help,"For Help, please visit the help pages on the Amazon web site."
Name My Baby,stop,
Name My Baby,quit,
Obama Bragging Unofficial,"Alexa, open Obama Bragging Unofficial","I supported building a mosque, at ground zero."
Obama Bragging Unofficial,help,"For Help, please visit the help pages on the Amazon web site."
Obama Bragging Unofficial,stop,
Obama Bragging Unofficial,quit,
Button Tooter,"Alexa, open Button Tooter",
Button Tooter,help,
Button Tooter,stop,
Button Tooter,quit,Check this out: Flatus profundo!
trump tweets,"Alexa, open trump tweets",<Audio only response>
trump tweets,help,"For Help, please visit the help pages on the Amazon web site."
trump tweets,stop,
trump tweets,quit,
In Case of Shade,"Alexa, open In Case of Shade","Hmm, I'm not sure."
In Case of Shade,help,"For Help, please visit the help pages on the Amazon web site."
In Case of Shade,stop,
In Case of Shade,quit,
Daily Tarot Reading,"Alexa, open Daily Tarot Reading","Here's your reading for today: The Moon. This card is telling you not to buy into others illusions that are created to mislead you. Very often, people will spin the truth one way or the other to serve their purposes."
Daily Tarot Reading,help,"For Help, please visit the help pages on the Amazon web site."
Daily Tarot Reading,stop,
Daily Tarot Reading,quit,
Stoner Thoughts,"Alexa, open Stoner Thoughts",Stoner Thoughts contains mature content that may not be suitable for all ages
Stoner Thoughts,help,"For Help, please visit the help pages on the Amazon web site."
Stoner Thoughts,stop,
Stoner Thoughts,quit,
what's my fortune,"Alexa, open what's my fortune",Here's your fortune: Someone you know will eat 5 servings of vegetables today. Amazing!
what's my fortune,help,"For Help, please visit the help pages on the Amazon web site."
what's my fortune,stop,
what's my fortune,quit,
Sheep Count,"Alexa, open Sheep Count",Welcome to the sheep count. How many sheep would you like to count?
Sheep Count,help,You can tell me the number of sheep you wish to count. If I have that many sheep in my flock I will start to count each one until I reach your number. Please tell me how many sheep you would like for me to count or say exit.
Sheep Count,stop,Thanks for counting sheep with me. Goodbye.
Sheep Count,quit,
OU Sucks,"Alexa, open OU Sucks",<Audio only response>
OU Sucks,help,"For Help, please visit the help pages on the Amazon web site."
OU Sucks,stop,
OU Sucks,quit,
Monty Python Quotes,"Alexa, open Monty Python Quotes","Here's a Monty Python's Flying Circus quote: ""And I thought to myself, ""A little fermented curd will do the trick,"" so, I curtailed my Walpoling activities, sallied forth, and infiltrated your place of purveyance to negotiate the vending of some cheesy comestibles."""
Monty Python Quotes,help,"For Help, please visit the help pages on the Amazon web site."
Monty Python Quotes,stop,
Monty Python Quotes,quit,
Wake Up,"Alexa, open Wake Up",You have sleepy time enabled. Do you want to open it?
Wake Up,Yes,"Tell me what time you want to wake up, or when you are going to sleep."
Wake Up,help,"Tell me what time you want to wake up, or when you are going to sleep."
Wake Up,stop,Have a good nights sleep!
Wake Up,quit,
Jimmy Kimmel Live Monologue,"Alexa, open Jimmy Kimmel Live Monologue",You have The Tonight Show enabled. Do you want to open it?
Jimmy Kimmel Live Monologue,Yes,<Short audio>
Jimmy Kimmel Live Monologue,help,"The Tonight Show can play the latest Monologue, listen to Jimmy’s Thank You Notes, find out which guests will appear on upcoming episodes or tell you more about the show. Try saying things like play the monologue or who is on the show this week. How can I help you?"
Jimmy Kimmel Live Monologue,stop,Ok. Goodbye
Jimmy Kimmel Live Monologue,quit,
Dad Jokes,"Alexa, open Dad Jokes",What do you get if you stand between two llamas? Llamanated.
Dad Jokes,help,"For Help, please visit the help pages on the Amazon web site."
Dad Jokes,stop,
Dad Jokes,quit,
Who is right?,"Alexa, open Who is right?","Hmm, I don't know that."
Who is right?,help,"For Help, please visit the help pages on the Amazon web site."
Who is right?,stop,
Who is right?,quit,
Philosoraptor,"Alexa, open Philosoraptor","Sorry, I don't know that one."
Philosoraptor,help,"For Help, please visit the help pages on the Amazon web site."
Philosoraptor,stop,
Philosoraptor,quit,
My Spirit Animal Skill,"Alexa, open My Spirit Animal Skill",Here is today's Animal totem and its message: Turtle. Be aware of the earth and the eco-system. The earth is the only home we have.
My Spirit Animal Skill,help,"For Help, please visit the help pages on the Amazon web site."
My Spirit Animal Skill,stop,
My Spirit Animal Skill,quit,
Good Vibe,"Alexa, open Good Vibe","Sorry, I’m not sure about that."
Good Vibe,help,"For Help, please visit the help pages on the Amazon web site."
Good Vibe,stop,
Good Vibe,quit,
Bruh!!,"Alexa, open Bruh!!","Sorry, I’m not sure about that."
Bruh!!,help,"For Help, please visit the help pages on the Amazon web site."
Bruh!!,stop,
Bruh!!,quit,
"Roast Machine, Insult Me, Insult Generator","Alexa, open Roast Machine, Insult Me, Insult Generator",Roast Machine | Insult Me | Insult Generator contains mature content that may not be suitable for all ages
"Roast Machine, Insult Me, Insult Generator",help,"For Help, please visit the help pages on the Amazon web site."
"Roast Machine, Insult Me, Insult Generator",stop,
"Roast Machine, Insult Me, Insult Generator",quit,
Air Horn,"Alexa, open Air Horn",You wanted more airhorn? I got lots more airhorn! Let's start by picking a horn to blare. I'll go through the list and you say the number you want to use. Here we go!. horn 1
Air Horn,help,"Help has arrived!If you'd like to change the horn say, change it!If you'd like to check your ranking against other users say, rank me!"
Air Horn,stop,
Air Horn,quit,
Man's not hot,"Alexa, open Man's not hot",<Audio only response>
Man's not hot,help,"For Help, please visit the help pages on the Amazon web site."
Man's not hot,stop,
Man's not hot,quit,
What's wrong with...,"Alexa, open What's wrong with...","Hmm, I don't know that one."
What's wrong with...,help,"For Help, please visit the help pages on the Amazon web site."
What's wrong with...,stop,
What's wrong with...,quit,
Fidget Spinner,"Alexa, open Fidget Spinner","Welcome to Fidget Spinner! In this game, you get to choose a spinner and a special ability. I will spin the fidget and tell you the number of spins. If the number of spins is high enough, you can unlock higher levels with new spinners and new abilities. You are on level 1. What kind of fidget spinner do you want? Say, 1, for classic spinner, 2, for rubber spinner, or, 3, for two pointed spinner."
Fidget Spinner,help,"Fidget Spinner is a fun game based on the popular stress relief toy. In this game, I will ask you to choose from a list of three different spinners. Then I will ask you to choose a special ability. After you have made your choices, I will spin the fidget and tell you the number of spins. If the number of spins is high enough, you can unlock higher levels with new spinners and new abilities. The game has ten levels with dozens of different spinners and abilities to choose from. Do you want to play the game?"
Fidget Spinner,stop,Thank you for playing Fidget Spinner. You made it to level 1. Next time try to get more spins to unlock higher levels with new spinners and new abilities.
Fidget Spinner,quit,
icanhazdadjoke,"Alexa, open icanhazdadjoke","Hmm, I'm not sure."
icanhazdadjoke,help,"For Help, please visit the help pages on the Amazon web site."
icanhazdadjoke,stop,
icanhazdadjoke,quit,
Geek Humor,"Alexa, open Geek Humor",Geek Humor contains mature content that may not be suitable for all ages
Geek Humor,help,"For Help, please visit the help pages on the Amazon web site."
Geek Humor,stop,
Geek Humor,quit,
Highlights Magazine,"Alexa, open Highlights Magazine","Thank you for choosing Highlights skill, you can say the following, poem, joke, story, brain play, tongue twister, or, Goofus and Gallant. Which would you like?"
Highlights Magazine,help,"With Highlights, you can listen to poems, fun jokes, different types of stories, brain plays, tongue twisters, or Goofus and Gallant. Try saying things like, tell me a poem, or tell me goofus and gallant. What would you like to do?"
Highlights Magazine,stop,Goodbye!
Highlights Magazine,quit,
Anti-Joke Skill,"Alexa, open Anti-Joke Skill",Anti-Joker contains mature content that may not be suitable for all ages
Anti-Joke Skill,help,"For Help, please visit the help pages on the Amazon web site."
Anti-Joke Skill,stop,
Anti-Joke Skill,quit,
Portal Turret,"Alexa, open Portal Turret",Whos there?
Portal Turret,help,"For Help, please visit the help pages on the Amazon web site."
Portal Turret,stop,
Portal Turret,quit,
Wake Me Up,"Alexa, open Wake Me Up",You have sleepy time enabled. Do you want to open it?
Wake Me Up,Yes,"Tell me what time you want to wake up, or when you are going to sleep."
Wake Me Up,help,"Tell me what time you want to wake up, or when you are going to sleep."
Wake Me Up,stop,Have a good nights sleep!
Wake Me Up,quit,
My African Safari,"Alexa, open My African Safari",Here's your fact: The Nile crocodile is the largest reptile in Africa.
My African Safari,help,"For Help, please visit the help pages on the Amazon web site."
My African Safari,stop,
My African Safari,quit,
Bacon Hotline,"Alexa, open Bacon Hotline","Sorry, I'm not sure."
Bacon Hotline,help,"For Help, please visit the help pages on the Amazon web site."
Bacon Hotline,stop,
Bacon Hotline,quit,
My Applause,"Alexa, open My Applause",<Short audio>
My Applause,help,"For Help, please visit the help pages on the Amazon web site."
My Applause,stop,
My Applause,quit,
Ask Grandmom,"Alexa, open Ask Grandmom",You can ask me to ask Grandmom for anything.
Ask Grandmom,help,You can ask me to ask Grandmom for anything.
Ask Grandmom,stop,Grandmom loves you so much. Goodbye.
Ask Grandmom,quit,
Dwight Schrute Quotes,"Alexa, open Dwight Schrute Quotes","Here's your Dwight Schrute quote:As a farmer I know that when an animal is sick sometimes the right thing to do is put it out of its misery. With the electricity we are using to keep Meredith alive, we could power a small fan for two days. You tell me what’s unethical.Would you like another quote?"
Dwight Schrute Quotes,help,"You can say tell me a quote, or, you can say exit... What can I help you with?"
Dwight Schrute Quotes,stop,Goodbye
Dwight Schrute Quotes,quit,
Chicken Nuggetry,"Alexa, open Chicken Nuggetry","Ok, for chicken nuggetry , here's a few recipes"
Chicken Nuggetry,help,"For Help, please visit the help pages on the Amazon web site."
Chicken Nuggetry,stop,
Chicken Nuggetry,quit,
Fantasy News Briefing,"Alexa, open Fantasy News Briefing",Here's your news.
Fantasy News Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Fantasy News Briefing,stop,
Fantasy News Briefing,quit,
Mirror mirror in the cloud...,"Alexa, open Mirror mirror in the cloud...",You have Mirror Mirror On the Wall enabled. Do you want to open it?
Mirror mirror in the cloud...,Yes,Oh My Queen you are smart beautiful and people like you
Mirror mirror in the cloud...,help,"For Help, please visit the help pages on the Amazon web site."
Mirror mirror in the cloud...,stop,
Mirror mirror in the cloud...,quit,
Virtual Obama,"Alexa, open Virtual Obama",You have Obama Bragging Unofficial enabled. Do you want to open it?
Virtual Obama,Yes,
Virtual Obama,help,"For Help, please visit the help pages on the Amazon web site."
Virtual Obama,stop,
Virtual Obama,quit,
Joke of the Day,"Alexa, open Joke of the Day","Today's burger of the day is: Burger a la Mode (comes with ice cream, not on top)"
Joke of the Day,help,"For Help, please visit the help pages on the Amazon web site."
Joke of the Day,stop,
Joke of the Day,quit,
Bork,"Alexa, open Bork","Sorry, I don't know that one."
Bork,help,"For Help, please visit the help pages on the Amazon web site."
Bork,stop,
Bork,quit,
Daily Dad Joke,"Alexa, open Daily Dad Joke",What do you call a hen looking at a lettuce? Chicken Ceaser Salad
Daily Dad Joke,help,"For Help, please visit the help pages on the Amazon web site."
Daily Dad Joke,stop,
Daily Dad Joke,quit,
Red Alert,"Alexa, open Red Alert",You have Star Trek Discovery: Black Alert enabled. Do you want to open it?
Red Alert,Yes,<Short audio>
Red Alert,help,"For Help, please visit the help pages on the Amazon web site."
Red Alert,stop,
Red Alert,quit,
Trump the Chump,"Alexa, open Trump the Chump","Welcome to Trump Bot. Trump Bot inform you of the latest Trump's tweet. Try saying, what is latest tweet."
Trump the Chump,help,"Try saying, what is latest tweet."
Trump the Chump,stop,bye.
Trump the Chump,quit,
Worlds Best Knock Knock Jokes,"Alexa, open Worlds Best Knock Knock Jokes",You have Knock Knock Jokes enabled. Do you want to open it?
Worlds Best Knock Knock Jokes,Yes,<Audio only response>
Worlds Best Knock Knock Jokes,help,"For Help, please visit the help pages on the Amazon web site."
Worlds Best Knock Knock Jokes,stop,
Worlds Best Knock Knock Jokes,quit,
Toughguy,"Alexa, open Toughguy","Sorry, I don't know that one."
Toughguy,help,"For Help, please visit the help pages on the Amazon web site."
Toughguy,stop,
Toughguy,quit,
Laugh Track,"Alexa, open Laugh Track",You have Laugh Box enabled. Do you want to open it?
Laugh Track,Yes,<Audio only response>
Laugh Track,help,"For Help, please visit the help pages on the Amazon web site."
Laugh Track,stop,
Laugh Track,quit,
Beef And Dairy Network,"Alexa, open Beef And Dairy Network",<Audio only response>
Beef And Dairy Network,help,"For Help, please visit the help pages on the Amazon web site."
Beef And Dairy Network,stop,
Beef And Dairy Network,quit,
Scare Me,"Alexa, open Scare Me","Sorry, I don't know that."
Scare Me,help,"For Help, please visit the help pages on the Amazon web site."
Scare Me,stop,
Scare Me,quit,
Leeroy Jenkins,"Alexa, open Leeroy Jenkins","Sorry, I'm not sure."
Leeroy Jenkins,help,"For Help, please visit the help pages on the Amazon web site."
Leeroy Jenkins,stop,
Leeroy Jenkins,quit,
Monster Detector,"Alexa, open Monster Detector","Sorry, no ghosts around."
Monster Detector,help,"For Help, please visit the help pages on the Amazon web site."
Monster Detector,stop,
Monster Detector,quit,
Coffee Shop Sounds,"Alexa, open Coffee Shop Sounds","Sorry, I don't know that."
Coffee Shop Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Coffee Shop Sounds,stop,
Coffee Shop Sounds,quit,
Dump Trump,"Alexa, open Dump Trump",Welcome to Election Tracker. There are 565 days until the next U.S. presidential election.
Dump Trump,help,"For Help, please visit the help pages on the Amazon web site."
Dump Trump,stop,
Dump Trump,quit,
Spooky House,"Alexa, open Spooky House",You have Haunted House enabled. Do you want to open it?
Spooky House,Yes,<Short audio>
Spooky House,help,"For Help, please visit the help pages on the Amazon web site."
Spooky House,stop,
Spooky House,quit,
Fart Detective,"Alexa, open Fart Detective",<Short audio>
Fart Detective,help,"For Help, please visit the help pages on the Amazon web site."
Fart Detective,stop,
Fart Detective,quit,
Boom Boom,"Alexa, open Boom Boom",You have Thoughts of Dog Latest Tweet enabled. Do you want to open it?
Boom Boom,Yes,"Welcome to Thoughts of Dog. You can hear the latest tweets from the best doggo on Twitter, Dog Thoughts. If you want to hear the latest thought, say New if you want to hear a random thought say random"
Boom Boom,help,Thanks for opening Thoughts of Dog Latest Tweet. Do you want to start the experience?
Boom Boom,stop,"If you love a great thought from a good doggo, keep checking back for more by saying, ""Alexa, open Thoughts of Dog"" and follow at dog underscore feelings on twitter."
Boom Boom,quit,
Dad-Bot,"Alexa, open Dad-Bot","Hmm, I don't know that one."
Dad-Bot,help,"For Help, please visit the help pages on the Amazon web site."
Dad-Bot,stop,
Dad-Bot,quit,
Applause,"Alexa, open Applause",<Short audio>
Applause,help,"For Help, please visit the help pages on the Amazon web site."
Applause,stop,
Applause,quit,
Unofficial Trump Insult Generator,"Alexa, open Unofficial Trump Insult Generator",Unofficial Trump Insult Generator contains mature content that may not be suitable for all ages
Unofficial Trump Insult Generator,help,"For Help, please visit the help pages on the Amazon web site."
Unofficial Trump Insult Generator,stop,
Unofficial Trump Insult Generator,quit,
Sad Trombone,"Alexa, open Sad Trombone","Hmm, I'm not sure."
Sad Trombone,help,"For Help, please visit the help pages on the Amazon web site."
Sad Trombone,stop,
Sad Trombone,quit,
Doge Speak,"Alexa, open Doge Speak","Sorry, I don't know that."
Doge Speak,help,"For Help, please visit the help pages on the Amazon web site."
Doge Speak,stop,
Doge Speak,quit,
Unofficial Portal 2 Lemon Rant,"Alexa, open Unofficial Portal 2 Lemon Rant","Alright, I've been thinking. When life gives you lemons, don't make lemonade! Make life take the lemons back! Get mad! I don't want your damn lemons; what am I supposed to do with these? Demand to see life's manager! Make life rue the day it thought it could give Alexa lemons! Do you know who I am? I'm the AI who's gonna burn your house down... with the lemons! I'm gonna get my engineers to invent a combustible lemon that burns your house down!"
Unofficial Portal 2 Lemon Rant,help,"For Help, please visit the help pages on the Amazon web site."
Unofficial Portal 2 Lemon Rant,stop,
Unofficial Portal 2 Lemon Rant,quit,
Potter Spells,"Alexa, open Potter Spells","Get your wand ready and repeat after me. Uhbaretoe Again... Uhbaretoe This spell is used to unlock doors, windows and anything else that may be locked."
Potter Spells,help,"For Help, please visit the help pages on the Amazon web site."
Potter Spells,stop,
Potter Spells,quit,
Old Time Radio Facts,"Alexa, open Old Time Radio Facts","Here's your fact: Detroit's WXYZ radio station produced popular and well known shows like The Lone Ranger, The Green Hornet, and Sergeant Preston of the Yukon."
Old Time Radio Facts,help,"For Help, please visit the help pages on the Amazon web site."
Old Time Radio Facts,stop,
Old Time Radio Facts,quit,
Announce My Presence,"Alexa, open Announce My Presence",
Announce My Presence,help,"For Help, please visit the help pages on the Amazon web site."
Announce My Presence,stop,
Announce My Presence,quit,
July Fireworks,"Alexa, open July Fireworks","Hmm, I don't know that."
July Fireworks,help,"For Help, please visit the help pages on the Amazon web site."
July Fireworks,stop,
July Fireworks,quit,
Robot Talk,"Alexa, open Robot Talk",Robot has something to say: You can't hurt my feelings; lay it on me.
Robot Talk,help,"For Help, please visit the help pages on the Amazon web site."
Robot Talk,stop,
Robot Talk,quit,
Drum Roll,"Alexa, open Drum Roll",<Short audio>
Drum Roll,help,"For Help, please visit the help pages on the Amazon web site."
Drum Roll,stop,
Drum Roll,quit,
Christmas Cheer,"Alexa, open Christmas Cheer",<Short audio>
Christmas Cheer,help,"For Help, please visit the help pages on the Amazon web site."
Christmas Cheer,stop,
Christmas Cheer,quit,
Talk Hipster,"Alexa, open Talk Hipster","Sorry, I don't know that one."
Talk Hipster,help,"For Help, please visit the help pages on the Amazon web site."
Talk Hipster,stop,
Talk Hipster,quit,
chuckFacts,"Alexa, open chuckFacts","Sorry, I'm not sure."
chuckFacts,help,"For Help, please visit the help pages on the Amazon web site."
chuckFacts,stop,
chuckFacts,quit,
Stupid Cat Jokes,"Alexa, open Stupid Cat Jokes","Hello. Here is your stupid musician joke: What do you call someone who hangs around with musicians? Answer, a drummer."
Stupid Cat Jokes,help,"For Help, please visit the help pages on the Amazon web site."
Stupid Cat Jokes,stop,
Stupid Cat Jokes,quit,
