name,question,response
"Rules of Acquisition from ""Star Trek"" (Unofficial)","""Alexa, ask rules of acquisition for a rule.""","Hmm, I'm not sure."
"Rules of Acquisition from ""Star Trek"" (Unofficial)","""Tell me a random rule.""",Law is a random rule or law.
"Rules of Acquisition from ""Star Trek"" (Unofficial)",quit,
"Rules of Acquisition from ""Star Trek"" (Unofficial)","""Alexa, ask rules of acquisition for a rule.""","Sorry, I’m not sure about that."
"Rules of Acquisition from ""Star Trek"" (Unofficial)","""What is rule 34?""","Rule 34 of the Internet, the assumption that a pornographic image exists of anything that you can think of."
"Rules of Acquisition from ""Star Trek"" (Unofficial)",quit,
Rapid Fire T.V.,"""Alexa, start Rapid Fire TV""",You have Death Info for Westeros enabled. Do you want to open it?
Rapid Fire T.V.,Yes,"Welcome to Death Info for Westeros. Tell me the name of a character from the Song of Ice and Fire book series, and I will check if they are known to be dead or not. For example, you can say: 'is Arya Stark dead?'"
Rapid Fire T.V.,"""Alexa, start Rapid Fire TV""","I wasn't able to find the character 'alexa, start rapid fire tv', please try again. Please say another character."
Rapid Fire T.V.,quit,
Rapid Fire T.V.,"""Alexa, open Rapid Fire TV""",You have Death Info for Westeros enabled. Do you want to open it?
Rapid Fire T.V.,Yes,"Welcome to Death Info for Westeros. Tell me the name of a character from the Song of Ice and Fire book series, and I will check if they are known to be dead or not. For example, you can say: 'is Arya Stark dead?'"
Rapid Fire T.V.,"""Alexa, open Rapid Fire TV""","I wasn't able to find the character 'alexa, open rapid fire tv', please try again. Please say another character."
Rapid Fire T.V.,quit,
Rapid Fire T.V.,quit,
Rapid Fire T.V.,"""Alexa, play Rapid Fire TV""",<Audio only response>
Rapid Fire T.V.,quit,
Rapid Fire T.V.,quit,
Harry Potter Facts,"""Alexa, open Harry Potter Facts""","Here's your fact: The book consisted of the text of J.R.R. Tolkeins The Hobbit with names changed to Harry Potter characters. The first line was ""Harry does not know how long it will take to wash the sticky cream cake off his face."""
Harry Potter Facts,quit,
Harry Potter Facts,"""Alexa, ask Harry Potter Facts to give me some information about Harry Potte... ""","Sorry, I don't know that."
Harry Potter Facts,quit,
Harry Potter Facts,quit,
Harry Potter Facts,"""Alexa, ask Harry Potter Facts to tell me a Harry Potter Fact""","This might answer your question: Here's a fact about Harry Potter. At the beginning of the series, Harry Potter is 11 years old. Here's a fact about Harry Potter. As far as I know, there are no new Harry Potter books coming out. The most recent Harry Potter book was ""Harry Potter and the Deathly Hallows"" by J. K. Rowling, which was published on July 21, 2007."
Harry Potter Facts,quit,
Harry Potter Facts,quit,
Movie Quiz,"""Alexa, ask Movie Quiz to start new game.""",You have Movie Quiz enabled. Do you want to open it?
Movie Quiz,Yes,"Movie Quiz. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. How much money does the paperboy demand in Better Off Dead? 1. $2. 2. $1. 3. $3. 4. $25."
Movie Quiz,"""Alexa, ask Movie Quiz to start new game.""",The correct answer is 1: $2. Your score is 0. Question 2. Against whom are the Three Amigos hired to fight against in order to save the village of Santo Poco? 1. El Hermano. 2. El Salvador. 3. El Guapo. 4. El Diablo.
Movie Quiz,quit,
Movie Quiz,"""Alexa, ask Movie Quiz to start new game.""",Which skill do you want to enable?
Movie Quiz,"""The answer is four""","Hmm, I have a few skills that can help."
Movie Quiz,quit,
Movie Quiz,"""Alexa, ask Movie Quiz.""",You have Movie Quiz enabled. Do you want to open it?
Movie Quiz,Yes,"Movie Quiz. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. In The Godfather, what does Jack Wolz find in his bed when he wakes up? 1. A cow head. 2. A cat head. 3. A dog head. 4. A horse head."
Movie Quiz,"""Alexa, ask Movie Quiz.""",The correct answer is 4: A horse head. Your score is 0. Question 2. Woody and Buzz Lightyear are two of Andy’s toys. Who is the next door neighbor that Andy’s toys fear? 1. George. 2. Hamm. 3. Sid. 4. Rex.
Movie Quiz,quit,
Movie Quiz,quit,
Gibbs's NCIS Rules (unauthorized),"""Alexa, ask Marine Rules for rule number 1.""","Hmm. Maybe the skill, Gibbs's NCIS Rules (unauthorized), can help. Do you want to try it?"
Gibbs's NCIS Rules (unauthorized),quit,
Gibbs's NCIS Rules (unauthorized),"""Alexa, ask Marine Rules for rule number 40.""","Hmm. Maybe the skill, Gibbs's NCIS Rules (unauthorized), can help. Do you want to try it?"
Gibbs's NCIS Rules (unauthorized),quit,
Gibbs's NCIS Rules (unauthorized),quit,
Gibbs's NCIS Rules (unauthorized),"""Alexa, ask Marine Rules for the rule of the day.""","Hmm. Maybe the skill, Gibbs's NCIS Rules (unauthorized), can help. Do you want to try it?"
Gibbs's NCIS Rules (unauthorized),quit,
Gibbs's NCIS Rules (unauthorized),quit,
BoxOffice,"""Alexa, ask Box Office what's the rating of Titanic""","The 1997 film ""Titanic"" grossed $659,400,000 in the United States and $1,528,000,000 in other territories for a worldwide gross of $2,187,500,000."
BoxOffice,quit,
BoxOffice,"""Alexa, ask Box Office what's the rating of Titanic""","The 1997 film ""Titanic"" grossed $659,400,000 in the United States and $1,528,000,000 in other territories for a worldwide gross of $2,187,500,000."
BoxOffice,"""Tell me review of The Avengers""","Here's a summary of ""The Avengers"" reviews: The review aggregator website Rotten Tomatoes reported a 92% approval rating with an average rating of 8.05/10 based on 342 reviews. The website's consensus reads, ""Thanks to a script that emphasizes its heroes' humanity and a wealth of superpowered set pieces, The Avengers lives up to its hype and raises the bar for Marvel at the movies."""
BoxOffice,quit,
BoxOffice,"""Alexa, ask Box Office what's the rating of Titanic""","The 1997 film ""Titanic"" grossed $659,400,000 in the United States and $1,528,000,000 in other territories for a worldwide gross of $2,187,500,000."
BoxOffice,"""Tell me movie rating of Iron Man""","The film Iron Man has an IMDb rating of 7.9 out of 10 from around 850,000 user votes and is rated PG-13. It has a popularity rank of 125 on IMDb."
BoxOffice,quit,
Fish Tank for Echo Show,"""Alexa, open Fish Tank""","Sorry, your device isn't supported right now. Please try again soon."
Fish Tank for Echo Show,quit,
Fish Tank for Echo Show,"""Alexa, open Fireplace""",
Fish Tank for Echo Show,quit,
Fish Tank for Echo Show,quit,
Fish Tank for Echo Show,"""Alexa, open My Aquarium""","Hmm, I'm not sure."
Fish Tank for Echo Show,quit,
Fish Tank for Echo Show,quit,
Valossa Movie Finder,"""Alexa, ask movie finder what is the movie where a boy learns he is a wizard""","Sorry, I don't know that."
Valossa Movie Finder,quit,
Valossa Movie Finder,"""Alexa, use movie finder to find me British war movies from the 1990s""",I couldn't find any enabled video skills that can find that. Go to the Alexa app to manage your video skills and devices.
Valossa Movie Finder,quit,
Valossa Movie Finder,quit,
Valossa Movie Finder,"""Alexa, ask movie finder what are the best romantic movies""",You have Flic Movie Finder enabled. Do you want to open it?
Valossa Movie Finder,Yes,<Audio only response>
Valossa Movie Finder,"""Alexa, ask movie finder what are the best romantic movies""",You have Flic Movie Finder enabled. Do you want to open it?
Valossa Movie Finder,quit,
Valossa Movie Finder,quit,
80's Movie Trivia,"""Alexa, open eighties movie trivia""","Here's your fact: In the Stephen King novella for The Shawshank Redemption, Morgan Freeman's Red is described as a white Irishman. The script sees Red sarcastically quip, “Maybe it's cause I'm Irish” as a nod to the change."
80's Movie Trivia,quit,
80's Movie Trivia,"""Alexa, open eighties movie trivia""","Here's your fact: In 1994, during one famous lunch at Pixar, filmmakers John Lasseter, Pete Docter and Joe Ranft came up with ideas that would eventually become A Bug's Life, Finding Nemo, Monster Inc. and Wall-E. We'll have what they're having"
80's Movie Trivia,"""i don't know""","OK, well I'll be here when you need me."
80's Movie Trivia,quit,
80's Movie Trivia,"""Alexa, open eighties movie trivia""",Here's your fact: The Imperial officer's uniforms were patterned after the uniforms of Nazi officers
80's Movie Trivia,"""skip""",What do you want to play?
80's Movie Trivia,quit,
IMDb's What's On TV Briefing,"""Alexa, what's my Flash Briefing?""",Here's your news.
IMDb's What's On TV Briefing,quit,
IMDb's What's On TV Briefing,"""Alexa, what's in the news?""",Here's your news.
IMDb's What's On TV Briefing,quit,
IMDb's What's On TV Briefing,quit,
IMDb's What's On TV Briefing,"""Alexa, what's my Flash Briefing?""",Here's your news.
IMDb's What's On TV Briefing,quit,
IMDb's What's On TV Briefing,quit,
HP Wizard Spell Book,"""'Alexa, Open Spell Book and tell me a spell'""","Hmm. Maybe the skill, HP Wizard Spell Book, can help. Do you want to try it?"
HP Wizard Spell Book,quit,
HP Wizard Spell Book,"""'Alexa, Open Spell Book and tell me a spell'""","Hmm. Maybe the skill, HP Wizard Spell Book, can help. Do you want to try it?"
HP Wizard Spell Book,"""'Tell me a spell from the Spell Book""",<Audio only response>
HP Wizard Spell Book,quit,
HP Wizard Spell Book,"""'Alexa, Open Spell Book and tell me a spell'""","Hmm. Maybe the skill, HP Wizard Spell Book, can help. Do you want to try it?"
HP Wizard Spell Book,"""'Search Spell Book for a spell'""","Hmm. Maybe the skill, HP Wizard Spell Book, can help. Do you want to try it?"
HP Wizard Spell Book,quit,
Movie Trivia,"""""Alexa, open The Movie Trivia""""",<Audio only response>
Movie Trivia,quit,
Movie Trivia,"""""Alexa, run The Movie Trivia""""",Run's trivia is Kelly Preston replaced Tracy Pollan who bowed out during early filming.
Movie Trivia,quit,
Movie Trivia,quit,
Movie Trivia,"""""Alexa, open The Movie Trivia""""",<Audio only response>
Movie Trivia,"""""Exit""""",
Movie Trivia,quit,
T.V. Guru,"""Alexa, ask T. V. Guru if Last Man Standing is canceled.""","Sorry, I don't know that one."
T.V. Guru,quit,
T.V. Guru,"""Alexa, ask T. V. Guru is Scorpion canceled?""","This might answer your question: ""Scorpion"" ended on November 20, 2017 after 4 seasons. Here's IMDb's announcement: CBS has canceled its procedural about security-maintaining super-geniuses after its four-season run, in addition to shutting down ""Superior Donuts"" after two seasons."
T.V. Guru,quit,
T.V. Guru,quit,
T.V. Guru,"""Alexa, ask T. V. Guru for help.""",You have T.V. Guru enabled. Do you want to open it?
T.V. Guru,Yes,Welcome to TV Guru! You can say something like: Is Last Man Standing Cancelled?
T.V. Guru,"""Alexa, ask T. V. Guru for help.""","I'm Sorry, I have no information available about alexa, ask TV guru for help."
T.V. Guru,quit,
T.V. Guru,quit,
24: Legacy Daily Mission,"""Alexa, launch twenty four legacy""",You have 24: Legacy Daily Mission enabled. Do you want to open it?
24: Legacy Daily Mission,Yes,<Audio only response>
24: Legacy Daily Mission,"""Alexa, launch twenty four legacy""",You have 24: Legacy Daily Mission enabled. Do you want to open it?
24: Legacy Daily Mission,quit,
24: Legacy Daily Mission,"""Alexa, launch twenty four legacy""",You have 24: Legacy Daily Mission enabled. Do you want to open it?
24: Legacy Daily Mission,Yes,<Audio only response>
24: Legacy Daily Mission,quit,
24: Legacy Daily Mission,"""Alexa, launch twenty four legacy""",You have 24: Legacy Daily Mission enabled. Do you want to open it?
24: Legacy Daily Mission,Yes,<Audio only response>
24: Legacy Daily Mission,quit,
Death Info for Westeros,"""Alexa, ask Westeros if Eddard Stark is dead""",You have Death Info for Westeros enabled. Do you want to open it?
Death Info for Westeros,Yes,"Welcome to Death Info for Westeros. Tell me the name of a character from the Song of Ice and Fire book series, and I will check if they are known to be dead or not. For example, you can say: 'is Arya Stark dead?'"
Death Info for Westeros,"""Alexa, ask Westeros if Eddard Stark is dead""","Eddard Stark is confirmed dead. In 299 AC, at Great Sept of Baelor in King's Landing. Please say another character."
Death Info for Westeros,quit,
Death Info for Westeros,"""Alexa, ask Westeros if Eddard Stark is dead""",You have Death Info for Westeros enabled. Do you want to open it?
Death Info for Westeros,Yes,"I wasn't able to find the character 'yes', please try again. Please say another character."
Death Info for Westeros,quit,
Death Info for Westeros,"""Alexa, ask Westeros if Eddard Stark is dead""",You have Death Info for Westeros enabled. Do you want to open it?
Death Info for Westeros,Yes,"I wasn't able to find the character 'yes', please try again. Please say another character."
Death Info for Westeros,quit,
TV Guide,"""Alexa, what's my Flash Briefing?""",Here's your news.
TV Guide,quit,
TV Guide,"""Alexa, what's in the news?""",Here's your news.
TV Guide,quit,
TV Guide,quit,
TV Guide,"""Alexa, what's my Flash Briefing?""",Here's your news.
TV Guide,quit,
TV Guide,quit,
Tim Burton's Character of the Day,"""Alexa, open Movie Character of the Day""","Welcome to Tim Burton's Character of the Day. Today is April eighteenth, 2019. Today's character is Alfred from Batman. Batman came out in 1989 and Alfred was played by Michael Gough. Would you like to hear a quote from this character?"
Tim Burton's Character of the Day,quit,
Tim Burton's Character of the Day,"""Alexa, open Movie Character of the Day""","Welcome to Tim Burton's Character of the Day. Today is April eighteenth, 2019. Today's character is Alfred from Batman. Batman came out in 1989 and Alfred was played by Michael Gough. Would you like to hear a quote from this character?"
Tim Burton's Character of the Day,"""What's today's quote?""","I have no wish to fill my few remaining years grieving for the loss of old friends. Or their sons. What else would you like to do? I can repeat today's character, repeat the quote, or leave"
Tim Burton's Character of the Day,quit,
Tim Burton's Character of the Day,"""Alexa, open Movie Character of the Day""","Welcome to Tim Burton's Character of the Day. Today is April eighteenth, 2019. Today's character is Alfred from Batman. Batman came out in 1989 and Alfred was played by Michael Gough. Would you like to hear a quote from this character?"
Tim Burton's Character of the Day,"""Give me today's character.""","Please answer yes or no, would you like to hear a quote from this character?"
Tim Burton's Character of the Day,quit,
Incredibles Hero Training,"""Alexa open Incredibles Hero Training""",<Short audio>
Incredibles Hero Training,quit,
Incredibles Hero Training,"""Alexa play Incredibles Hero Training""",<Short audio>
Incredibles Hero Training,quit,
Incredibles Hero Training,quit,
Incredibles Hero Training,"""Alexa, play Disney Hits Challenge""","Ok, Here's 30 Day Pushup Challenge"
Incredibles Hero Training,quit,
Incredibles Hero Training,quit,
Box Office,"""Alexa, ask Box Office for the top ten""",You have Box Office enabled. Do you want to open it?
Box Office,Yes,"Hello this is the Box Office, what do you want to know?"
Box Office,"""Alexa, ask Box Office for the top ten""",Today's Box Office Top 10 is: 10. The Best of Enemies.. 9. Missing Link.. 8. After.. 7. Us.. 6. Captain Marvel.. 5. Dumbo.. 4. Pet Sematary.. 3. Hellboy.. 2. Little.. 1. Shazam!..
Box Office,quit,
Box Office,"""Alexa, ask Box Office what's coming soon?""",You have Box Office enabled. Do you want to open it?
Box Office,Yes,"Hello this is the Box Office, what do you want to know?"
Box Office,"""Alexa, ask Box Office what's coming soon?""",You have Box Office enabled. Do you want to open it?
Box Office,quit,
Box Office,quit,
Box Office,"""Alexa, ask Box Office what's opening this week?""",You have Box Office enabled. Do you want to open it?
Box Office,Yes,
Box Office,"""Alexa, ask Box Office what's opening this week?""",You have Box Office enabled. Do you want to open it?
Box Office,quit,
Box Office,quit,
The Tragedy of Darth Plagueis the Wise Unofficial,"""Alexa, open our Tragedy""",What can I help you with?
The Tragedy of Darth Plagueis the Wise Unofficial,quit,
The Tragedy of Darth Plagueis the Wise Unofficial,"""Alexa, ask my totally legit older friend for the secrets of th... """,<Audio only response>
The Tragedy of Darth Plagueis the Wise Unofficial,quit,
The Tragedy of Darth Plagueis the Wise Unofficial,quit,
The Tragedy of Darth Plagueis the Wise Unofficial,"""Alexa, open Skyrim""",Skyrim Very Special Edition contains mature content that may not be suitable for all ages
The Tragedy of Darth Plagueis the Wise Unofficial,quit,
The Tragedy of Darth Plagueis the Wise Unofficial,quit,
Fireplace for Echo Show,"""Alexa, open Fireplace""",
Fireplace for Echo Show,quit,
Fireplace for Echo Show,"""Alexa, open Fish Tank""","Sorry, your device isn't supported right now. Please try again soon."
Fireplace for Echo Show,quit,
Fireplace for Echo Show,quit,
Fireplace for Echo Show,"""Alexa, open My Aquarium""","Sorry, I'm not sure."
Fireplace for Echo Show,quit,
Fireplace for Echo Show,quit,
YourCox TV Guide,"""Alexa, open Cox channel guide""",You have YourCox TV Guide enabled. Do you want to open it?
YourCox TV Guide,Yes,"Hello, welcome to cox t.v. guide. Having trouble remembering the channel numbers ?. Dont worry, I have got you covered. Tell me what are you looking for ?"
YourCox TV Guide,"""Alexa, open Cox channel guide""","Sorry, I did not get you, can you please repeat the channel name"
YourCox TV Guide,quit,
YourCox TV Guide,"""Alexa, open Cox channel guide""",You have YourCox TV Guide enabled. Do you want to open it?
YourCox TV Guide,Yes,Which channel number do you want to know about ?
YourCox TV Guide,quit,
YourCox TV Guide,"""Alexa, open Cox channel guide""",You have YourCox TV Guide enabled. Do you want to open it?
YourCox TV Guide,Yes,Which channel number do you want to know about ?
YourCox TV Guide,quit,
Discovery Channel's Shark Week,"""Alexa, ask shark week for a fact.""","Hmm. Maybe the skill, Discovery Channel's Shark Week, can help. Do you want to try it?"
Discovery Channel's Shark Week,quit,
Discovery Channel's Shark Week,"""Alexa, ask shark week when shark week starts.""","This might answer your question: Shark Week premiered on July 17, 1988."
Discovery Channel's Shark Week,quit,
Discovery Channel's Shark Week,quit,
Discovery Channel's Shark Week,"""Alexa, ask shark week when shark week begins.""","This might answer your question: Shark Week premiered on July 17, 1988."
Discovery Channel's Shark Week,quit,
Discovery Channel's Shark Week,quit,
Next Episode,"""Alexa, ask Next Episode for Game of Thrones""","This might answer your question: The next Game of Thrones TV episode will be Episode #8.2 which will be released on April 21, 2019."
Next Episode,quit,
Next Episode,"""Alexa, ask Next Episode when's the next episode of New Girl""","This might answer your question: There are no upcoming episodes of ""New Girl."" New Girl ran from 2011 through 2018. Over the course of the show, there were 7 seasons."
Next Episode,quit,
Next Episode,quit,
Next Episode,"""Alexa, ask Next Episode about The Big Bang Theory""","This might answer your question: The next Big Bang Theory TV episode will be The Inspiration Deprivation which will be released on April 18, 2019."
Next Episode,quit,
Next Episode,quit,
MovieBot,"""Alexa, open Movie Bot""","Hey, it's MovieBot. A popular movie is Avengers: Infinity War, an Action Adventure film, starring Robert Downey Jr..."
MovieBot,quit,
MovieBot,"""Alexa, open Movie Bot""","Hey, it's MovieBot. A popular movie is Spider-Man: Into the Spider-Verse, an Action Adventure film, starring Shameik Moore.."
MovieBot,"""What movie should I watch?""","A popular movie is Shazam!, an Action Adventure film, starring Zachary Levi."
MovieBot,quit,
MovieBot,"""Alexa, open Movie Bot""",I couldn't find any enabled video skills that can find that. Go to the Alexa app to manage your video skills and devices.
MovieBot,"""Recommend a movie""",I couldn't find any enabled video skills that can find that. Go to the Alexa app to manage your video skills and devices.
MovieBot,quit,
Aquarium Screensaver for Echo Show,"""Alexa, open My Aquarium""","Hmm, I'm not sure."
Aquarium Screensaver for Echo Show,quit,
Aquarium Screensaver for Echo Show,"""Alexa, open Fish Tank""","Sorry, your device isn't supported right now. Please try again soon."
Aquarium Screensaver for Echo Show,quit,
Aquarium Screensaver for Echo Show,quit,
Aquarium Screensaver for Echo Show,"""Alexa, open Fireplace""",
Aquarium Screensaver for Echo Show,quit,
Aquarium Screensaver for Echo Show,quit,
Infinity War Trivia,"""Alexa, open infinity war trivia""","Excited for New Avengers Infinity War Movie? Try this trivia. I will ask you 4 questions, try to get em all right. Just say the number of the answer. Avengers Assemble. Question 1. Which Marvel Character is Thaaaanos in love with? 1. Scarlet Witch. 2. Singularity. 3. Mistress Death. 4. Black Widow."
Infinity War Trivia,quit,
Infinity War Trivia,"""Alexa, open infinity war trivia""","Excited for New Avengers Infinity War Movie? Try this trivia. I will ask you 4 questions, try to get em all right. Just say the number of the answer. Avengers Assemble. Question 1. Who's Sanctum partner for Doctor strange? 1. Wong. 2. Chris Evans. 3. Bill. 4. Spiderman."
Infinity War Trivia,"""yes""",Your answer must be a number between 1 and 4. Question 1. Who's Sanctum partner for Doctor strange? 1. Wong. 2. Chris Evans. 3. Bill. 4. Spiderman.
Infinity War Trivia,quit,
Infinity War Trivia,"""Alexa, open infinity war trivia""","Excited for New Avengers Infinity War Movie? Try this trivia. I will ask you 4 questions, try to get em all right. Just say the number of the answer. Avengers Assemble. Question 1. Who's Sanctum partner for Doctor strange? 1. Wong. 2. Bill. 3. Chris Evans. 4. Spiderman."
Infinity War Trivia,"""no""",Your answer must be a number between 1 and 4. Question 1. Who's Sanctum partner for Doctor strange? 1. Wong. 2. Bill. 3. Chris Evans. 4. Spiderman.
Infinity War Trivia,quit,
Inconceivable Quotes,"""Alexa, open Inconceivable Quotes""",Inconceivable Quotes contains mature content that may not be suitable for all ages
Inconceivable Quotes,quit,
Inconceivable Quotes,"""Alexa, ask Inconceivable Quotes for a quote""","This might answer your question: Here's an Inconceivable, the movie, quote: ""God, what have I done?""."
Inconceivable Quotes,quit,
Inconceivable Quotes,quit,
Inconceivable Quotes,"""Alexa, ask Inconceivable Quotes to give me a quote""",Here's one from David Beckham
Inconceivable Quotes,quit,
Inconceivable Quotes,quit,
Garden Screensaver for Echo Show,"""Alexa, open Garden Screensaver""","Sorry, I don't know that."
Garden Screensaver for Echo Show,quit,
Garden Screensaver for Echo Show,"""Alexa, play Garden Screensaver""","Sorry, I don't know that."
Garden Screensaver for Echo Show,quit,
Garden Screensaver for Echo Show,quit,
Garden Screensaver for Echo Show,"""Alexa, open Fish Tank""","Sorry, your device isn't supported right now. Please try again soon."
Garden Screensaver for Echo Show,quit,
Garden Screensaver for Echo Show,quit,
Star Trek quotes original series,"""Alexa, open Star Trek quotes original series""",You have SHOWTIME enabled. Do you want to open it?
Star Trek quotes original series,Yes,"Welcome back to Showtime! Catch new episodes of Billions, Sundays at 9 PM Eastern and Pacific. You can ask me about series, movies, documentaries or sports. Which would you like?"
Star Trek quotes original series,"""Alexa, open Star Trek quotes original series""","That may not be on Showtime. To browse Showtime series, say, 'browse series', or to browse movies, say, 'browse movies'"
Star Trek quotes original series,quit,
Star Trek quotes original series,"""Alexa, start Star Trek quotes original series""",
Star Trek quotes original series,quit,
Star Trek quotes original series,quit,
Star Trek quotes original series,"""Alexa, launch Star Trek quotes original series""",You have SHOWTIME enabled. Do you want to open it?
Star Trek quotes original series,Yes,"Welcome back to Showtime! Catch new episodes of Billions, Sundays at 9 PM Eastern and Pacific. You can ask me about series, movies, documentaries or sports. Which would you like?"
Star Trek quotes original series,"""Alexa, launch Star Trek quotes original series""","That may not be on Showtime. To browse Showtime series, say, 'browse series', or to browse movies, say, 'browse movies'"
Star Trek quotes original series,quit,
Star Trek quotes original series,quit,
Sounds of Swanson,"""Alexa, get a few quotes from sounds of swanson""",I don't know any quote about sounds of swanson
Sounds of Swanson,quit,
Sounds of Swanson,"""Alexa, get some inspiriation from sounds of swanson""","Hmm. Maybe the skill, Sounds of Swanson, can help. Do you want to try it?"
Sounds of Swanson,quit,
Sounds of Swanson,quit,
Sounds of Swanson,"""Alexa, open sounds of swanson""","Sorry, I don't know that."
Sounds of Swanson,quit,
Sounds of Swanson,quit,
SOLO: A Star Wars Story Co-Pilot Quiz,"""Alexa open Solo Movie Quiz""","Movie Quiz. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. Which of the following can NOT be said of Will in Good Will Hunting? 1. He is a genius. 2. He comes from a good family. 3. He has been in trouble with the law. 4. He has trouble holding jobs."
SOLO: A Star Wars Story Co-Pilot Quiz,quit,
SOLO: A Star Wars Story Co-Pilot Quiz,"""Alexa play Solo Movie Quiz""","Movie Quiz. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. Which 1996 part-animated film featured basketball player Michael Jordan starring alongside Bugs Bunny? 1. Space Jam. 2. Who Framed Rodger Rabbit. 3. Tom and Jerry. 4. Looney Toons Back In Action."
SOLO: A Star Wars Story Co-Pilot Quiz,quit,
SOLO: A Star Wars Story Co-Pilot Quiz,quit,
SOLO: A Star Wars Story Co-Pilot Quiz,"""Alexa Solo Movie Quiz""","Movie Quiz. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What is the cardinal direction used when referring to the witch that wants Dorothy’s ruby slippers? 1. North. 2. West. 3. South. 4. East."
SOLO: A Star Wars Story Co-Pilot Quiz,quit,
SOLO: A Star Wars Story Co-Pilot Quiz,quit,
Zombieland Rules,"""Alexa, ask Zombieland Rules what is rule number 3""","Hmm. Maybe the skill, Zombieland Rules, can help. Do you want to try it?"
Zombieland Rules,quit,
Zombieland Rules,"""Alexa, ask Zombieland Rules what is rule number 3""","Hmm. Maybe the skill, Zombieland Rules, can help. Do you want to try it?"
Zombieland Rules,"""is there a rule about sprinting""","Hmm. Maybe the skill, Zombieland Rules, can help. Do you want to try it?"
Zombieland Rules,quit,
Zombieland Rules,"""Alexa, ask Zombieland Rules what is rule number 3""","Hmm. Maybe the skill, Zombieland Rules, can help. Do you want to try it?"
Zombieland Rules,"""what's your favorite rule""","Hmm. Maybe the skill, Zombieland Rules, can help. Do you want to try it?"
Zombieland Rules,quit,
TV Info,"""Alexa, ask TV Info about the Walking Dead""","Originally based on a book series by Robert Kirkman, The Walking Dead is a drama show starring Andrew Lincoln, Norman Reedus, and Melissa McBride. Sheriff Deputy Rick Grimes wakes up from a coma to learn the world is in ruins, and must lead a group of survivors to stay alive. So far 9 seasons have completed. Season 10 premieres sometime in 2019. The series has an IMDb rating of 8.3 out of 10 and is rated TV-MA."
TV Info,quit,
TV Info,"""Alexa, ask TV Info about the Walking Dead""","Originally based on a book series by Robert Kirkman, The Walking Dead is a drama show starring Andrew Lincoln, Norman Reedus, and Melissa McBride. Sheriff Deputy Rick Grimes wakes up from a coma to learn the world is in ruins, and must lead a group of survivors to stay alive. So far 9 seasons have completed. Season 10 premieres sometime in 2019. The series has an IMDb rating of 8.3 out of 10 and is rated TV-MA."
TV Info,"""Ask TV Info when the Walking Dead is on TV""",There are no new episodes or re-runs of The Walking Dead on TV in the next two weeks. The next season of The Walking Dead will start sometime in 2019 on AMC. It is available to stream on Amazon Video and Netflix. Check back for updates once the new season's schedule is announced.
TV Info,quit,
TV Info,"""Alexa, ask TV Info about the Walking Dead""","Originally based on a book series by Robert Kirkman, The Walking Dead is a drama show starring Andrew Lincoln, Norman Reedus, and Melissa McBride. Sheriff Deputy Rick Grimes wakes up from a coma to learn the world is in ruins, and must lead a group of survivors to stay alive. So far 9 seasons have completed. Season 10 premieres sometime in 2019. The series has an IMDb rating of 8.3 out of 10 and is rated TV-MA."
TV Info,"""Ask TV Info what network the Walking Dead is on""",There are no new episodes or re-runs of The Walking Dead on TV in the next two weeks. The next season of The Walking Dead will start sometime in 2019 on AMC. It is available to stream on Amazon Video and Netflix. Check back for updates once the new season's schedule is announced.
TV Info,quit,
Unofficial Star Wars Galaxy Characteristics,"""Alexa, open Force Information.""",You have Unofficial Star Wars Galaxy Characteristics enabled. Do you want to open it?
Unofficial Star Wars Galaxy Characteristics,Yes,<Audio only response>
Unofficial Star Wars Galaxy Characteristics,"""Alexa, open Force Information.""",You have Unofficial Star Wars Galaxy Characteristics enabled. Do you want to open it?
Unofficial Star Wars Galaxy Characteristics,quit,
Unofficial Star Wars Galaxy Characteristics,"""Alexa, launch Force Information and tell me about Yoda.""","Yoda, the character in Star Wars."
Unofficial Star Wars Galaxy Characteristics,quit,
Unofficial Star Wars Galaxy Characteristics,quit,
Unofficial Star Wars Galaxy Characteristics,"""Alexa, open Star Wars Quotes""","Here's a Star Wars: A New Hope quote: ""In my experience, there's no such thing as luck."""
Unofficial Star Wars Galaxy Characteristics,quit,
Unofficial Star Wars Galaxy Characteristics,quit,
Suggest me a movie,"""Alexa, suggest me a movie""",You have Movie Picker enabled. Do you want to open it?
Suggest me a movie,Yes,
Suggest me a movie,"""Alexa, suggest me a movie""",You have Movie Picker enabled. Do you want to open it?
Suggest me a movie,quit,
Suggest me a movie,"""Alexa, suggest me a movie""",You have Movie Picker enabled. Do you want to open it?
Suggest me a movie,Yes,<Audio only response>
Suggest me a movie,quit,
Suggest me a movie,"""Alexa, suggest me a movie""",You have Movie Picker enabled. Do you want to open it?
Suggest me a movie,Yes,<Audio only response>
Suggest me a movie,quit,
